entry_ts,entry_price,leg_dir,r_price,actual_peak_price,leg_end_ts,baseline_exit_ts,baseline_exit_price,baseline_exit_idx,composite_exit_ts,composite_exit_price,composite_exit_idx,composite_exit_zone,edge_pts,edge_usd,day,atr_pts
1774352969,24415.0,SHORT,33.5,24308.5,1774353209,1774353209,24316.5,48,1774353209,24316.5,48,NEAR_PIVOT,0.0,0.0,2026_03_24,8.375
1774353209,24302.25,LONG,33.5,24395.25,1774353629,1774353629,24390.0,84,1774353214,24302.25,1,NEAR_PIVOT,-87.75,-175.5,2026_03_24,8.375
1774353629,24395.25,SHORT,33.5,24329.0,1774354289,1774354289,24330.25,132,1774354014,24350.75,77,NEAR_PIVOT,-20.5,-41.0,2026_03_24,8.375
1774354289,24322.5,LONG,33.5,24373.75,1774355249,1774355249,24372.0,192,1774354314,24322.5,5,NEAR_PIVOT,-49.5,-99.0,2026_03_24,8.375
1774355249,24374.25,SHORT,33.5,24269.25,1774356509,1774356509,24271.75,252,1774355524,24337.0,55,NEAR_PIVOT,-65.25,-130.5,2026_03_24,8.375
1774356509,24266.0,LONG,33.5,24281.5,1774356749,1774356749,24278.75,48,1774356564,24267.75,11,NEAR_PIVOT,-11.0,-22.0,2026_03_24,8.375
1774356749,24303.75,SHORT,33.5,24205.75,1774357769,1774357769,24225.5,204,1774356764,24293.0,3,NEAR_5m,-67.5,-135.0,2026_03_24,8.375
1774357769,24205.75,LONG,33.5,24294.0,1774359089,1774358879,24234.75,222,1774357804,24229.5,7,NEAR_PIVOT,-5.25,-10.5,2026_03_24,8.375
1774359089,24312.5,SHORT,33.5,24174.75,1774359689,1774359689,24176.75,120,1774359114,24309.0,5,NEAR_PIVOT,-132.25,-264.5,2026_03_24,8.375
1774359689,24141.0,LONG,33.5,24210.5,1774359989,1774359719,24141.0,6,1774359699,24160.0,2,NEAR_PIVOT,19.0,38.0,2026_03_24,8.375
1774359989,24225.5,SHORT,33.5,24136.75,1774360349,1774360349,24153.0,72,1774360004,24212.75,3,NEAR_PIVOT,-59.75,-119.5,2026_03_24,8.375
1774360349,24136.75,LONG,33.5,24242.25,1774360829,1774360709,24181.5,72,1774360434,24173.75,17,NEAR_PIVOT,-7.75,-15.5,2026_03_24,8.375
1774360829,24254.5,SHORT,33.5,24203.5,1774361129,1774361129,24226.5,60,1774360839,24254.5,2,NEAR_PIVOT,-28.0,-56.0,2026_03_24,8.375
1774361129,24210.5,LONG,33.5,24279.5,1774361429,1774361429,24266.75,60,1774361139,24219.75,2,NEAR_PIVOT,-47.0,-94.0,2026_03_24,8.375
1774361429,24279.5,SHORT,33.5,24184.25,1774361609,1774361609,24186.25,36,1774361439,24272.25,2,NEAR_PIVOT,-86.0,-172.0,2026_03_24,8.375
1774361609,24180.25,LONG,33.5,24239.0,1774362149,1774361819,24192.25,42,1774361719,24211.0,22,NEAR_PIVOT,18.75,37.5,2026_03_24,8.375
1774362149,24239.0,SHORT,33.5,24182.75,1774362329,1774362329,24182.75,36,1774362184,24198.75,7,NEAR_PIVOT,-16.0,-32.0,2026_03_24,8.375
1774362329,24182.75,LONG,33.5,24242.5,1774362509,1774362509,24242.5,36,1774362419,24205.75,18,NEAR_PIVOT,-36.75,-73.5,2026_03_24,8.375
1774362509,24244.5,SHORT,33.5,24186.5,1774363109,1774362874,24233.25,73,1774362609,24214.75,20,NEAR_PIVOT,18.5,37.0,2026_03_24,8.375
1774363109,24186.5,LONG,33.5,24250.75,1774363589,1774363554,24215.75,89,1774363144,24195.5,7,NEAR_PIVOT,-20.25,-40.5,2026_03_24,8.375
1774363589,24266.5,SHORT,33.5,24199.5,1774363829,1774363619,24266.5,6,1774363614,24245.25,5,NEAR_PIVOT,21.25,42.5,2026_03_24,8.375
1774363829,24193.75,LONG,33.5,24341.75,1774364189,1774363969,24300.5,28,1774363849,24193.75,4,NEAR_PIVOT,-106.75,-213.5,2026_03_24,8.375
1774364189,24328.25,SHORT,33.5,24194.75,1774364369,1774364369,24214.25,36,1774364239,24315.25,10,NEAR_PIVOT,-101.0,-202.0,2026_03_24,8.375
1774364369,24239.0,LONG,33.5,24378.25,1774365929,1774365929,24378.25,312,1774364414,24292.25,9,NEAR_PIVOT,-86.0,-172.0,2026_03_24,8.375
1774365929,24384.0,SHORT,33.5,24306.5,1774366409,1774366409,24311.25,96,1774365949,24379.25,4,NEAR_PIVOT,-68.0,-136.0,2026_03_24,8.375
1774366409,24302.25,LONG,33.5,24370.25,1774367489,1774367489,24370.25,216,1774366424,24302.25,3,NEAR_PIVOT,-68.0,-136.0,2026_03_24,8.375
1774367489,24375.75,SHORT,33.5,24269.5,1774368389,1774368389,24273.0,180,1774367644,24356.5,31,NEAR_PIVOT,-83.5,-167.0,2026_03_24,8.375
1774368389,24269.5,LONG,33.5,24343.25,1774369409,1774369409,24336.75,204,1774368484,24278.0,19,NEAR_PIVOT,-58.75,-117.5,2026_03_24,8.375
1774369409,24344.25,SHORT,33.5,24248.75,1774370429,1774370429,24257.25,204,1774369429,24344.0,4,NEAR_PIVOT,-86.75,-173.5,2026_03_24,8.375
1774370429,24248.75,LONG,33.5,24313.5,1774370789,1774370789,24311.0,72,1774370434,24250.0,1,NEAR_PIVOT,-61.0,-122.0,2026_03_24,8.375
1774370789,24313.5,SHORT,33.5,24166.25,1774372709,1774372709,24178.5,384,1774370864,24305.75,15,NEAR_PIVOT,-127.25,-254.5,2026_03_24,8.375
1774372709,24166.25,LONG,33.5,24223.0,1774373489,1774373489,24215.0,156,1774372734,24166.25,5,NEAR_PIVOT,-48.75,-97.5,2026_03_24,8.375
1774373489,24224.5,SHORT,33.5,24177.0,1774373729,1774373729,24177.0,48,1774373519,24224.5,6,NEAR_PIVOT,-47.5,-95.0,2026_03_24,8.375
1774373729,24172.75,LONG,33.5,24207.0,1774374029,1774374029,24205.75,60,1774373894,24200.25,33,NEAR_PIVOT,-5.5,-11.0,2026_03_24,8.375
1774374029,24210.5,SHORT,33.5,24164.5,1774374269,1774374269,24164.5,48,1774374104,24195.5,15,NEAR_PIVOT,-31.0,-62.0,2026_03_24,8.375
1774374269,24163.5,LONG,33.5,24258.25,1774375229,1774375229,24258.25,192,1774374779,24189.25,102,NEAR_5m,-69.0,-138.0,2026_03_24,8.375
1774375229,24272.0,SHORT,33.5,24212.25,1774376309,1774376309,24212.25,216,1774375239,24272.0,2,NEAR_PIVOT,-59.75,-119.5,2026_03_24,8.375
1774376309,24211.0,LONG,33.5,24327.5,1774377569,1774377569,24321.0,252,1774376414,24244.5,21,NEAR_PIVOT,-76.5,-153.0,2026_03_24,8.375
1774377569,24346.25,SHORT,33.5,24272.0,1774378169,1774378169,24280.75,120,1774377579,24346.25,2,IMMINENT,-65.5,-131.0,2026_03_24,8.375
1774378169,24272.0,LONG,33.5,24302.5,1774378409,1774378409,24302.5,48,1774378264,24277.75,19,NEAR_PIVOT,-24.75,-49.5,2026_03_24,8.375
1774378409,24305.5,SHORT,33.5,24271.25,1774378589,1774378589,24271.25,36,1774378479,24288.5,14,NEAR_PIVOT,-17.25,-34.5,2026_03_24,8.375
1774378589,24259.5,LONG,33.5,24316.5,1774379729,1774379729,24316.0,228,1774378599,24262.25,2,NEAR_PIVOT,-53.75,-107.5,2026_03_24,8.375
1774379729,24318.5,SHORT,33.5,24230.5,1774380929,1774380929,24234.0,240,1774379854,24310.0,25,NEAR_PIVOT,-76.0,-152.0,2026_03_24,8.375
1774380929,24224.75,LONG,33.5,24259.5,1774381409,1774381409,24251.0,96,1774380949,24224.75,4,NEAR_PIVOT,-26.25,-52.5,2026_03_24,8.375
1774381409,24259.5,SHORT,33.5,24195.25,1774382249,1774382249,24196.5,168,1774381609,24221.75,40,NEAR_PIVOT,-25.25,-50.5,2026_03_24,8.375
1774382249,24193.0,LONG,33.5,24515.75,1774383989,1774383679,24352.0,286,1774382389,24208.75,28,NEAR_PIVOT,-143.25,-286.5,2026_03_24,8.375
1774383989,24542.0,SHORT,33.5,24399.75,1774384349,1774384009,24537.75,4,1774383994,24516.75,1,NEAR_PIVOT,21.0,42.0,2026_03_24,8.375
1774384349,24399.75,LONG,33.5,24516.0,1774384769,1774384769,24516.0,84,1774384484,24425.5,27,NEAR_3m,-90.5,-181.0,2026_03_24,8.375
1774384769,24529.25,SHORT,33.5,24376.0,1774385249,1774385084,24432.0,63,1774384774,24529.25,1,NEAR_PIVOT,-97.25,-194.5,2026_03_24,8.375
1774385249,24376.0,LONG,33.5,24455.25,1774390109,1774385689,24387.75,88,1774385304,24397.5,11,NEAR_PIVOT,9.75,19.5,2026_03_24,8.375
1774390109,24455.25,SHORT,33.5,24383.75,1774391129,1774391129,24384.75,204,1774391129,24384.75,204,CLEAR,0.0,0.0,2026_03_24,8.375
1774391129,24383.75,LONG,33.5,24442.25,1774394849,1774394849,24439.5,739,1774394849,24439.5,739,CLEAR,0.0,0.0,2026_03_24,8.375
1774394849,24442.75,SHORT,33.5,24386.0,1774397069,1774397069,24389.75,443,1774397069,24389.75,443,CLEAR,0.0,0.0,2026_03_24,8.375
1774397069,24386.0,LONG,33.5,24452.75,1774397729,1774397729,24450.0,132,1774397729,24450.0,132,CLEAR,0.0,0.0,2026_03_24,8.375
1774397729,24452.75,SHORT,33.5,24395.75,1774398629,1774398629,24395.75,180,1774398629,24395.75,180,CLEAR,0.0,0.0,2026_03_24,8.375
1774398629,24391.5,LONG,33.5,24490.75,1774399169,1774399169,24487.5,108,1774398784,24453.0,31,NEAR_PIVOT,-34.5,-69.0,2026_03_24,8.375
1774399169,24490.75,SHORT,33.5,24322.0,1774408589,1774408589,24322.0,1884,1774408589,24322.0,1884,CLEAR,0.0,0.0,2026_03_24,8.375
1774408589,24322.0,LONG,33.5,24427.75,1774415309,1774415309,24427.75,1341,1774415309,24427.75,1341,CLEAR,0.0,0.0,2026_03_24,8.375
1774415309,24428.5,SHORT,33.5,24325.25,1774420529,1774420529,24325.5,1038,1774418164,24384.25,565,IMMINENT,-58.75,-117.5,2026_03_24,8.375
1774422059,24371.25,LONG,35.5,24532.25,1774426889,1774423334,24362.25,255,1774423334,24362.25,255,CLEAR,0.0,0.0,2026_03_25,8.875
1774426889,24532.25,SHORT,35.5,24500.75,1774427789,1774427789,24507.25,180,1774427789,24507.25,180,CLEAR,0.0,0.0,2026_03_25,8.875
1774427789,24471.25,LONG,35.5,24507.75,1774428149,1774427794,24471.25,1,1774427794,24471.25,1,CLEAR,0.0,0.0,2026_03_25,8.875
1774428149,24507.75,SHORT,35.5,24422.75,1774429289,1774429289,24437.75,228,1774428944,24439.75,159,IMMINENT,-2.0,-4.0,2026_03_25,8.875
1774429289,24422.75,LONG,35.5,24479.5,1774430009,1774430009,24479.5,144,1774430009,24479.5,144,CLEAR,0.0,0.0,2026_03_25,8.875
1774430009,24479.5,SHORT,35.5,24414.25,1774432109,1774432109,24419.5,420,1774432109,24419.5,420,CLEAR,0.0,0.0,2026_03_25,8.875
1774432109,24414.25,LONG,35.5,24484.5,1774432949,1774432949,24484.5,168,1774432949,24484.5,168,CLEAR,0.0,0.0,2026_03_25,8.875
1774432949,24485.0,SHORT,35.5,24427.75,1774435529,1774435529,24429.0,515,1774435529,24429.0,515,CLEAR,0.0,0.0,2026_03_25,8.875
1774435529,24427.75,LONG,35.5,24519.25,1774438709,1774438709,24518.0,636,1774438709,24518.0,636,CLEAR,0.0,0.0,2026_03_25,8.875
1774438709,24521.25,SHORT,35.5,24445.75,1774439309,1774439309,24472.5,120,1774439289,24474.25,116,WATCH,-1.75,-3.5,2026_03_25,8.875
1774439309,24444.5,LONG,35.5,24538.5,1774440509,1774439449,24449.5,28,1774439329,24444.5,4,WATCH,-5.0,-10.0,2026_03_25,8.875
1774440509,24538.5,SHORT,35.5,24407.25,1774441409,1774441409,24410.5,180,1774441409,24410.5,180,CLEAR,0.0,0.0,2026_03_25,8.875
1774441409,24407.25,LONG,35.5,24460.5,1774441589,1774441589,24445.75,36,1774441499,24438.25,18,NEAR_PIVOT,-7.5,-15.0,2026_03_25,8.875
1774441589,24453.5,SHORT,35.5,24379.0,1774441949,1774441949,24379.0,72,1774441609,24452.75,4,NEAR_PIVOT,-73.75,-147.5,2026_03_25,8.875
1774441949,24375.0,LONG,35.5,24450.75,1774442369,1774442369,24446.25,84,1774442369,24446.25,84,CLEAR,0.0,0.0,2026_03_25,8.875
1774442369,24453.0,SHORT,35.5,24411.5,1774442729,1774442729,24412.5,72,1774442729,24412.5,72,CLEAR,0.0,0.0,2026_03_25,8.875
1774442729,24411.5,LONG,35.5,24456.5,1774443329,1774443329,24456.5,120,1774443329,24456.5,120,CLEAR,0.0,0.0,2026_03_25,8.875
1774443329,24474.75,SHORT,35.5,24423.25,1774443629,1774443629,24423.25,60,1774443629,24423.25,60,CLEAR,0.0,0.0,2026_03_25,8.875
1774443629,24423.25,LONG,35.5,24485.0,1774444049,1774444049,24483.5,84,1774444049,24483.5,84,CLEAR,0.0,0.0,2026_03_25,8.875
1774444049,24485.0,SHORT,35.5,24430.0,1774444949,1774444949,24430.0,180,1774444949,24430.0,180,CLEAR,0.0,0.0,2026_03_25,8.875
1774444949,24426.25,LONG,35.5,24522.25,1774445909,1774445634,24435.0,137,1774445619,24438.5,134,WATCH,3.5,7.0,2026_03_25,8.875
1774445909,24522.25,SHORT,35.5,24365.5,1774446929,1774446094,24514.0,37,1774445954,24508.5,9,NEAR_PIVOT,5.5,11.0,2026_03_25,8.875
1774446929,24365.5,LONG,35.5,24497.5,1774448729,1774447159,24369.0,46,1774447149,24372.5,44,WATCH,3.5,7.0,2026_03_25,8.875
1774448729,24497.5,SHORT,35.5,24452.25,1774449029,1774448849,24488.5,24,1774448809,24470.5,16,NEAR_PIVOT,18.0,36.0,2026_03_25,8.875
1774449029,24461.25,LONG,35.5,24518.0,1774450349,1774450349,24511.75,264,1774449094,24471.0,13,NEAR_3m,-40.75,-81.5,2026_03_25,8.875
1774450349,24518.0,SHORT,35.5,24289.5,1774451909,1774451909,24306.75,312,1774451289,24443.0,188,IMMINENT,-136.25,-272.5,2026_03_25,8.875
1774451909,24289.5,LONG,35.5,24441.75,1774452809,1774452809,24432.75,180,1774451939,24310.75,6,NEAR_PIVOT,-122.0,-244.0,2026_03_25,8.875
1774452809,24443.25,SHORT,35.5,24345.75,1774453409,1774453409,24347.5,120,1774453209,24386.75,80,NEAR_PIVOT,-39.25,-78.5,2026_03_25,8.875
1774453409,24345.0,LONG,35.5,24391.75,1774454249,1774454249,24389.25,168,1774453684,24347.75,55,WATCH,-41.5,-83.0,2026_03_25,8.875
1774454249,24391.75,SHORT,35.5,24332.75,1774454729,1774454729,24336.5,96,1774454729,24336.5,96,WATCH,0.0,0.0,2026_03_25,8.875
1774454729,24332.75,LONG,35.5,24417.5,1774455929,1774455929,24411.5,240,1774454809,24340.25,16,NEAR_5m,-71.25,-142.5,2026_03_25,8.875
1774455929,24434.75,SHORT,35.5,24396.5,1774456229,1774456229,24396.5,60,1774455944,24421.75,3,NEAR_PIVOT,-25.25,-50.5,2026_03_25,8.875
1774456229,24396.5,LONG,35.5,24448.75,1774456469,1774456469,24439.0,48,1774456469,24439.0,48,WATCH,0.0,0.0,2026_03_25,8.875
1774456469,24448.75,SHORT,35.5,24397.0,1774457549,1774457549,24404.5,216,1774457549,24404.5,216,WATCH,0.0,0.0,2026_03_25,8.875
1774457549,24397.0,LONG,35.5,24440.25,1774458089,1774458089,24431.75,108,1774458089,24431.75,108,CLEAR,0.0,0.0,2026_03_25,8.875
1774458089,24437.5,SHORT,35.5,24381.0,1774458629,1774458629,24384.25,108,1774458419,24399.25,66,NEAR_PIVOT,-15.0,-30.0,2026_03_25,8.875
1774458629,24381.0,LONG,35.5,24487.0,1774460609,1774460609,24487.0,396,1774458989,24393.75,72,WATCH,-93.25,-186.5,2026_03_25,8.875
1774460609,24487.0,SHORT,35.5,24405.25,1774461329,1774461329,24406.25,144,1774460799,24457.0,38,NEAR_PIVOT,-50.75,-101.5,2026_03_25,8.875
1774461329,24403.75,LONG,35.5,24435.5,1774461509,1774461509,24435.5,36,1774461509,24435.5,36,WATCH,0.0,0.0,2026_03_25,8.875
1774461509,24445.5,SHORT,35.5,24411.25,1774462109,1774462109,24412.25,120,1774462109,24412.25,120,CLEAR,0.0,0.0,2026_03_25,8.875
1774462109,24408.5,LONG,35.5,24447.25,1774462949,1774462949,24446.75,168,1774462949,24446.75,168,CLEAR,0.0,0.0,2026_03_25,8.875
1774462949,24447.25,SHORT,35.5,24382.75,1774464929,1774464929,24384.25,396,1774464929,24384.25,396,CLEAR,0.0,0.0,2026_03_25,8.875
1774464929,24324.25,LONG,35.5,24384.25,1774465169,1774464954,24336.75,5,1774464954,24336.75,5,CLEAR,0.0,0.0,2026_03_25,8.875
1774465169,24360.5,SHORT,35.5,24320.0,1774465409,1774465409,24320.0,48,1774465329,24333.5,32,NEAR_PIVOT,-13.5,-27.0,2026_03_25,8.875
1774465409,24314.75,LONG,35.5,24376.0,1774466429,1774466429,24376.0,204,1774466429,24376.0,204,CLEAR,0.0,0.0,2026_03_25,8.875
1774466429,24389.5,SHORT,35.5,24327.5,1774467449,1774467449,24331.0,204,1774467449,24331.0,204,CLEAR,0.0,0.0,2026_03_25,8.875
1774467449,24327.5,LONG,35.5,24391.0,1774468949,1774468949,24388.5,300,1774468619,24363.75,234,NEAR_PIVOT,-24.75,-49.5,2026_03_25,8.875
1774468949,24391.0,SHORT,35.5,24286.75,1774482329,1774482329,24290.0,1938,1774476059,24357.75,693,NEAR_PIVOT,-67.75,-135.5,2026_03_25,8.875
1774482329,24285.5,LONG,35.5,24407.5,1774484669,1774484669,24407.5,468,1774483114,24321.5,157,NEAR_PIVOT,-86.0,-172.0,2026_03_25,8.875
1774484669,24407.5,SHORT,35.5,24349.5,1774486529,1774486529,24349.5,372,1774484799,24402.75,26,NEAR_PIVOT,-53.25,-106.5,2026_03_25,8.875
1774486529,24343.25,LONG,35.5,24370.5,1774486889,1774486889,24369.75,72,1774486594,24345.75,13,NEAR_PIVOT,-24.0,-48.0,2026_03_25,8.875
1774486889,24380.75,SHORT,35.5,24334.75,1774488509,1774488509,24336.0,324,1774486919,24377.75,6,NEAR_PIVOT,-41.75,-83.5,2026_03_25,8.875
1774488509,24331.25,LONG,35.5,24375.75,1774490549,1774490549,24375.5,408,1774489439,24355.5,186,NEAR_PIVOT,-20.0,-40.0,2026_03_25,8.875
1774490549,24378.25,SHORT,35.5,24250.5,1774492649,1774492649,24255.5,420,1774491844,24345.5,259,NEAR_PIVOT,-90.0,-180.0,2026_03_25,8.875
1774492649,24250.5,LONG,35.5,24420.5,1774496429,1774496429,24420.5,756,1774492754,24261.5,21,NEAR_PIVOT,-159.0,-318.0,2026_03_25,8.875
1774496429,24420.5,SHORT,35.5,24235.0,1774505969,1774505969,24235.5,1904,1774497954,24366.5,305,NEAR_PIVOT,-131.0,-262.0,2026_03_25,8.875
1774508459,24283.25,SHORT,26.0,24207.25,1774509629,1774509629,24230.0,234,1774508619,24284.0,32,NEAR_PIVOT,-54.0,-108.0,2026_03_26,6.5
1774509629,24207.25,LONG,26.0,24277.5,1774509809,1774509809,24273.0,36,1774509694,24230.75,13,NEAR_PIVOT,-42.25,-84.5,2026_03_26,6.5
1774509809,24277.5,SHORT,26.0,24237.75,1774510409,1774510409,24238.75,120,1774509939,24266.25,26,NEAR_PIVOT,-27.5,-55.0,2026_03_26,6.5
1774510409,24237.25,LONG,26.0,24283.0,1774512449,1774512449,24283.0,408,1774510589,24247.75,36,NEAR_PIVOT,-35.25,-70.5,2026_03_26,6.5
1774512449,24285.0,SHORT,26.0,24188.0,1774513829,1774513829,24190.75,276,1774512724,24255.0,55,NEAR_PIVOT,-64.25,-128.5,2026_03_26,6.5
1774513829,24188.0,LONG,26.0,24216.5,1774514129,1774514129,24214.5,60,1774513869,24191.5,8,NEAR_PIVOT,-23.0,-46.0,2026_03_26,6.5
1774514129,24216.5,SHORT,26.0,24170.5,1774514909,1774514909,24173.5,156,1774514294,24192.0,33,NEAR_PIVOT,-18.5,-37.0,2026_03_26,6.5
1774514909,24155.75,LONG,26.0,24201.0,1774515389,1774515389,24201.0,96,1774514914,24155.75,1,NEAR_PIVOT,-45.25,-90.5,2026_03_26,6.5
1774515389,24201.5,SHORT,26.0,24162.5,1774515809,1774515809,24171.75,84,1774515724,24171.75,67,NEAR_PIVOT,0.0,0.0,2026_03_26,6.5
1774515809,24156.25,LONG,26.0,24194.75,1774516289,1774516164,24165.0,71,1774515824,24156.25,3,NEAR_PIVOT,-8.75,-17.5,2026_03_26,6.5
1774516289,24195.5,SHORT,26.0,24113.25,1774517489,1774517489,24115.0,240,1774516389,24178.0,20,NEAR_PIVOT,-63.0,-126.0,2026_03_26,6.5
1774517489,24111.75,LONG,26.0,24159.0,1774518929,1774518929,24156.25,288,1774517544,24118.75,11,NEAR_PIVOT,-37.5,-75.0,2026_03_26,6.5
1774518929,24164.25,SHORT,26.0,24140.25,1774519289,1774519289,24140.25,72,1774518994,24162.0,13,NEAR_PIVOT,-21.75,-43.5,2026_03_26,6.5
1774519289,24135.0,LONG,26.0,24201.25,1774521209,1774521209,24196.5,384,1774519574,24177.5,57,NEAR_PIVOT,-19.0,-38.0,2026_03_26,6.5
1774521209,24202.0,SHORT,26.0,24156.0,1774521809,1774521809,24164.5,120,1774521609,24171.0,80,NEAR_PIVOT,-6.5,-13.0,2026_03_26,6.5
1774521809,24154.75,LONG,26.0,24182.0,1774523129,1774523129,24179.5,264,1774521834,24154.75,5,NEAR_PIVOT,-24.75,-49.5,2026_03_26,6.5
1774523129,24188.25,SHORT,26.0,24084.25,1774526609,1774526609,24086.25,696,1774523239,24175.5,22,NEAR_PIVOT,-89.25,-178.5,2026_03_26,6.5
1774526609,24084.25,LONG,26.0,24147.0,1774527449,1774527449,24147.0,168,1774526739,24097.0,26,NEAR_PIVOT,-50.0,-100.0,2026_03_26,6.5
1774527449,24147.0,SHORT,26.0,24083.25,1774528529,1774528529,24087.5,216,1774528304,24119.25,171,NEAR_PIVOT,-31.75,-63.5,2026_03_26,6.5
1774528529,24078.5,LONG,26.0,24156.25,1774531769,1774531769,24144.25,648,1774528554,24079.25,5,NEAR_PIVOT,-65.0,-130.0,2026_03_26,6.5
1774531769,24158.0,SHORT,26.0,24091.75,1774532009,1774531934,24127.0,33,1774531799,24156.5,6,NEAR_5m,-29.5,-59.0,2026_03_26,6.5
1774532009,24090.25,LONG,26.0,24122.5,1774532249,1774532159,24096.5,30,1774532039,24101.25,6,AT_PIVOT,4.75,9.5,2026_03_26,6.5
1774532249,24122.5,SHORT,26.0,24069.5,1774532429,1774532429,24084.75,36,1774532279,24121.5,6,NEAR_PIVOT,-36.75,-73.5,2026_03_26,6.5
1774532429,24078.25,LONG,26.0,24225.75,1774533269,1774532764,24162.0,67,1774532454,24087.5,5,NEAR_PIVOT,-74.5,-149.0,2026_03_26,6.5
1774533269,24231.25,SHORT,26.0,24148.25,1774533569,1774533564,24178.25,59,1774533289,24222.0,4,NEAR_PIVOT,-43.75,-87.5,2026_03_26,6.5
1774533569,24148.25,LONG,26.0,24230.0,1774534049,1774533889,24191.75,64,1774533589,24206.75,4,NEAR_PIVOT,15.0,30.0,2026_03_26,6.5
1774534049,24230.0,SHORT,26.0,24176.75,1774534289,1774534289,24178.75,48,1774534069,24218.5,4,NEAR_PIVOT,-39.75,-79.5,2026_03_26,6.5
1774534289,24170.0,LONG,26.0,24212.75,1774534529,1774534529,24209.25,48,1774534299,24170.0,2,NEAR_PIVOT,-39.25,-78.5,2026_03_26,6.5
1774534529,24228.75,SHORT,26.0,24182.25,1774534829,1774534829,24185.25,60,1774534544,24228.75,3,NEAR_PIVOT,-43.5,-87.0,2026_03_26,6.5
1774534829,24182.25,LONG,26.0,24227.25,1774535009,1774535009,24214.5,36,1774534884,24193.75,11,NEAR_PIVOT,-20.75,-41.5,2026_03_26,6.5
1774535009,24217.0,SHORT,26.0,24164.75,1774535849,1774535494,24199.75,97,1774535124,24204.75,23,NEAR_PIVOT,-5.0,-10.0,2026_03_26,6.5
1774535849,24159.75,LONG,26.0,24212.25,1774536029,1774536029,24206.5,36,1774535869,24161.0,4,NEAR_PIVOT,-45.5,-91.0,2026_03_26,6.5
1774536029,24196.5,SHORT,26.0,24042.75,1774536929,1774536109,24180.25,16,1774536039,24212.0,2,NEAR_PIVOT,-31.75,-63.5,2026_03_26,6.5
1774536929,24042.75,LONG,26.0,24125.0,1774537349,1774537349,24124.5,84,1774536969,24063.0,8,NEAR_PIVOT,-61.5,-123.0,2026_03_26,6.5
1774537349,24125.0,SHORT,26.0,24085.5,1774537769,1774537534,24123.0,37,1774537399,24115.5,10,NEAR_PIVOT,7.5,15.0,2026_03_26,6.5
1774537769,24085.5,LONG,26.0,24120.0,1774537949,1774537949,24109.0,36,1774537794,24093.25,5,NEAR_PIVOT,-15.75,-31.5,2026_03_26,6.5
1774537949,24120.0,SHORT,26.0,24072.25,1774538309,1774538309,24074.75,72,1774537984,24109.25,7,NEAR_PIVOT,-34.5,-69.0,2026_03_26,6.5
1774538309,24069.25,LONG,26.0,24097.0,1774538909,1774538909,24090.5,120,1774538324,24071.75,3,NEAR_PIVOT,-18.75,-37.5,2026_03_26,6.5
1774538909,24098.0,SHORT,26.0,24054.25,1774539209,1774539209,24065.25,60,1774538924,24098.0,3,NEAR_PIVOT,-32.75,-65.5,2026_03_26,6.5
1774539209,24053.25,LONG,26.0,24089.5,1774539989,1774539989,24087.0,156,1774539219,24059.25,2,NEAR_PIVOT,-27.75,-55.5,2026_03_26,6.5
1774539989,24125.25,SHORT,26.0,24026.0,1774541849,1774540004,24115.75,3,1774539994,24106.0,1,NEAR_3m,9.75,19.5,2026_03_26,6.5
1774541849,24023.0,LONG,26.0,24067.0,1774542029,1774542029,24057.25,36,1774541964,24061.5,23,NEAR_PIVOT,4.25,8.5,2026_03_26,6.5
1774542029,24058.0,SHORT,26.0,23983.25,1774542749,1774542749,23985.0,144,1774542209,24027.75,36,NEAR_PIVOT,-42.75,-85.5,2026_03_26,6.5
1774542749,23980.75,LONG,26.0,24014.0,1774543049,1774543049,24012.0,60,1774542919,23998.75,34,NEAR_PIVOT,-13.25,-26.5,2026_03_26,6.5
1774543049,24014.0,SHORT,26.0,23972.5,1774543769,1774543769,23972.5,144,1774543259,23993.0,42,NEAR_PIVOT,-20.5,-41.0,2026_03_26,6.5
1774543769,23972.25,LONG,26.0,24016.5,1774544489,1774544489,24008.25,144,1774543859,23973.75,18,NEAR_PIVOT,-34.5,-69.0,2026_03_26,6.5
1774544489,24016.5,SHORT,26.0,23935.0,1774546049,1774546049,23935.0,312,1774544579,24004.25,18,NEAR_PIVOT,-69.25,-138.5,2026_03_26,6.5
1774546049,23934.0,LONG,26.0,23970.5,1774546529,1774546324,23936.5,55,1774546254,23956.0,41,NEAR_PIVOT,19.5,39.0,2026_03_26,6.5
1774546529,23970.5,SHORT,26.0,23852.5,1774547969,1774547969,23857.5,288,1774546564,23965.0,7,NEAR_PIVOT,-107.5,-215.0,2026_03_26,6.5
1774547969,23852.5,LONG,26.0,23900.5,1774548209,1774548209,23885.5,48,1774548164,23890.0,39,NEAR_PIVOT,4.5,9.0,2026_03_26,6.5
1774548209,23900.5,SHORT,26.0,23865.0,1774549229,1774549229,23867.5,204,1774548309,23886.0,20,NEAR_PIVOT,-18.5,-37.0,2026_03_26,6.5
1774549229,23859.5,LONG,26.0,23886.0,1774549529,1774549529,23885.75,60,1774549369,23869.0,28,NEAR_PIVOT,-16.75,-33.5,2026_03_26,6.5
1774549529,23886.0,SHORT,26.0,23847.5,1774549709,1774549709,23849.75,36,1774549709,23849.75,36,NEAR_PIVOT,0.0,0.0,2026_03_26,6.5
