trade_id,side,qty,entry_dt,exit_dt,entry_px,exit_px,entry_name,exit_name,pnl_usd,commission
933,Long,1,2026-04-20 06:03:59+00:00,2026-04-20 07:31:59+00:00,26651.75,26674.25,LongAtLowPivot,PivotExitLong,43.1,1.9
934,Short,1,2026-04-20 07:31:59+00:00,2026-04-20 08:14:59+00:00,26674.25,26651.25,ShortAtHighPivot,PivotExitShort,44.1,1.9
935,Long,1,2026-04-20 08:14:59+00:00,2026-04-20 10:45:59+00:00,26651.25,26695.25,LongAtLowPivot,PivotExitLong,86.1,1.9
936,Short,1,2026-04-20 10:45:59+00:00,2026-04-20 11:46:59+00:00,26695.25,26713.0,ShortAtHighPivot,PivotExitShort,-37.4,1.9
937,Long,1,2026-04-20 11:46:59+00:00,2026-04-20 13:32:59+00:00,26713.0,26761.0,LongAtLowPivot,PivotExitLong,94.1,1.9
938,Short,1,2026-04-20 13:32:59+00:00,2026-04-20 13:35:59+00:00,26761.0,26810.5,ShortAtHighPivot,PivotExitShort,-100.9,1.9
939,Long,1,2026-04-20 13:35:59+00:00,2026-04-20 13:39:59+00:00,26810.5,26757.75,LongAtLowPivot,PivotExitLong,-107.4,1.9
940,Short,1,2026-04-20 13:39:59+00:00,2026-04-20 13:53:59+00:00,26757.75,26767.0,ShortAtHighPivot,PivotExitShort,-20.4,1.9
941,Long,1,2026-04-20 13:53:59+00:00,2026-04-20 14:03:59+00:00,26767.0,26769.0,LongAtLowPivot,PivotExitLong,2.1,1.9
942,Short,1,2026-04-20 14:03:59+00:00,2026-04-20 14:23:59+00:00,26769.0,26754.0,ShortAtHighPivot,PivotExitShort,28.1,1.9
943,Long,1,2026-04-20 14:23:59+00:00,2026-04-20 14:29:59+00:00,26754.0,26733.0,LongAtLowPivot,PivotExitLong,-43.9,1.9
944,Short,1,2026-04-20 14:29:59+00:00,2026-04-20 15:11:59+00:00,26733.0,26622.0,ShortAtHighPivot,PivotExitShort,220.1,1.9
945,Long,1,2026-04-20 15:11:59+00:00,2026-04-20 15:32:59+00:00,26622.0,26670.75,LongAtLowPivot,PivotExitLong,95.6,1.9
946,Short,1,2026-04-20 15:32:59+00:00,2026-04-20 16:11:59+00:00,26670.75,26672.5,ShortAtHighPivot,PivotExitShort,-5.4,1.9
947,Long,1,2026-04-20 16:11:59+00:00,2026-04-20 19:51:59+00:00,26672.5,26715.25,LongAtLowPivot,PivotExitLong,83.6,1.9
948,Short,1,2026-04-20 19:51:59+00:00,2026-04-20 19:59:59+00:00,26715.25,26743.0,ShortAtHighPivot,PivotExitShort,-57.4,1.9
949,Long,1,2026-04-20 19:59:59+00:00,2026-04-20 20:55:59+00:00,26743.0,26777.75,LongAtLowPivot,EodExitLong,67.6,1.9
950,Long,1,2026-04-21 00:01:59+00:00,2026-04-21 03:14:59+00:00,26800.5,26804.5,LongAtLowPivot,PivotExitLong,6.1,1.9
951,Short,1,2026-04-21 03:14:59+00:00,2026-04-21 04:24:59+00:00,26804.5,26823.25,ShortAtHighPivot,PivotExitShort,-39.4,1.9
952,Long,1,2026-04-21 04:24:59+00:00,2026-04-21 07:04:59+00:00,26823.25,26822.75,LongAtLowPivot,PivotExitLong,-2.9,1.9
953,Short,1,2026-04-21 07:04:59+00:00,2026-04-21 08:42:59+00:00,26822.75,26832.25,ShortAtHighPivot,PivotExitShort,-20.9,1.9
954,Long,1,2026-04-21 08:42:59+00:00,2026-04-21 09:04:59+00:00,26832.25,26817.25,LongAtLowPivot,PivotExitLong,-31.9,1.9
955,Short,1,2026-04-21 09:04:59+00:00,2026-04-21 09:56:59+00:00,26817.25,26840.5,ShortAtHighPivot,PivotExitShort,-48.4,1.9
956,Long,1,2026-04-21 09:56:59+00:00,2026-04-21 12:04:59+00:00,26840.5,26867.75,LongAtLowPivot,PivotExitLong,52.6,1.9
957,Short,1,2026-04-21 12:04:59+00:00,2026-04-21 12:33:59+00:00,26867.75,26866.25,ShortAtHighPivot,PivotExitShort,1.1,1.9
958,Long,1,2026-04-21 12:33:59+00:00,2026-04-21 12:40:59+00:00,26866.25,26831.75,LongAtLowPivot,PivotExitLong,-70.9,1.9
959,Short,1,2026-04-21 12:40:59+00:00,2026-04-21 13:48:59+00:00,26831.75,26775.5,ShortAtHighPivot,PivotExitShort,110.6,1.9
960,Long,1,2026-04-21 13:48:59+00:00,2026-04-21 14:21:59+00:00,26775.5,26832.25,LongAtLowPivot,PivotExitLong,111.6,1.9
961,Short,1,2026-04-21 14:21:59+00:00,2026-04-21 15:08:59+00:00,26832.25,26716.5,ShortAtHighPivot,PivotExitShort,229.6,1.9
962,Long,1,2026-04-21 15:08:59+00:00,2026-04-21 15:26:59+00:00,26716.5,26741.75,LongAtLowPivot,PivotExitLong,48.6,1.9
963,Short,1,2026-04-21 15:26:59+00:00,2026-04-21 15:33:59+00:00,26741.75,26749.0,ShortAtHighPivot,PivotExitShort,-16.4,1.9
964,Long,1,2026-04-21 15:33:59+00:00,2026-04-21 15:36:59+00:00,26749.0,26718.5,LongAtLowPivot,PivotExitLong,-62.9,1.9
965,Short,1,2026-04-21 15:36:59+00:00,2026-04-21 15:45:59+00:00,26718.5,26734.5,ShortAtHighPivot,PivotExitShort,-33.9,1.9
966,Long,1,2026-04-21 15:45:59+00:00,2026-04-21 15:53:59+00:00,26734.5,26719.75,LongAtLowPivot,PivotExitLong,-31.4,1.9
967,Short,1,2026-04-21 15:53:59+00:00,2026-04-21 16:01:59+00:00,26719.75,26756.5,ShortAtHighPivot,PivotExitShort,-75.4,1.9
968,Long,1,2026-04-21 16:01:59+00:00,2026-04-21 16:12:59+00:00,26756.5,26732.75,LongAtLowPivot,PivotExitLong,-49.4,1.9
969,Short,1,2026-04-21 16:12:59+00:00,2026-04-21 16:36:59+00:00,26732.75,26739.75,ShortAtHighPivot,PivotExitShort,-15.9,1.9
970,Long,1,2026-04-21 16:36:59+00:00,2026-04-21 16:39:59+00:00,26739.75,26706.75,LongAtLowPivot,PivotExitLong,-67.9,1.9
971,Short,1,2026-04-21 16:39:59+00:00,2026-04-21 16:49:59+00:00,26706.75,26713.75,ShortAtHighPivot,PivotExitShort,-15.9,1.9
972,Long,1,2026-04-21 16:49:59+00:00,2026-04-21 16:57:59+00:00,26713.75,26682.25,LongAtLowPivot,PivotExitLong,-64.9,1.9
973,Short,1,2026-04-21 16:57:59+00:00,2026-04-21 17:03:59+00:00,26682.25,26702.75,ShortAtHighPivot,PivotExitShort,-42.9,1.9
974,Long,1,2026-04-21 17:03:59+00:00,2026-04-21 17:06:59+00:00,26702.75,26665.0,LongAtLowPivot,PivotExitLong,-77.4,1.9
975,Short,1,2026-04-21 17:06:59+00:00,2026-04-21 17:26:59+00:00,26665.0,26643.0,ShortAtHighPivot,PivotExitShort,42.1,1.9
976,Long,1,2026-04-21 17:26:59+00:00,2026-04-21 17:48:59+00:00,26643.0,26700.75,LongAtLowPivot,PivotExitLong,113.6,1.9
977,Short,1,2026-04-21 17:48:59+00:00,2026-04-21 18:02:59+00:00,26700.75,26722.25,ShortAtHighPivot,PivotExitShort,-44.9,1.9
978,Long,1,2026-04-21 18:02:59+00:00,2026-04-21 18:19:59+00:00,26722.25,26686.5,LongAtLowPivot,PivotExitLong,-73.4,1.9
979,Short,1,2026-04-21 18:19:59+00:00,2026-04-21 18:34:59+00:00,26686.5,26703.75,ShortAtHighPivot,PivotExitShort,-36.4,1.9
980,Long,1,2026-04-21 18:34:59+00:00,2026-04-21 18:50:59+00:00,26703.75,26670.75,LongAtLowPivot,PivotExitLong,-67.9,1.9
981,Short,1,2026-04-21 18:50:59+00:00,2026-04-21 18:55:59+00:00,26670.75,26727.5,ShortAtHighPivot,PivotExitShort,-115.4,1.9
982,Long,1,2026-04-21 18:55:59+00:00,2026-04-21 19:15:59+00:00,26727.5,26736.5,LongAtLowPivot,PivotExitLong,16.1,1.9
983,Short,1,2026-04-21 19:15:59+00:00,2026-04-21 19:24:59+00:00,26736.5,26766.0,ShortAtHighPivot,PivotExitShort,-60.9,1.9
984,Long,1,2026-04-21 19:24:59+00:00,2026-04-21 19:36:59+00:00,26766.0,26745.0,LongAtLowPivot,PivotExitLong,-43.9,1.9
985,Short,1,2026-04-21 19:36:59+00:00,2026-04-21 19:48:59+00:00,26745.0,26617.75,ShortAtHighPivot,PivotExitShort,252.6,1.9
986,Long,1,2026-04-21 19:48:59+00:00,2026-04-21 20:03:59+00:00,26617.75,26610.25,LongAtLowPivot,PivotExitLong,-16.9,1.9
987,Short,1,2026-04-21 20:03:59+00:00,2026-04-21 20:10:59+00:00,26610.25,26735.25,ShortAtHighPivot,PivotExitShort,-251.9,1.9
988,Long,1,2026-04-21 20:10:59+00:00,2026-04-21 20:55:59+00:00,26735.25,26743.5,LongAtLowPivot,EodExitLong,14.6,1.9
989,Long,1,2026-04-22 00:00:59+00:00,2026-04-22 04:25:59+00:00,26774.0,26799.0,LongAtLowPivot,PivotExitLong,48.1,1.9
990,Short,1,2026-04-22 04:25:59+00:00,2026-04-22 05:17:59+00:00,26799.0,26819.0,ShortAtHighPivot,PivotExitShort,-41.9,1.9
991,Long,1,2026-04-22 05:17:59+00:00,2026-04-22 06:08:59+00:00,26819.0,26815.0,LongAtLowPivot,PivotExitLong,-9.9,1.9
992,Short,1,2026-04-22 06:08:59+00:00,2026-04-22 06:31:59+00:00,26815.0,26838.75,ShortAtHighPivot,PivotExitShort,-49.4,1.9
993,Long,1,2026-04-22 06:31:59+00:00,2026-04-22 08:09:59+00:00,26838.75,26830.75,LongAtLowPivot,PivotExitLong,-17.9,1.9
994,Short,1,2026-04-22 08:09:59+00:00,2026-04-22 08:54:59+00:00,26830.75,26813.5,ShortAtHighPivot,PivotExitShort,32.6,1.9
995,Long,1,2026-04-22 08:54:59+00:00,2026-04-22 09:55:59+00:00,26813.5,26827.25,LongAtLowPivot,PivotExitLong,25.6,1.9
996,Short,1,2026-04-22 09:55:59+00:00,2026-04-22 10:32:59+00:00,26827.25,26840.25,ShortAtHighPivot,PivotExitShort,-27.9,1.9
997,Long,1,2026-04-22 10:32:59+00:00,2026-04-22 11:25:59+00:00,26840.25,26813.0,LongAtLowPivot,PivotExitLong,-56.4,1.9
998,Short,1,2026-04-22 11:25:59+00:00,2026-04-22 12:01:59+00:00,26813.0,26842.25,ShortAtHighPivot,PivotExitShort,-60.4,1.9
999,Long,1,2026-04-22 12:01:59+00:00,2026-04-22 12:31:59+00:00,26842.25,26861.75,LongAtLowPivot,PivotExitLong,37.1,1.9
1000,Short,1,2026-04-22 12:31:59+00:00,2026-04-22 13:20:59+00:00,26861.75,26864.0,ShortAtHighPivot,PivotExitShort,-6.4,1.9
1001,Long,1,2026-04-22 13:20:59+00:00,2026-04-22 13:33:59+00:00,26864.0,26837.5,LongAtLowPivot,PivotExitLong,-54.9,1.9
1002,Short,1,2026-04-22 13:33:59+00:00,2026-04-22 13:46:59+00:00,26837.5,26863.0,ShortAtHighPivot,PivotExitShort,-52.9,1.9
1003,Long,1,2026-04-22 13:46:59+00:00,2026-04-22 13:49:59+00:00,26863.0,26837.75,LongAtLowPivot,PivotExitLong,-52.4,1.9
1004,Short,1,2026-04-22 13:49:59+00:00,2026-04-22 13:55:59+00:00,26837.75,26863.0,ShortAtHighPivot,PivotExitShort,-52.4,1.9
1005,Long,1,2026-04-22 13:55:59+00:00,2026-04-22 14:06:59+00:00,26863.0,26861.0,LongAtLowPivot,PivotExitLong,-5.9,1.9
1006,Short,1,2026-04-22 14:06:59+00:00,2026-04-22 14:08:59+00:00,26861.0,26902.75,ShortAtHighPivot,PivotExitShort,-85.4,1.9
1007,Long,1,2026-04-22 14:08:59+00:00,2026-04-22 14:36:59+00:00,26902.75,26948.75,LongAtLowPivot,PivotExitLong,90.1,1.9
1008,Short,1,2026-04-22 14:36:59+00:00,2026-04-22 14:38:59+00:00,26948.75,26983.75,ShortAtHighPivot,PivotExitShort,-71.9,1.9
1009,Long,1,2026-04-22 14:38:59+00:00,2026-04-22 14:44:59+00:00,26983.75,26963.5,LongAtLowPivot,PivotExitLong,-42.4,1.9
1010,Short,1,2026-04-22 14:44:59+00:00,2026-04-22 15:09:59+00:00,26963.5,26977.75,ShortAtHighPivot,PivotExitShort,-30.4,1.9
1011,Long,1,2026-04-22 15:09:59+00:00,2026-04-22 15:45:59+00:00,26977.75,26969.0,LongAtLowPivot,PivotExitLong,-19.4,1.9
1012,Short,1,2026-04-22 15:45:59+00:00,2026-04-22 15:57:59+00:00,26969.0,26999.75,ShortAtHighPivot,PivotExitShort,-63.4,1.9
1013,Long,1,2026-04-22 15:57:59+00:00,2026-04-22 16:31:59+00:00,26999.75,26969.5,LongAtLowPivot,PivotExitLong,-62.4,1.9
1014,Short,1,2026-04-22 16:31:59+00:00,2026-04-22 17:04:59+00:00,26969.5,26994.5,ShortAtHighPivot,PivotExitShort,-51.9,1.9
1015,Long,1,2026-04-22 17:04:59+00:00,2026-04-22 18:17:59+00:00,26994.5,27014.0,LongAtLowPivot,PivotExitLong,37.1,1.9
1016,Short,1,2026-04-22 18:17:59+00:00,2026-04-22 18:46:59+00:00,27014.0,27027.25,ShortAtHighPivot,PivotExitShort,-28.4,1.9
1017,Long,1,2026-04-22 18:46:59+00:00,2026-04-22 19:01:59+00:00,27027.25,26993.25,LongAtLowPivot,PivotExitLong,-69.9,1.9
1018,Short,1,2026-04-22 19:01:59+00:00,2026-04-22 19:10:59+00:00,26993.25,27024.0,ShortAtHighPivot,PivotExitShort,-63.4,1.9
1019,Long,1,2026-04-22 19:10:59+00:00,2026-04-22 20:23:59+00:00,27024.0,27096.25,LongAtLowPivot,PivotExitLong,142.6,1.9
1020,Short,1,2026-04-22 20:23:59+00:00,2026-04-22 20:55:59+00:00,27096.25,27102.75,ShortAtHighPivot,EodExitShort,-14.9,1.9
1021,Long,1,2026-04-23 00:18:59+00:00,2026-04-23 00:25:59+00:00,26908.75,27005.0,LongAtLowPivot,PivotExitLong,190.6,1.9
1022,Short,1,2026-04-23 00:25:59+00:00,2026-04-23 00:29:59+00:00,27005.0,27041.25,ShortAtHighPivot,PivotExitShort,-74.4,1.9
1023,Long,1,2026-04-23 00:29:59+00:00,2026-04-23 01:13:59+00:00,27041.25,27029.5,LongAtLowPivot,PivotExitLong,-25.4,1.9
1024,Short,1,2026-04-23 01:13:59+00:00,2026-04-23 02:23:59+00:00,27029.5,26988.5,ShortAtHighPivot,PivotExitShort,80.1,1.9
1025,Long,1,2026-04-23 02:23:59+00:00,2026-04-23 02:38:59+00:00,26988.5,26958.5,LongAtLowPivot,PivotExitLong,-61.9,1.9
1026,Short,1,2026-04-23 02:38:59+00:00,2026-04-23 03:53:59+00:00,26958.5,26904.75,ShortAtHighPivot,PivotExitShort,105.6,1.9
1027,Long,1,2026-04-23 03:53:59+00:00,2026-04-23 08:04:59+00:00,26904.75,26981.0,LongAtLowPivot,PivotExitLong,150.6,1.9
1028,Short,1,2026-04-23 08:04:59+00:00,2026-04-23 09:18:59+00:00,26981.0,26930.5,ShortAtHighPivot,PivotExitShort,99.1,1.9
1029,Long,1,2026-04-23 09:18:59+00:00,2026-04-23 10:10:59+00:00,26930.5,26926.75,LongAtLowPivot,PivotExitLong,-9.4,1.9
1030,Short,1,2026-04-23 10:10:59+00:00,2026-04-23 10:29:59+00:00,26926.75,26950.75,ShortAtHighPivot,PivotExitShort,-49.9,1.9
1031,Long,1,2026-04-23 10:29:59+00:00,2026-04-23 11:34:59+00:00,26950.75,26947.25,LongAtLowPivot,PivotExitLong,-8.9,1.9
1032,Short,1,2026-04-23 11:34:59+00:00,2026-04-23 11:43:59+00:00,26947.25,26979.75,ShortAtHighPivot,PivotExitShort,-66.9,1.9
1033,Long,1,2026-04-23 11:43:59+00:00,2026-04-23 12:17:59+00:00,26979.75,27038.75,LongAtLowPivot,PivotExitLong,116.1,1.9
1034,Short,1,2026-04-23 12:17:59+00:00,2026-04-23 13:03:59+00:00,27038.75,27020.75,ShortAtHighPivot,PivotExitShort,34.1,1.9
1035,Long,1,2026-04-23 13:03:59+00:00,2026-04-23 13:31:59+00:00,27020.75,26994.25,LongAtLowPivot,PivotExitLong,-54.9,1.9
1036,Short,1,2026-04-23 13:31:59+00:00,2026-04-23 13:36:59+00:00,26994.25,27021.0,ShortAtHighPivot,PivotExitShort,-55.4,1.9
1037,Long,1,2026-04-23 13:36:59+00:00,2026-04-23 13:51:59+00:00,27021.0,27056.0,LongAtLowPivot,PivotExitLong,68.1,1.9
1038,Short,1,2026-04-23 13:51:59+00:00,2026-04-23 14:04:59+00:00,27056.0,27014.25,ShortAtHighPivot,PivotExitShort,81.6,1.9
1039,Long,1,2026-04-23 14:04:59+00:00,2026-04-23 14:14:59+00:00,27014.25,26988.0,LongAtLowPivot,PivotExitLong,-54.4,1.9
1040,Short,1,2026-04-23 14:14:59+00:00,2026-04-23 14:18:59+00:00,26988.0,27021.0,ShortAtHighPivot,PivotExitShort,-67.9,1.9
1041,Long,1,2026-04-23 14:18:59+00:00,2026-04-23 14:20:59+00:00,27021.0,26991.0,LongAtLowPivot,PivotExitLong,-61.9,1.9
1042,Short,1,2026-04-23 14:20:59+00:00,2026-04-23 14:25:59+00:00,26991.0,27021.75,ShortAtHighPivot,PivotExitShort,-63.4,1.9
1043,Long,1,2026-04-23 14:25:59+00:00,2026-04-23 14:42:59+00:00,27021.75,27017.0,LongAtLowPivot,PivotExitLong,-11.4,1.9
1044,Short,1,2026-04-23 14:42:59+00:00,2026-04-23 14:46:59+00:00,27017.0,27052.0,ShortAtHighPivot,PivotExitShort,-71.9,1.9
1045,Long,1,2026-04-23 14:46:59+00:00,2026-04-23 15:45:59+00:00,27052.0,27120.5,LongAtLowPivot,PivotExitLong,135.1,1.9
1046,Short,1,2026-04-23 15:45:59+00:00,2026-04-23 15:57:59+00:00,27120.5,27094.25,ShortAtHighPivot,PivotExitShort,50.6,1.9
1047,Long,1,2026-04-23 15:57:59+00:00,2026-04-23 16:05:59+00:00,27094.25,27046.5,LongAtLowPivot,PivotExitLong,-97.4,1.9
1048,Short,1,2026-04-23 16:05:59+00:00,2026-04-23 16:14:59+00:00,27046.5,27081.0,ShortAtHighPivot,PivotExitShort,-70.9,1.9
1049,Long,1,2026-04-23 16:14:59+00:00,2026-04-23 17:02:59+00:00,27081.0,27029.5,LongAtLowPivot,PivotExitLong,-104.9,1.9
1050,Short,1,2026-04-23 17:02:59+00:00,2026-04-23 17:27:59+00:00,27029.5,26918.0,ShortAtHighPivot,PivotExitShort,221.1,1.9
1051,Long,1,2026-04-23 17:27:59+00:00,2026-04-23 17:29:59+00:00,26918.0,26876.0,LongAtLowPivot,PivotExitLong,-85.9,1.9
1052,Short,1,2026-04-23 17:29:59+00:00,2026-04-23 17:35:59+00:00,26876.0,26931.0,ShortAtHighPivot,PivotExitShort,-111.9,1.9
1053,Long,1,2026-04-23 17:35:59+00:00,2026-04-23 17:37:59+00:00,26931.0,26866.0,LongAtLowPivot,PivotExitLong,-131.9,1.9
1054,Short,1,2026-04-23 17:37:59+00:00,2026-04-23 17:48:59+00:00,26866.0,26749.25,ShortAtHighPivot,PivotExitShort,231.6,1.9
1055,Long,1,2026-04-23 17:48:59+00:00,2026-04-23 18:43:59+00:00,26749.25,26936.0,LongAtLowPivot,PivotExitLong,371.6,1.9
1056,Short,1,2026-04-23 18:43:59+00:00,2026-04-23 19:07:59+00:00,26936.0,26890.25,ShortAtHighPivot,PivotExitShort,89.6,1.9
1057,Long,1,2026-04-23 19:07:59+00:00,2026-04-23 19:35:59+00:00,26890.25,26891.5,LongAtLowPivot,PivotExitLong,0.6000000000000001,1.9
1058,Short,1,2026-04-23 19:35:59+00:00,2026-04-23 19:50:59+00:00,26891.5,26901.25,ShortAtHighPivot,PivotExitShort,-21.4,1.9
1059,Long,1,2026-04-23 19:50:59+00:00,2026-04-23 20:14:59+00:00,26901.25,26949.25,LongAtLowPivot,PivotExitLong,94.1,1.9
1060,Short,1,2026-04-23 20:14:59+00:00,2026-04-23 20:24:59+00:00,26949.25,26955.75,ShortAtHighPivot,PivotExitShort,-14.9,1.9
1061,Long,1,2026-04-23 20:24:59+00:00,2026-04-23 20:55:59+00:00,26955.75,26942.25,LongAtLowPivot,EodExitLong,-28.9,1.9
1062,Long,1,2026-04-24 00:00:59+00:00,2026-04-24 01:37:59+00:00,27081.0,27102.25,LongAtLowPivot,PivotExitLong,40.6,1.9
1063,Short,1,2026-04-24 01:37:59+00:00,2026-04-24 04:48:59+00:00,27102.25,27053.0,ShortAtHighPivot,PivotExitShort,96.6,1.9
1064,Long,1,2026-04-24 04:48:59+00:00,2026-04-24 08:29:59+00:00,27053.0,27107.5,LongAtLowPivot,PivotExitLong,107.1,1.9
1065,Short,1,2026-04-24 08:29:59+00:00,2026-04-24 09:47:59+00:00,27107.5,27116.75,ShortAtHighPivot,PivotExitShort,-20.4,1.9
1066,Long,1,2026-04-24 09:47:59+00:00,2026-04-24 11:36:59+00:00,27116.75,27324.25,LongAtLowPivot,PivotExitLong,413.1,1.9
1067,Short,1,2026-04-24 11:36:59+00:00,2026-04-24 12:15:59+00:00,27324.25,27300.5,ShortAtHighPivot,PivotExitShort,45.6,1.9
1068,Long,1,2026-04-24 12:15:59+00:00,2026-04-24 12:22:59+00:00,27300.5,27277.75,LongAtLowPivot,PivotExitLong,-47.4,1.9
1069,Short,1,2026-04-24 12:22:59+00:00,2026-04-24 12:59:59+00:00,27277.75,27236.75,ShortAtHighPivot,PivotExitShort,80.1,1.9
1070,Long,1,2026-04-24 12:59:59+00:00,2026-04-24 13:27:59+00:00,27236.75,27223.0,LongAtLowPivot,PivotExitLong,-29.4,1.9
1071,Short,1,2026-04-24 13:27:59+00:00,2026-04-24 13:34:59+00:00,27223.0,27224.0,ShortAtHighPivot,PivotExitShort,-3.9,1.9
1072,Long,1,2026-04-24 13:34:59+00:00,2026-04-24 13:44:59+00:00,27224.0,27212.25,LongAtLowPivot,PivotExitLong,-25.4,1.9
1073,Short,1,2026-04-24 13:44:59+00:00,2026-04-24 14:00:59+00:00,27212.25,27194.25,ShortAtHighPivot,PivotExitShort,34.1,1.9
1074,Long,1,2026-04-24 14:00:59+00:00,2026-04-24 14:19:59+00:00,27194.25,27230.25,LongAtLowPivot,PivotExitLong,70.1,1.9
1075,Short,1,2026-04-24 14:19:59+00:00,2026-04-24 14:37:59+00:00,27230.25,27207.0,ShortAtHighPivot,PivotExitShort,44.6,1.9
1076,Long,1,2026-04-24 14:37:59+00:00,2026-04-24 14:49:59+00:00,27207.0,27237.25,LongAtLowPivot,PivotExitLong,58.6,1.9
1077,Short,1,2026-04-24 14:49:59+00:00,2026-04-24 14:53:59+00:00,27237.25,27274.0,ShortAtHighPivot,PivotExitShort,-75.4,1.9
1078,Long,1,2026-04-24 14:53:59+00:00,2026-04-24 16:08:59+00:00,27274.0,27372.25,LongAtLowPivot,PivotExitLong,194.6,1.9
1079,Short,1,2026-04-24 16:08:59+00:00,2026-04-24 16:14:59+00:00,27372.25,27400.25,ShortAtHighPivot,PivotExitShort,-57.9,1.9
1080,Long,1,2026-04-24 16:14:59+00:00,2026-04-24 16:16:59+00:00,27400.25,27369.75,LongAtLowPivot,PivotExitLong,-62.9,1.9
1081,Short,1,2026-04-24 16:16:59+00:00,2026-04-24 16:25:59+00:00,27369.75,27399.0,ShortAtHighPivot,PivotExitShort,-60.4,1.9
1082,Long,1,2026-04-24 16:25:59+00:00,2026-04-24 16:43:59+00:00,27399.0,27392.75,LongAtLowPivot,PivotExitLong,-14.4,1.9
1083,Short,1,2026-04-24 16:43:59+00:00,2026-04-24 17:01:59+00:00,27392.75,27419.0,ShortAtHighPivot,PivotExitShort,-54.4,1.9
1084,Long,1,2026-04-24 17:01:59+00:00,2026-04-24 17:22:59+00:00,27419.0,27381.0,LongAtLowPivot,PivotExitLong,-77.9,1.9
1085,Short,1,2026-04-24 17:22:59+00:00,2026-04-24 17:36:59+00:00,27381.0,27404.5,ShortAtHighPivot,PivotExitShort,-48.9,1.9
1086,Long,1,2026-04-24 17:36:59+00:00,2026-04-24 18:06:59+00:00,27404.5,27409.5,LongAtLowPivot,PivotExitLong,8.1,1.9
1087,Short,1,2026-04-24 18:06:59+00:00,2026-04-24 18:41:59+00:00,27409.5,27418.25,ShortAtHighPivot,PivotExitShort,-19.4,1.9
1088,Long,1,2026-04-24 18:41:59+00:00,2026-04-24 19:31:59+00:00,27418.25,27418.0,LongAtLowPivot,PivotExitLong,-2.4,1.9
1089,Short,1,2026-04-24 19:31:59+00:00,2026-04-24 19:55:59+00:00,27418.0,27440.75,ShortAtHighPivot,PivotExitShort,-47.4,1.9
1090,Long,1,2026-04-24 19:55:59+00:00,2026-04-24 20:55:59+00:00,27440.75,27440.5,LongAtLowPivot,EodExitLong,-2.4,1.9
