**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,split,seg_idx,shape,skew,r,mean_sigma,start_ts,end_ts,length_min,parent_phrase_idx,shape_class
2025_07_30,IS,1,FLATLINE,NONE,0.501173851076662,5.662357348857806,1753865140,1753870465,88.8,2,FLATLINE
2025_07_30,IS,2,STEEP_LINEAR_UP,NONE,0.9895911503932432,6.704231483272647,1753870465,1753873145,44.7,2,STEEP_LINEAR_UP
2025_07_30,IS,0,NOISE,NONE,0.6581907526399572,5.979723144368347,1753873145,1753878000,80.9,3,NOISE
2025_07_30,IS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9127123185128474,9.929848499759384,1753878000,1753882200,70.0,3,GENTLE_CONVEX_DOWN
2025_07_30,IS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.9414577006956186,10.51967075878811,1753882200,1753888500,105.0,4,GENTLE_CONVEX_UP
2025_07_30,IS,0,NOISE,NONE,0.8099234878882928,9.977995518238895,1753888500,1753902000,225.0,5,NOISE
2025_07_30,IS,1,STEEP_LINEAR_DOWN,NONE,0.9531093323662684,62.32815415921126,1753902000,1753902900,15.0,5,STEEP_LINEAR_DOWN
2025_07_30,IS,0,STEEP_CONVEX_UP,BACK_SKEWED,0.8725910379609062,57.904886907106686,1753902900,1753907400,75.0,6,STEEP_CONVEX_UP
2025_07_30,IS,0,STEEP_CONCAVE_UP,FRONT_SKEWED,0.99076356862326,20.73396857131174,1753907400,1753919995,209.9,7,STEEP_CONCAVE_UP
2025_07_31,IS,0,NOISE,NONE,-2.0,9.721987078269605,1753920000,1753923875,64.6,0,NOISE
2025_07_31,IS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.970240172750915,4.279348580318248,1753925720,1753941000,254.7,1,GENTLE_CONCAVE_UP
2025_07_31,IS,1,NOISE,NONE,0.7824117956978646,8.255702398478963,1753941000,1753952055,184.2,1,NOISE
2025_07_31,IS,2,GENTLE_LINEAR_DOWN,NONE,0.9931645603994804,7.145686321378541,1753952055,1753956000,65.8,1,GENTLE_LINEAR_DOWN
2025_07_31,IS,0,NOISE,NONE,0.7384473390854771,7.8489103749919,1753956000,1753965600,160.0,2,NOISE
2025_07_31,IS,1,STEEP_LINEAR_UP,NONE,0.9733948307254364,9.640185628678925,1753965600,1753966815,20.2,2,STEEP_LINEAR_UP
2025_07_31,IS,0,NOISE,NONE,0.7725095432773106,6.385634684111757,1753966815,1753968600,29.8,3,NOISE
2025_07_31,IS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9620647721640112,34.491018397726755,1753968600,1753978800,170.0,4,STEEP_CONVEX_DOWN
2025_07_31,IS,1,NOISE,NONE,0.5433690353282165,13.725341049907271,1753978800,1753982100,55.0,4,NOISE
2025_07_31,IS,2,STEEP_CONVEX_DOWN,SYMMETRIC,0.9391003762855198,37.16712824791156,1753982100,1753989000,115.0,4,STEEP_CONVEX_DOWN
2025_07_31,IS,3,STEEP_LINEAR_DOWN,NONE,0.9814245714121436,18.23536224489693,1753989000,1753991400,40.0,4,STEEP_LINEAR_DOWN
2025_07_31,IS,4,STEEP_CONVEX_DOWN,SYMMETRIC,0.971135619519282,16.81938195543351,1753991400,1754006395,249.9,4,STEEP_CONVEX_DOWN
2025_08_01,IS,0,NOISE,NONE,-2.0,10.226093759801266,1754006400,1754010245,64.1,0,NOISE
2025_08_01,IS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9424761728719452,7.137576127295507,1754012000,1754021075,151.2,1,GENTLE_CONCAVE_UP
2025_08_01,IS,1,NOISE,NONE,0.6619999159791212,6.093328616017474,1754021075,1754026160,84.8,1,NOISE
2025_08_01,IS,0,STEEP_LINEAR_DOWN,NONE,0.9756234043464294,17.4381928712976,1754026160,1754041855,261.6,2,STEEP_LINEAR_DOWN
2025_08_01,IS,1,FLATLINE,NONE,0.0,11.827745254824377,1754041855,1754043970,35.2,2,FLATLINE
2025_08_01,IS,2,NOISE,NONE,0.770636878611789,19.671618383197604,1754043970,1754048745,79.6,2,NOISE
2025_08_01,IS,3,STEEP_LINEAR_UP,NONE,0.9541340918323636,12.477556016551976,1754048745,1754049650,15.1,2,STEEP_LINEAR_UP
2025_08_01,IS,0,GENTLE_CONCAVE_DOWN,SYMMETRIC,0.90910287018406,17.421617884121176,1754049650,1754054100,74.2,3,GENTLE_CONCAVE_DOWN
2025_08_01,IS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.874396138740765,48.23894588865888,1754054100,1754060700,110.0,4,STEEP_CONVEX_DOWN
2025_08_01,IS,1,STEEP_LINEAR_DOWN,NONE,0.9842119100580604,22.611585591892812,1754060700,1754062500,30.0,4,STEEP_LINEAR_DOWN
2025_08_01,IS,2,STEEP_LINEAR_UP,NONE,0.9684657474169646,29.54257310168326,1754062500,1754064300,30.0,4,STEEP_LINEAR_UP
2025_08_01,IS,3,NOISE,NONE,0.3629139920665752,28.815367075453626,1754064300,1754067900,60.0,4,NOISE
2025_08_01,IS,4,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9487621849397392,28.116515135150102,1754067900,1754073900,100.0,4,STEEP_CONVEX_DOWN
2025_08_01,IS,5,NOISE,NONE,0.4833692935305662,26.56644948734479,1754073900,1754078700,80.0,4,NOISE
2025_08_01,IS,6,FLATLINE,NONE,0.0,15.510188924012358,1754078700,1754079900,20.0,4,FLATLINE
2025_08_01,IS,7,GENTLE_LINEAR_DOWN,NONE,0.9171795017551504,10.63863016611205,1754079900,1754081100,20.0,4,GENTLE_LINEAR_DOWN
2025_08_01,IS,0,NOISE,NONE,0.7967473395214245,6.051358603262941,1754081100,1754081995,14.9,5,NOISE
2025_08_03,IS,0,NOISE,NONE,-2.0,19.38227928781293,1754258400,1754262165,62.8,0,NOISE
2025_08_03,IS,0,FLATLINE,NONE,0.0,12.83648265872966,1754263985,1754265595,26.8,1,FLATLINE
2025_08_04,IS,0,NOISE,NONE,-2.0,7.46208523901405,1754265600,1754269400,63.3,0,NOISE
2025_08_04,IS,0,GENTLE_LINEAR_UP,NONE,0.956614331140086,6.338893700207875,1754271220,1754282300,184.7,1,GENTLE_LINEAR_UP
2025_08_04,IS,1,NOISE,NONE,0.7026037014801491,8.00792135411156,1754282300,1754290605,138.4,1,NOISE
2025_08_04,IS,2,STEEP_CONVEX_UP,BACK_SKEWED,0.9722056600437536,14.986783637715678,1754290605,1754292300,28.2,1,STEEP_CONVEX_UP
2025_08_04,IS,3,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9807607955355712,8.980029125891596,1754292300,1754304190,198.2,1,GENTLE_CONCAVE_UP
2025_08_04,IS,4,FLATLINE,NONE,0.8441520049153728,4.839313452008391,1754304190,1754304460,4.5,1,FLATLINE
2025_08_04,IS,5,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.8829103087331055,8.716894404783163,1754304460,1754309700,87.3,1,GENTLE_CONVEX_DOWN
2025_08_04,IS,0,GENTLE_LINEAR_UP,NONE,0.95155171971153,10.004748958465704,1754309700,1754312485,46.4,2,GENTLE_LINEAR_UP
2025_08_04,IS,0,STEEP_LINEAR_UP,NONE,0.9225027746085016,23.76126586217181,1754312485,1754320800,138.6,3,STEEP_LINEAR_UP
2025_08_04,IS,1,NOISE,NONE,0.8452610680854014,12.145678078323837,1754320800,1754323800,50.0,3,NOISE
2025_08_04,IS,2,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9509957209698344,9.183745924848203,1754323800,1754331300,125.0,3,GENTLE_CONCAVE_UP
2025_08_04,IS,3,NOISE,NONE,0.5886741057658031,5.547191345995824,1754331300,1754336100,80.0,3,NOISE
2025_08_04,IS,4,FLATLINE,NONE,0.0,10.18637536695647,1754336100,1754336400,5.0,3,FLATLINE
2025_08_04,IS,5,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9125630401893032,13.286618830565796,1754336400,1754348240,197.3,3,GENTLE_CONCAVE_UP
2025_08_04,IS,6,FLATLINE,NONE,0.0,5.732613776157194,1754348240,1754351990,62.5,3,FLATLINE
2025_08_05,IS,0,NOISE,NONE,-2.0,7.768587255913476,1754352000,1754356205,70.1,0,NOISE
2025_08_05,IS,0,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9519210320469168,4.772582527012163,1754357935,1754364600,111.1,1,GENTLE_CONVEX_DOWN
2025_08_05,IS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8644772940751138,5.501750067656302,1754364600,1754369385,79.8,2,GENTLE_CONCAVE_UP
2025_08_05,IS,0,STEEP_LINEAR_UP,NONE,0.9818879526897204,5.680542831597391,1754369385,1754370900,25.2,3,STEEP_LINEAR_UP
2025_08_05,IS,0,NOISE,NONE,0.8232590333901975,6.375684688919013,1754370900,1754379900,150.0,4,NOISE
2025_08_05,IS,1,STEEP_LINEAR_DOWN,NONE,0.9878032021550552,14.97768619218035,1754379900,1754381700,30.0,4,STEEP_LINEAR_DOWN
2025_08_05,IS,0,NOISE,NONE,0.5132727684415604,6.1431067730704,1754381700,1754386500,80.0,5,NOISE
2025_08_05,IS,1,STEEP_LINEAR_UP,NONE,0.9797634667082183,8.038162498895419,1754386500,1754391355,80.9,5,STEEP_LINEAR_UP
2025_08_05,IS,0,NOISE,NONE,0.701255351122346,6.756314770047589,1754391355,1754396650,88.2,6,NOISE
2025_08_05,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9927741452296645,10.336152251386848,1754396650,1754401500,80.8,6,GENTLE_LINEAR_DOWN
2025_08_05,IS,0,STEEP_LINEAR_DOWN,NONE,0.922057268052172,31.15610904945114,1754401500,1754412000,175.0,7,STEEP_LINEAR_DOWN
2025_08_05,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9640949576322246,15.13717474058519,1754412000,1754417700,95.0,7,GENTLE_CONVEX_UP
2025_08_05,IS,0,STEEP_LINEAR_DOWN,NONE,0.9848160164714332,22.056215966070692,1754417700,1754421300,60.0,8,STEEP_LINEAR_DOWN
2025_08_05,IS,0,GENTLE_LINEAR_DOWN,NONE,0.9388899715255448,13.280965413042123,1754421300,1754436795,258.2,9,GENTLE_LINEAR_DOWN
2025_08_05,IS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.868701816410414,6.672910776099188,1754436795,1754438395,26.7,9,GENTLE_CONCAVE_DOWN
2025_08_06,IS,0,NOISE,NONE,-2.0,4.26549912621009,1754438400,1754442555,69.2,0,NOISE
2025_08_06,IS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.966807043897976,8.651563179075195,1754444700,1754458020,222.0,1,GENTLE_CONCAVE_UP
2025_08_06,IS,1,NOISE,NONE,0.7898963170478861,3.787652096098072,1754458020,1754458500,8.0,1,NOISE
2025_08_06,IS,2,FLATLINE,NONE,0.0,8.800432629356091,1754458545,1754458800,4.2,1,FLATLINE
2025_08_06,IS,3,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9646711923188724,7.78016418820694,1754458800,1754469600,180.0,1,GENTLE_CONCAVE_UP
2025_08_06,IS,4,STEEP_LINEAR_DOWN,NONE,0.9640441313876534,14.256849177150809,1754469600,1754471910,38.5,1,STEEP_LINEAR_DOWN
2025_08_06,IS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9506437410759534,10.617417309584026,1754471910,1754478695,113.1,2,GENTLE_CONVEX_DOWN
2025_08_06,IS,1,GENTLE_CONCAVE_UP,SYMMETRIC,0.8750166981436686,15.08267194099709,1754478695,1754483580,81.4,2,GENTLE_CONCAVE_UP
2025_08_06,IS,0,STEEP_LINEAR_UP,NONE,0.9688712046147246,15.906762679370653,1754483580,1754511300,462.0,3,STEEP_LINEAR_UP
2025_08_06,IS,1,NOISE,NONE,0.6505603639819988,7.240576703346944,1754511300,1754519400,135.0,3,NOISE
2025_08_06,IS,2,STEEP_CONCAVE_UP,SYMMETRIC,0.9579970696519474,13.285767357071242,1754519400,1754524795,89.9,3,STEEP_CONCAVE_UP
2025_08_07,IS,0,NOISE,NONE,-2.0,5.5451561177715,1754524800,1754541900,285.0,0,NOISE
2025_08_07,IS,0,NOISE,NONE,0.6267601586450151,7.6693040326534545,1754541900,1754552700,180.0,1,NOISE
2025_08_07,IS,0,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9768058316412972,10.900403837106213,1754552700,1754566930,237.2,2,STEEP_CONCAVE_UP
2025_08_07,IS,1,NOISE,NONE,0.6795168059820718,8.383092783643301,1754566930,1754571655,78.8,2,NOISE
2025_08_07,IS,2,GENTLE_LINEAR_UP,NONE,0.9797873439049962,7.087142186860752,1754571655,1754573435,29.7,2,GENTLE_LINEAR_UP
2025_08_07,IS,0,FLATLINE,NONE,0.0,14.413642363538388,1754573435,1754577000,59.4,3,FLATLINE
2025_08_07,IS,0,STEEP_LINEAR_DOWN,NONE,0.985286653685812,22.043559631943936,1754577000,1754594700,295.0,4,STEEP_LINEAR_DOWN
2025_08_07,IS,1,STEEP_CONVEX_UP,BACK_SKEWED,0.983950857608795,22.02708782740779,1754594700,1754597700,50.0,4,STEEP_CONVEX_UP
2025_08_07,IS,0,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9666921797724256,13.933960778515669,1754597700,1754611185,224.8,5,STEEP_CONCAVE_UP
2025_08_08,IS,0,NOISE,NONE,-2.0,10.674553224469363,1754611200,1754615220,67.0,0,NOISE
2025_08_08,IS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9830692802735922,4.011848512387794,1754615900,1754618485,43.1,0,GENTLE_CONVEX_DOWN
2025_08_08,IS,0,GENTLE_LINEAR_UP,NONE,0.9296333026921608,2.161294836340191,1754618485,1754619300,13.6,1,GENTLE_LINEAR_UP
2025_08_08,IS,0,GENTLE_LINEAR_UP,NONE,0.9673538858252348,5.162922577352691,1754619630,1754620800,19.5,2,GENTLE_LINEAR_UP
2025_08_08,IS,0,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.9808343251262346,4.233968125124742,1754620800,1754625900,85.0,3,GENTLE_CONCAVE_DOWN
2025_08_08,IS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8567509571013827,7.234122149206565,1754625900,1754636580,178.0,4,GENTLE_CONVEX_DOWN
2025_08_08,IS,1,GENTLE_LINEAR_UP,NONE,0.9479100056784034,5.516987079616227,1754636580,1754651660,251.3,4,GENTLE_LINEAR_UP
2025_08_08,IS,2,NOISE,NONE,0.5296955937578749,5.494414319754192,1754651660,1754655600,65.7,4,NOISE
2025_08_08,IS,3,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.8513918611059417,10.405939950794464,1754655600,1754660700,85.0,4,GENTLE_CONVEX_DOWN
2025_08_08,IS,4,STEEP_LINEAR_UP,NONE,0.9440488279595526,34.25226182428445,1754660700,1754661600,15.0,4,STEEP_LINEAR_UP
2025_08_08,IS,0,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9431142911169704,21.799721023305867,1754661600,1754667600,100.0,5,STEEP_CONCAVE_UP
2025_08_08,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.8538722649600772,22.19588814066583,1754667600,1754670300,45.0,5,GENTLE_CONVEX_UP
2025_08_08,IS,2,NOISE,NONE,0.4421133191375779,8.777979388365889,1754670300,1754674200,65.0,5,NOISE
2025_08_08,IS,3,GENTLE_CONVEX_UP,BACK_SKEWED,0.9750243950745884,10.06778587941822,1754674200,1754676305,35.1,5,GENTLE_CONVEX_UP
2025_08_08,IS,4,GENTLE_CONCAVE_UP,BACK_SKEWED,0.9438765563751088,7.210231562627355,1754676305,1754682000,94.9,5,GENTLE_CONCAVE_UP
2025_08_08,IS,5,FLATLINE,NONE,0.0,12.457718561291026,1754682000,1754684100,35.0,5,FLATLINE
2025_08_08,IS,6,STEEP_LINEAR_UP,NONE,0.9770676545659032,18.735399733230384,1754684100,1754686795,44.9,5,STEEP_LINEAR_UP
2025_08_10,IS,0,NOISE,NONE,-2.0,3.707565186447308,1754863200,1754867655,74.2,0,NOISE
2025_08_10,IS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.9346720762581084,8.62697314086661,1754869680,1754870395,11.9,1,STEEP_CONVEX_DOWN
2025_08_11,IS,0,NOISE,NONE,-2.0,4.576811539496272,1754870400,1754874975,76.2,0,NOISE
2025_08_11,IS,0,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.8880338429231073,5.925462476696551,1754876835,1754884200,122.8,1,GENTLE_CONCAVE_UP
2025_08_11,IS,1,GENTLE_LINEAR_DOWN,NONE,0.996619186251357,4.476836438348333,1754884200,1754889350,85.8,1,GENTLE_LINEAR_DOWN
2025_08_11,IS,0,NOISE,NONE,0.6065142921767677,3.4817784309856608,1754889350,1754895300,99.2,2,NOISE
2025_08_11,IS,1,FLATLINE,NONE,0.6648450374214706,7.533701600950807,1754895300,1754895600,5.0,2,FLATLINE
2025_08_11,IS,2,NOISE,NONE,0.6502367600602569,9.881936006607772,1754895600,1754898600,50.0,2,NOISE
2025_08_11,IS,3,GENTLE_CONVEX_DOWN,SYMMETRIC,0.8618273270942532,11.681593385511253,1754898600,1754904300,95.0,2,GENTLE_CONVEX_DOWN
2025_08_11,IS,4,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9565195584543152,6.769239092261988,1754904300,1754910900,110.0,2,GENTLE_CONCAVE_UP
2025_08_11,IS,0,NOISE,NONE,0.6102257345178551,8.59735807941186,1754910900,1754917500,110.0,3,NOISE
2025_08_11,IS,1,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9522102862858012,5.013831922321731,1754917500,1754919000,25.0,3,GENTLE_CONVEX_DOWN
2025_08_11,IS,0,GENTLE_CONVEX_UP,FRONT_SKEWED,0.898183075980232,12.741665281950487,1754919000,1754921700,45.0,4,GENTLE_CONVEX_UP
2025_08_11,IS,0,NOISE,NONE,0.5922523525757774,12.904039566678405,1754921700,1754925900,70.0,5,NOISE
2025_08_11,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.883951481956304,10.27421337838754,1754925900,1754928300,40.0,5,GENTLE_CONVEX_UP
2025_08_11,IS,2,NOISE,NONE,0.5014364935733567,19.410180613733896,1754928300,1754932500,70.0,5,NOISE
2025_08_11,IS,3,STEEP_LINEAR_DOWN,NONE,0.9493372869085476,10.088206153926444,1754932500,1754933400,15.0,5,STEEP_LINEAR_DOWN
2025_08_11,IS,0,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9719666953402673,10.64100876521776,1754933400,1754953500,335.0,6,GENTLE_CONVEX_DOWN
2025_08_11,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.916618548755156,6.144591887671578,1754953500,1754956790,54.8,6,GENTLE_CONCAVE_UP
2025_08_12,IS,0,NOISE,NONE,-2.0,8.489786626695565,1754956800,1754961060,71.0,0,NOISE
2025_08_12,IS,0,GENTLE_LINEAR_UP,NONE,0.9912046344803512,5.907023758215315,1754962990,1754965165,36.2,1,GENTLE_LINEAR_UP
2025_08_12,IS,0,NOISE,NONE,0.0697347715839223,3.671288553963425,1754965165,1754972430,121.1,2,NOISE
2025_08_12,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.9273013106158362,3.2508907068165325,1754972430,1754974205,29.6,2,GENTLE_CONVEX_UP
2025_08_12,IS,2,FLATLINE,NONE,0.0,12.9551174557982,1754974205,1754976000,29.9,2,FLATLINE
2025_08_12,IS,3,STEEP_LINEAR_DOWN,NONE,0.9648066531974636,19.347928006055493,1754976000,1754977500,25.0,2,STEEP_LINEAR_DOWN
2025_08_12,IS,0,GENTLE_LINEAR_UP,NONE,0.9294680381116308,11.652030699955931,1754977500,1754984700,120.0,3,GENTLE_LINEAR_UP
2025_08_12,IS,0,NOISE,NONE,0.6823903961802303,10.145015984763514,1754984700,1754986500,30.0,4,NOISE
2025_08_12,IS,0,GENTLE_LINEAR_DOWN,NONE,0.91100692812378,5.293719913719382,1754986500,1754993315,113.6,5,GENTLE_LINEAR_DOWN
2025_08_12,IS,0,NOISE,NONE,0.8052606262627655,6.671476687442095,1754993315,1755000960,127.4,6,NOISE
2025_08_12,IS,1,STEEP_LINEAR_UP,NONE,0.9548208304939562,14.035248383166604,1755000960,1755002035,17.9,6,STEEP_LINEAR_UP
2025_08_12,IS,0,STEEP_CONCAVE_UP,FRONT_SKEWED,0.8592340672118369,40.38095174409122,1755002035,1755007200,86.1,7,STEEP_CONCAVE_UP
2025_08_12,IS,1,NOISE,NONE,0.6763179092269445,38.612517527144576,1755007200,1755010500,55.0,7,NOISE
2025_08_12,IS,2,STEEP_CONCAVE_UP,FRONT_SKEWED,0.9903983035007388,11.711539437794476,1755010500,1755026100,260.0,7,STEEP_CONCAVE_UP
2025_08_12,IS,3,GENTLE_CONVEX_UP,BACK_SKEWED,0.9677623170718224,4.958367204897312,1755026100,1755027600,25.0,7,GENTLE_CONVEX_UP
2025_08_12,IS,4,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9435148421038604,6.218524429084114,1755027600,1755038625,183.8,7,GENTLE_CONCAVE_UP
2025_08_12,IS,5,GENTLE_CONVEX_UP,SYMMETRIC,0.9488752412086428,3.681406688997848,1755038625,1755042300,61.2,7,GENTLE_CONVEX_UP
2025_08_12,IS,6,GENTLE_LINEAR_UP,NONE,0.9402476149362072,6.042605772056016,1755042300,1755043195,14.9,7,GENTLE_LINEAR_UP
2025_08_13,IS,0,NOISE,NONE,-2.0,5.066286172417748,1755043200,1755047720,75.3,0,NOISE
2025_08_13,IS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.8937995013202245,5.0310127794787896,1755049800,1755055625,97.1,1,GENTLE_CONVEX_UP
2025_08_13,IS,0,NOISE,NONE,0.6672111897109122,3.5399313914464376,1755055625,1755065705,168.0,2,NOISE
2025_08_13,IS,1,GENTLE_CONVEX_UP,BACK_SKEWED,0.906169384911844,6.111658649695832,1755065705,1755068400,44.9,2,GENTLE_CONVEX_UP
2025_08_13,IS,2,GENTLE_CONCAVE_UP,SYMMETRIC,0.9626877240275624,6.870397736040423,1755068400,1755077690,154.8,2,GENTLE_CONCAVE_UP
2025_08_13,IS,3,GENTLE_CONVEX_UP,BACK_SKEWED,0.9796479492533228,4.373632775799587,1755077690,1755080400,45.2,2,GENTLE_CONVEX_UP
2025_08_13,IS,4,GENTLE_CONCAVE_DOWN,SYMMETRIC,0.9015995709850436,5.472586790190656,1755080400,1755084240,64.0,2,GENTLE_CONCAVE_DOWN
2025_08_13,IS,5,FLATLINE,NONE,0.0,1.154247944265132,1755084240,1755085480,20.7,2,FLATLINE
2025_08_13,IS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.975929713960024,2.484866372640244,1755085480,1755088500,50.3,3,GENTLE_CONVEX_UP
2025_08_13,IS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8984700734859478,11.622330984028594,1755088500,1755094800,105.0,4,GENTLE_CONCAVE_UP
2025_08_13,IS,1,STEEP_LINEAR_DOWN,NONE,0.9848379479648036,27.698094136035376,1755094800,1755096300,25.0,4,STEEP_LINEAR_DOWN
2025_08_13,IS,0,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9671520051141046,12.944566245023577,1755096300,1755107700,190.0,5,GENTLE_CONVEX_DOWN
2025_08_13,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9090055516096998,12.756472888254777,1755107700,1755111600,65.0,5,GENTLE_CONCAVE_UP
2025_08_13,IS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.9286040321619417,6.069863360898339,1755111600,1755113400,30.0,6,GENTLE_CONVEX_UP
2025_08_13,IS,0,FLATLINE,NONE,0.335039117825077,9.76171147446628,1755113400,1755117900,75.0,7,FLATLINE
2025_08_13,IS,1,GENTLE_LINEAR_DOWN,NONE,0.9541922755303958,4.047903139659857,1755117900,1755123300,90.0,7,GENTLE_LINEAR_DOWN
2025_08_13,IS,0,GENTLE_CONVEX_UP,BACK_SKEWED,0.9916049138952286,7.365364838737446,1755123300,1755126000,45.0,8,GENTLE_CONVEX_UP
2025_08_13,IS,0,STEEP_LINEAR_UP,NONE,0.9604557123410272,7.625500056012115,1755126145,1755127380,20.6,9,STEEP_LINEAR_UP
2025_08_13,IS,0,GENTLE_LINEAR_UP,NONE,0.9774554050983708,4.952739907118903,1755127380,1755129595,36.9,10,GENTLE_LINEAR_UP
2025_08_14,IS,0,NOISE,NONE,-2.0,6.483618321749639,1755129600,1755134240,77.3,0,NOISE
2025_08_14,IS,0,NOISE,NONE,0.7644501189329076,4.6911267376407775,1755136080,1755156485,340.1,1,NOISE
2025_08_14,IS,1,GENTLE_LINEAR_UP,NONE,0.9908144144040184,5.196221554698537,1755156485,1755160500,66.9,1,GENTLE_LINEAR_UP
2025_08_14,IS,0,NOISE,NONE,0.5786792731897255,5.88955554446063,1755160500,1755175200,245.0,2,NOISE
2025_08_14,IS,1,STEEP_LINEAR_DOWN,NONE,0.968698075015422,63.59771673982356,1755175200,1755176400,20.0,2,STEEP_LINEAR_DOWN
2025_08_14,IS,0,STEEP_CONVEX_UP,BACK_SKEWED,0.8832190187118851,27.387163628404185,1755176400,1755182700,105.0,3,STEEP_CONVEX_UP
2025_08_14,IS,0,NOISE,NONE,0.3698980036026754,24.13107551299065,1755182700,1755185400,45.0,4,NOISE
2025_08_14,IS,0,STEEP_CONVEX_DOWN,FRONT_SKEWED,0.964480551620652,27.978861265408668,1755185400,1755187200,30.0,5,STEEP_CONVEX_DOWN
2025_08_14,IS,0,GENTLE_LINEAR_UP,NONE,0.8782373190369902,17.3915556958986,1755187200,1755195300,135.0,6,GENTLE_LINEAR_UP
2025_08_14,IS,0,STEEP_LINEAR_DOWN,NONE,0.9869024943082012,18.672220289158727,1755195300,1755197100,30.0,7,STEEP_LINEAR_DOWN
2025_08_14,IS,0,NOISE,NONE,0.7248967598420308,9.954367658961424,1755197100,1755202500,90.0,8,NOISE
2025_08_14,IS,0,GENTLE_CONVEX_DOWN,BACK_SKEWED,0.9048100524887652,12.288456146016443,1755202505,1755212700,169.9,9,GENTLE_CONVEX_DOWN
2025_08_14,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9605769980990468,5.790493388946516,1755212700,1755215995,54.9,9,GENTLE_CONCAVE_UP
2025_08_15,IS,0,NOISE,NONE,-2.0,6.122184702540931,1755216000,1755221010,83.5,0,NOISE
2025_08_15,IS,0,GENTLE_CONCAVE_UP,BACK_SKEWED,0.954723997717366,5.258472552113852,1755222690,1755244935,370.8,1,GENTLE_CONCAVE_UP
2025_08_15,IS,1,GENTLE_CONCAVE_DOWN,BACK_SKEWED,0.986050907585856,6.610158255273163,1755244935,1755247500,42.8,1,GENTLE_CONCAVE_DOWN
2025_08_15,IS,0,STEEP_LINEAR_DOWN,NONE,0.9012065690682574,17.810676280853905,1755247500,1755248160,11.0,2,STEEP_LINEAR_DOWN
2025_08_15,IS,0,GENTLE_CONVEX_DOWN,FRONT_SKEWED,0.9085960399680088,9.55192095726778,1755248400,1755254400,100.0,3,GENTLE_CONVEX_DOWN
2025_08_15,IS,1,GENTLE_CONCAVE_UP,FRONT_SKEWED,0.9825383982296592,6.0097165637404615,1755254400,1755260125,95.4,3,GENTLE_CONCAVE_UP
2025_08_15,IS,0,GENTLE_LINEAR_DOWN,NONE,0.8823554105495462,7.846565172555941,1755260125,1755265590,91.1,4,GENTLE_LINEAR_DOWN
2025_08_15,IS,0,GENTLE_CONVEX_DOWN,SYMMETRIC,0.9515005310984244,23.679609498129818,1755265590,1755277500,198.5,5,GENTLE_CONVEX_DOWN
2025_08_15,IS,1,GENTLE_CONCAVE_UP,BACK_SKEWED,0.8858789015318429,11.483151462173865,1755277500,1755284700,120.0,5,GENTLE_CONCAVE_UP
