concept,tf,regime_2d,shift_s,n,corr
price_velocity_1b,15m,FLAT_CHOPPY,4,17459,-0.020840483030534162
price_velocity_1b,15m,FLAT_CHOPPY,8,17455,-0.04349134315027922
price_velocity_1b,15m,FLAT_CHOPPY,12,17451,-0.046026624820113535
price_velocity_1b,1h,UP_SMOOTH,-12,6738,0.453094098289333
price_velocity_1b,1h,UP_SMOOTH,-8,6738,0.20223116774642083
price_velocity_1b,1h,UP_SMOOTH,-4,6738,0.08950592406824256
price_velocity_1b,1h,UP_SMOOTH,-2,6738,0.07190485828850479
price_velocity_1b,1h,UP_SMOOTH,-1,6738,0.0775963705921185
price_velocity_1b,1h,UP_SMOOTH,0,6738,0.09204126743148587
price_velocity_1b,1h,UP_SMOOTH,1,6738,0.10045531122431904
price_velocity_1b,1h,UP_SMOOTH,2,6738,0.11058866925685994
price_velocity_1b,1h,UP_SMOOTH,4,6738,0.10578211900979155
price_velocity_1b,1h,UP_SMOOTH,8,6738,0.06093759840223398
price_velocity_1b,1h,UP_SMOOTH,12,6738,0.012042212796136296
price_velocity_1b,1h,UP_CHOPPY,-12,3744,0.2636412765750849
price_velocity_1b,1h,UP_CHOPPY,-8,3744,-0.010128210422041442
price_velocity_1b,1h,UP_CHOPPY,-4,3744,-0.09774293269275264
price_velocity_1b,1h,UP_CHOPPY,-2,3744,-0.15019617040367564
price_velocity_1b,1h,UP_CHOPPY,-1,3744,-0.1541431663258851
price_velocity_1b,1h,UP_CHOPPY,0,3744,-0.15265804946076192
price_velocity_1b,1h,UP_CHOPPY,1,3744,-0.13443113143523433
price_velocity_1b,1h,UP_CHOPPY,2,3744,-0.1077857775744755
price_velocity_1b,1h,UP_CHOPPY,4,3744,-0.066169621113336
price_velocity_1b,1h,UP_CHOPPY,8,3744,-0.03403740959572473
price_velocity_1b,1h,UP_CHOPPY,12,3744,0.04645590901133776
price_velocity_1b,1h,DOWN_SMOOTH,-12,4362,0.33358095167765556
price_velocity_1b,1h,DOWN_SMOOTH,-8,4362,0.10062449948586255
price_velocity_1b,1h,DOWN_SMOOTH,-4,4362,-0.00947993186928405
price_velocity_1b,1h,DOWN_SMOOTH,-2,4362,-0.031975982372316546
price_velocity_1b,1h,DOWN_SMOOTH,-1,4362,-0.04113107554711149
price_velocity_1b,1h,DOWN_SMOOTH,0,4362,-0.04760833212279351
price_velocity_1b,1h,DOWN_SMOOTH,1,4362,-0.06634724310560364
price_velocity_1b,1h,DOWN_SMOOTH,2,4362,-0.06918535033530945
price_velocity_1b,1h,DOWN_SMOOTH,4,4362,-0.077096421453316
price_velocity_1b,1h,DOWN_SMOOTH,8,4362,-0.11286965458323314
price_velocity_1b,1h,DOWN_SMOOTH,12,4362,-0.12158023123426998
price_velocity_1b,1h,DOWN_CHOPPY,-12,2844,0.3739600333088111
price_velocity_1b,1h,DOWN_CHOPPY,-8,2844,0.09775681602190052
price_velocity_1b,1h,DOWN_CHOPPY,-4,2844,-0.05873660027912864
price_velocity_1b,1h,DOWN_CHOPPY,-2,2844,-0.09206351621274891
price_velocity_1b,1h,DOWN_CHOPPY,-1,2844,-0.09116071222027299
price_velocity_1b,1h,DOWN_CHOPPY,0,2844,-0.07511482460979126
price_velocity_1b,1h,DOWN_CHOPPY,1,2844,-0.06950917219234873
price_velocity_1b,1h,DOWN_CHOPPY,2,2844,-0.06466561032290372
price_velocity_1b,1h,DOWN_CHOPPY,4,2844,-0.04549629194795858
price_velocity_1b,1h,DOWN_CHOPPY,8,2844,-0.025738724704612418
price_velocity_1b,1h,DOWN_CHOPPY,12,2844,-0.04385130869823866
price_velocity_1b,1h,FLAT_SMOOTH,-12,9270,0.264896078040104
price_velocity_1b,1h,FLAT_SMOOTH,-8,9266,0.07265285733223609
price_velocity_1b,1h,FLAT_SMOOTH,-4,9262,-0.032937665700542455
price_velocity_1b,1h,FLAT_SMOOTH,-2,9260,-0.045291159320289584
price_velocity_1b,1h,FLAT_SMOOTH,-1,9259,-0.04993269583618751
price_velocity_1b,1h,FLAT_SMOOTH,0,9258,-0.047450550613896345
price_velocity_1b,1h,FLAT_SMOOTH,1,9258,-0.044618069521651746
price_velocity_1b,1h,FLAT_SMOOTH,2,9258,-0.045386759737948555
price_velocity_1b,1h,FLAT_SMOOTH,4,9258,-0.03587507636539341
price_velocity_1b,1h,FLAT_SMOOTH,8,9258,-0.028339751939865425
price_velocity_1b,1h,FLAT_SMOOTH,12,9258,-0.039424783835265105
price_velocity_1b,1h,FLAT_CHOPPY,-12,17463,0.47667949090926126
price_velocity_1b,1h,FLAT_CHOPPY,-8,17463,0.17252059481476487
price_velocity_1b,1h,FLAT_CHOPPY,-4,17463,-0.024243406685633958
price_velocity_1b,1h,FLAT_CHOPPY,-2,17463,-0.06875774417815476
price_velocity_1b,1h,FLAT_CHOPPY,-1,17463,-0.07887755957581051
price_velocity_1b,1h,FLAT_CHOPPY,0,17463,-0.07868579670821904
price_velocity_1b,1h,FLAT_CHOPPY,1,17462,-0.07700183579435858
price_velocity_1b,1h,FLAT_CHOPPY,2,17461,-0.07559616981868106
price_velocity_1b,1h,FLAT_CHOPPY,4,17459,-0.06131069725056992
price_velocity_1b,1h,FLAT_CHOPPY,8,17455,-0.032392097994189774
price_velocity_1b,1h,FLAT_CHOPPY,12,17451,-0.011397249590961105
swing_noise_w,5s,UP_SMOOTH,-12,6738,0.46897725344328206
swing_noise_w,5s,UP_SMOOTH,-8,6738,0.46575738380428744
swing_noise_w,5s,UP_SMOOTH,-4,6738,0.4188963238533411
swing_noise_w,5s,UP_SMOOTH,-2,6738,0.3559978367856705
swing_noise_w,5s,UP_SMOOTH,-1,6738,0.3060714409270918
swing_noise_w,5s,UP_SMOOTH,0,6738,0.2690743613948143
swing_noise_w,5s,UP_SMOOTH,1,6738,0.2563333004029097
swing_noise_w,5s,UP_SMOOTH,2,6738,0.22423438446995034
swing_noise_w,5s,UP_SMOOTH,4,6738,0.20423145080880636
swing_noise_w,5s,UP_SMOOTH,8,6738,0.19549751089553555
swing_noise_w,5s,UP_SMOOTH,12,6738,0.20943453354016794
swing_noise_w,5s,UP_CHOPPY,-12,3744,0.26586860468366613
swing_noise_w,5s,UP_CHOPPY,-8,3744,0.290569232096899
swing_noise_w,5s,UP_CHOPPY,-4,3744,0.17704246181926567
swing_noise_w,5s,UP_CHOPPY,-2,3744,0.08038586508932793
swing_noise_w,5s,UP_CHOPPY,-1,3744,0.04167794713048465
swing_noise_w,5s,UP_CHOPPY,0,3744,0.08106586406664537
swing_noise_w,5s,UP_CHOPPY,1,3744,0.10089314137224846
swing_noise_w,5s,UP_CHOPPY,2,3744,0.11246080994825987
swing_noise_w,5s,UP_CHOPPY,4,3744,0.11941557983291237
swing_noise_w,5s,UP_CHOPPY,8,3744,0.07820852629639537
swing_noise_w,5s,UP_CHOPPY,12,3744,0.16514727349848307
swing_noise_w,5s,DOWN_SMOOTH,-12,4362,-0.3516731805509823
swing_noise_w,5s,DOWN_SMOOTH,-8,4362,-0.30981142606773326
swing_noise_w,5s,DOWN_SMOOTH,-4,4362,-0.21813890056562477
swing_noise_w,5s,DOWN_SMOOTH,-2,4362,-0.17864786420892076
swing_noise_w,5s,DOWN_SMOOTH,-1,4362,-0.1272507850241538
swing_noise_w,5s,DOWN_SMOOTH,0,4362,-0.13703809528505023
swing_noise_w,5s,DOWN_SMOOTH,1,4362,-0.11433324237433702
swing_noise_w,5s,DOWN_SMOOTH,2,4362,-0.09971556420756252
swing_noise_w,5s,DOWN_SMOOTH,4,4362,-0.07569367979183088
swing_noise_w,5s,DOWN_SMOOTH,8,4362,-0.0427634029840129
swing_noise_w,5s,DOWN_SMOOTH,12,4362,-0.018469283982856344
swing_noise_w,5s,DOWN_CHOPPY,-12,2844,-0.21137245071455932
swing_noise_w,5s,DOWN_CHOPPY,-8,2844,-0.19608686968182246
swing_noise_w,5s,DOWN_CHOPPY,-4,2844,-0.16999926306963398
swing_noise_w,5s,DOWN_CHOPPY,-2,2844,-0.12167043526056982
swing_noise_w,5s,DOWN_CHOPPY,-1,2844,-0.08729049726525771
swing_noise_w,5s,DOWN_CHOPPY,0,2844,-0.09665060237982116
swing_noise_w,5s,DOWN_CHOPPY,1,2844,-0.102951975279301
swing_noise_w,5s,DOWN_CHOPPY,2,2844,-0.11409183034955779
swing_noise_w,5s,DOWN_CHOPPY,4,2844,-0.11657219270899355
swing_noise_w,5s,DOWN_CHOPPY,8,2844,-0.09994293060190912
swing_noise_w,5s,DOWN_CHOPPY,12,2844,-0.08247278358727796
swing_noise_w,5s,FLAT_SMOOTH,-12,9282,-0.17298243773950334
swing_noise_w,5s,FLAT_SMOOTH,-8,9282,-0.12692537110591043
swing_noise_w,5s,FLAT_SMOOTH,-4,9282,-0.08107426471526158
swing_noise_w,5s,FLAT_SMOOTH,-2,9282,-0.03733411859999951
swing_noise_w,5s,FLAT_SMOOTH,-1,9282,-0.006901651847356514
swing_noise_w,5s,FLAT_SMOOTH,0,9281,-0.008365760000831432
swing_noise_w,5s,FLAT_SMOOTH,1,9281,-0.020423379943069486
swing_noise_w,5s,FLAT_SMOOTH,2,9281,-0.030980278937346162
swing_noise_w,5s,FLAT_SMOOTH,4,9281,-0.04698799827863482
swing_noise_w,5s,FLAT_SMOOTH,8,9281,-0.06294923542741106
swing_noise_w,5s,FLAT_SMOOTH,12,9281,-0.06399886287734577
swing_noise_w,5s,FLAT_CHOPPY,-12,17463,-0.14580158461654788
swing_noise_w,5s,FLAT_CHOPPY,-8,17463,-0.1334486411395077
swing_noise_w,5s,FLAT_CHOPPY,-4,17463,-0.09439070707592316
swing_noise_w,5s,FLAT_CHOPPY,-2,17463,-0.06349427522413147
swing_noise_w,5s,FLAT_CHOPPY,-1,17463,-0.03101841330959705
swing_noise_w,5s,FLAT_CHOPPY,0,17463,-0.02977181223112858
swing_noise_w,5s,FLAT_CHOPPY,1,17462,-0.029990203734348804
swing_noise_w,5s,FLAT_CHOPPY,2,17461,-0.018319357504047337
swing_noise_w,5s,FLAT_CHOPPY,4,17459,-0.008432388254718598
swing_noise_w,5s,FLAT_CHOPPY,8,17455,0.014800490816043049
swing_noise_w,5s,FLAT_CHOPPY,12,17451,0.021155961722796948
swing_noise_w,1m,UP_SMOOTH,-12,6738,0.5998713954752846
swing_noise_w,1m,UP_SMOOTH,-8,6738,0.5948014330161483
swing_noise_w,1m,UP_SMOOTH,-4,6738,0.42105533053981564
swing_noise_w,1m,UP_SMOOTH,-2,6738,0.3163514364869996
swing_noise_w,1m,UP_SMOOTH,-1,6738,0.2738985705983993
swing_noise_w,1m,UP_SMOOTH,0,6738,0.24615832144121974
swing_noise_w,1m,UP_SMOOTH,1,6738,0.2231126655124034
swing_noise_w,1m,UP_SMOOTH,2,6738,0.20511523305637536
swing_noise_w,1m,UP_SMOOTH,4,6738,0.19270824104126769
swing_noise_w,1m,UP_SMOOTH,8,6738,0.22191927863668492
swing_noise_w,1m,UP_SMOOTH,12,6738,0.23690194643900264
swing_noise_w,1m,UP_CHOPPY,-12,3744,0.3627032987432295
swing_noise_w,1m,UP_CHOPPY,-8,3744,0.3444043884311975
swing_noise_w,1m,UP_CHOPPY,-4,3744,0.1880964195711593
swing_noise_w,1m,UP_CHOPPY,-2,3744,0.10262580454731662
swing_noise_w,1m,UP_CHOPPY,-1,3744,0.07067975047017634
swing_noise_w,1m,UP_CHOPPY,0,3744,0.07443701420573383
swing_noise_w,1m,UP_CHOPPY,1,3744,0.07045505368692846
swing_noise_w,1m,UP_CHOPPY,2,3744,0.059524870312006546
swing_noise_w,1m,UP_CHOPPY,4,3744,0.05995373349325088
swing_noise_w,1m,UP_CHOPPY,8,3744,0.07384659084865935
swing_noise_w,1m,UP_CHOPPY,12,3744,0.12902755397896257
swing_noise_w,1m,DOWN_SMOOTH,-12,4362,-0.4500269359162246
swing_noise_w,1m,DOWN_SMOOTH,-8,4362,-0.37919833840700834
swing_noise_w,1m,DOWN_SMOOTH,-4,4362,-0.20173409112527182
swing_noise_w,1m,DOWN_SMOOTH,-2,4362,-0.12502382696222744
swing_noise_w,1m,DOWN_SMOOTH,-1,4362,-0.10032318259482298
swing_noise_w,1m,DOWN_SMOOTH,0,4362,-0.09387384145219592
swing_noise_w,1m,DOWN_SMOOTH,1,4362,-0.07124257094437428
swing_noise_w,1m,DOWN_SMOOTH,2,4362,-0.05133377662792764
swing_noise_w,1m,DOWN_SMOOTH,4,4362,-0.02776360622217478
swing_noise_w,1m,DOWN_SMOOTH,8,4362,-0.03783126566130109
swing_noise_w,1m,DOWN_SMOOTH,12,4362,-0.036083255030108896
swing_noise_w,1m,DOWN_CHOPPY,-12,2844,-0.31463230372368867
swing_noise_w,1m,DOWN_CHOPPY,-8,2844,-0.26483065503557845
swing_noise_w,1m,DOWN_CHOPPY,-4,2844,-0.1454469251058981
swing_noise_w,1m,DOWN_CHOPPY,-2,2844,-0.09332133344294494
swing_noise_w,1m,DOWN_CHOPPY,-1,2844,-0.07845577617857898
swing_noise_w,1m,DOWN_CHOPPY,0,2844,-0.09757729532043855
swing_noise_w,1m,DOWN_CHOPPY,1,2844,-0.11136012298568206
swing_noise_w,1m,DOWN_CHOPPY,2,2844,-0.12652440922940023
swing_noise_w,1m,DOWN_CHOPPY,4,2844,-0.1289013092569853
swing_noise_w,1m,DOWN_CHOPPY,8,2844,-0.121120128095644
swing_noise_w,1m,DOWN_CHOPPY,12,2844,-0.0740279785615441
swing_noise_w,1m,FLAT_SMOOTH,-12,9282,-0.20288274361029682
swing_noise_w,1m,FLAT_SMOOTH,-8,9282,-0.15618776404969362
swing_noise_w,1m,FLAT_SMOOTH,-4,9280,-0.04932805532542512
swing_noise_w,1m,FLAT_SMOOTH,-2,9278,-0.006880638844598496
swing_noise_w,1m,FLAT_SMOOTH,-1,9277,0.0011821139641899428
swing_noise_w,1m,FLAT_SMOOTH,0,9276,-0.002875953735630778
swing_noise_w,1m,FLAT_SMOOTH,1,9276,-0.007988204718206526
swing_noise_w,1m,FLAT_SMOOTH,2,9276,-0.015501834429875532
swing_noise_w,1m,FLAT_SMOOTH,4,9276,-0.024377018383116063
swing_noise_w,1m,FLAT_SMOOTH,8,9276,-0.03465519065845852
swing_noise_w,1m,FLAT_SMOOTH,12,9276,-0.03747889656274663
swing_noise_w,1m,FLAT_CHOPPY,-12,17463,-0.1762271060367034
swing_noise_w,1m,FLAT_CHOPPY,-8,17463,-0.13673154509912985
swing_noise_w,1m,FLAT_CHOPPY,-4,17463,-0.06561262198714983
swing_noise_w,1m,FLAT_CHOPPY,-2,17463,-0.02914568894635321
swing_noise_w,1m,FLAT_CHOPPY,-1,17463,-0.014408267403809736
swing_noise_w,1m,FLAT_CHOPPY,0,17463,-0.00708749021493466
swing_noise_w,1m,FLAT_CHOPPY,1,17462,0.00022494080352357206
swing_noise_w,1m,FLAT_CHOPPY,2,17461,0.0077818495692727595
swing_noise_w,1m,FLAT_CHOPPY,4,17459,0.019065912267209047
swing_noise_w,1m,FLAT_CHOPPY,8,17455,0.028071671064831633
swing_noise_w,1m,FLAT_CHOPPY,12,17451,0.018324032406352827
swing_noise_w,5m,UP_SMOOTH,-12,6738,0.5467945059795714
swing_noise_w,5m,UP_SMOOTH,-8,6738,0.4420893965918061
swing_noise_w,5m,UP_SMOOTH,-4,6738,0.3177336730704961
swing_noise_w,5m,UP_SMOOTH,-2,6738,0.26136245563521027
swing_noise_w,5m,UP_SMOOTH,-1,6738,0.24060745466528477
swing_noise_w,5m,UP_SMOOTH,0,6738,0.22622798963039412
swing_noise_w,5m,UP_SMOOTH,1,6738,0.21454131431730783
swing_noise_w,5m,UP_SMOOTH,2,6738,0.20410276259046845
swing_noise_w,5m,UP_SMOOTH,4,6738,0.18885046973020295
swing_noise_w,5m,UP_SMOOTH,8,6738,0.17845613512059408
swing_noise_w,5m,UP_SMOOTH,12,6738,0.1628976461577134
swing_noise_w,5m,UP_CHOPPY,-12,3744,0.23926766178624637
swing_noise_w,5m,UP_CHOPPY,-8,3744,0.17177468726410738
swing_noise_w,5m,UP_CHOPPY,-4,3744,0.1002318093159766
swing_noise_w,5m,UP_CHOPPY,-2,3744,0.07541269356733155
swing_noise_w,5m,UP_CHOPPY,-1,3744,0.07683335666619329
swing_noise_w,5m,UP_CHOPPY,0,3744,0.09713919763509712
swing_noise_w,5m,UP_CHOPPY,1,3744,0.11327737100486947
swing_noise_w,5m,UP_CHOPPY,2,3744,0.12375136953943142
swing_noise_w,5m,UP_CHOPPY,4,3744,0.1395960525335724
swing_noise_w,5m,UP_CHOPPY,8,3744,0.16841792023145852
swing_noise_w,5m,UP_CHOPPY,12,3744,0.19759080377267926
swing_noise_w,5m,DOWN_SMOOTH,-12,4362,-0.2700709110178661
swing_noise_w,5m,DOWN_SMOOTH,-8,4362,-0.15719523813829323
swing_noise_w,5m,DOWN_SMOOTH,-4,4362,-0.0610891138530179
swing_noise_w,5m,DOWN_SMOOTH,-2,4362,-0.028894971983226242
swing_noise_w,5m,DOWN_SMOOTH,-1,4362,-0.019356535851941453
swing_noise_w,5m,DOWN_SMOOTH,0,4362,-0.01689879654889336
swing_noise_w,5m,DOWN_SMOOTH,1,4362,-0.00979611093596438
swing_noise_w,5m,DOWN_SMOOTH,2,4362,-0.004384561757391493
swing_noise_w,5m,DOWN_SMOOTH,4,4362,0.005293433988260969
swing_noise_w,5m,DOWN_SMOOTH,8,4362,0.020465344603454658
swing_noise_w,5m,DOWN_SMOOTH,12,4362,0.03219575121263497
swing_noise_w,5m,DOWN_CHOPPY,-12,2844,-0.29054681031071655
swing_noise_w,5m,DOWN_CHOPPY,-8,2844,-0.19771330072435875
swing_noise_w,5m,DOWN_CHOPPY,-4,2844,-0.1273951908472684
swing_noise_w,5m,DOWN_CHOPPY,-2,2844,-0.100987763982467
swing_noise_w,5m,DOWN_CHOPPY,-1,2844,-0.09175644946357553
swing_noise_w,5m,DOWN_CHOPPY,0,2844,-0.0949889423432472
swing_noise_w,5m,DOWN_CHOPPY,1,2844,-0.09561423281464745
swing_noise_w,5m,DOWN_CHOPPY,2,2844,-0.09635563524051788
swing_noise_w,5m,DOWN_CHOPPY,4,2844,-0.08760309487987933
swing_noise_w,5m,DOWN_CHOPPY,8,2844,-0.04927959256075558
swing_noise_w,5m,DOWN_CHOPPY,12,2844,-0.01800137852073548
swing_noise_w,5m,FLAT_SMOOTH,-12,9264,-0.08080187290809562
swing_noise_w,5m,FLAT_SMOOTH,-8,9260,-0.052865830204316094
swing_noise_w,5m,FLAT_SMOOTH,-4,9256,-0.032362801420457714
swing_noise_w,5m,FLAT_SMOOTH,-2,9254,-0.025021952770143917
swing_noise_w,5m,FLAT_SMOOTH,-1,9253,-0.023448340540790483
swing_noise_w,5m,FLAT_SMOOTH,0,9252,-0.02561381204719024
swing_noise_w,5m,FLAT_SMOOTH,1,9252,-0.026042710533221367
swing_noise_w,5m,FLAT_SMOOTH,2,9252,-0.026977781206807997
swing_noise_w,5m,FLAT_SMOOTH,4,9252,-0.024402091997915147
swing_noise_w,5m,FLAT_SMOOTH,8,9252,-0.009395097898245655
swing_noise_w,5m,FLAT_SMOOTH,12,9252,0.00455342408710938
swing_noise_w,5m,FLAT_CHOPPY,-12,17463,-0.11407855232387625
swing_noise_w,5m,FLAT_CHOPPY,-8,17463,-0.06154343104067971
swing_noise_w,5m,FLAT_CHOPPY,-4,17463,-0.009709575489675952
swing_noise_w,5m,FLAT_CHOPPY,-2,17463,0.013656423177558824
swing_noise_w,5m,FLAT_CHOPPY,-1,17463,0.022259372024461224
swing_noise_w,5m,FLAT_CHOPPY,0,17463,0.02652638669120087
swing_noise_w,5m,FLAT_CHOPPY,1,17462,0.030062386952521624
swing_noise_w,5m,FLAT_CHOPPY,2,17461,0.03330802156531106
swing_noise_w,5m,FLAT_CHOPPY,4,17459,0.036056665043062604
swing_noise_w,5m,FLAT_CHOPPY,8,17455,0.03250495571298598
swing_noise_w,5m,FLAT_CHOPPY,12,17451,0.021940640032368165
swing_noise_w,15m,UP_SMOOTH,-12,6738,0.2889721359765902
swing_noise_w,15m,UP_SMOOTH,-8,6738,0.21471270432743578
swing_noise_w,15m,UP_SMOOTH,-4,6738,0.14427366554750204
swing_noise_w,15m,UP_SMOOTH,-2,6738,0.11690343914589003
swing_noise_w,15m,UP_SMOOTH,-1,6738,0.10882640647870884
swing_noise_w,15m,UP_SMOOTH,0,6738,0.10093925309187987
swing_noise_w,15m,UP_SMOOTH,1,6738,0.09561077749960459
swing_noise_w,15m,UP_SMOOTH,2,6738,0.08935053499398111
swing_noise_w,15m,UP_SMOOTH,4,6738,0.0794413287275588
swing_noise_w,15m,UP_SMOOTH,8,6738,0.06614625754436111
swing_noise_w,15m,UP_SMOOTH,12,6738,0.05001031289090711
swing_noise_w,15m,UP_CHOPPY,-12,3744,0.19984324981061324
swing_noise_w,15m,UP_CHOPPY,-8,3744,0.15454278946560807
swing_noise_w,15m,UP_CHOPPY,-4,3744,0.10919630393245577
swing_noise_w,15m,UP_CHOPPY,-2,3744,0.09974046609885974
swing_noise_w,15m,UP_CHOPPY,-1,3744,0.0976582515342976
swing_noise_w,15m,UP_CHOPPY,0,3744,0.10708322623563142
swing_noise_w,15m,UP_CHOPPY,1,3744,0.1141016489022071
swing_noise_w,15m,UP_CHOPPY,2,3744,0.11553450325081382
swing_noise_w,15m,UP_CHOPPY,4,3744,0.11703109310790971
swing_noise_w,15m,UP_CHOPPY,8,3744,0.11901815787025896
swing_noise_w,15m,UP_CHOPPY,12,3744,0.12783284599504344
swing_noise_w,15m,DOWN_SMOOTH,-12,4362,-0.13203656826825963
swing_noise_w,15m,DOWN_SMOOTH,-8,4362,-0.06990544510184672
swing_noise_w,15m,DOWN_SMOOTH,-4,4362,-0.026057603851483025
swing_noise_w,15m,DOWN_SMOOTH,-2,4362,-0.017818016743150363
swing_noise_w,15m,DOWN_SMOOTH,-1,4362,-0.015172229610887742
swing_noise_w,15m,DOWN_SMOOTH,0,4362,-0.014515798436044721
swing_noise_w,15m,DOWN_SMOOTH,1,4362,-0.012158739041903054
swing_noise_w,15m,DOWN_SMOOTH,2,4362,-0.010117247357908778
swing_noise_w,15m,DOWN_SMOOTH,4,4362,-0.006850653380602257
swing_noise_w,15m,DOWN_SMOOTH,8,4362,0.002126390257127099
swing_noise_w,15m,DOWN_SMOOTH,12,4362,0.012962054681860662
swing_noise_w,15m,DOWN_CHOPPY,-12,2844,-0.11122269873508753
swing_noise_w,15m,DOWN_CHOPPY,-8,2844,-0.04210834386016891
swing_noise_w,15m,DOWN_CHOPPY,-4,2844,0.0029474432717232547
swing_noise_w,15m,DOWN_CHOPPY,-2,2844,0.009378265473386431
swing_noise_w,15m,DOWN_CHOPPY,-1,2844,0.008401973770662654
swing_noise_w,15m,DOWN_CHOPPY,0,2844,0.005027457040144817
swing_noise_w,15m,DOWN_CHOPPY,1,2844,0.002876615525283855
swing_noise_w,15m,DOWN_CHOPPY,2,2844,0.0006006903118898255
swing_noise_w,15m,DOWN_CHOPPY,4,2844,-0.0004383582686895454
swing_noise_w,15m,DOWN_CHOPPY,8,2844,0.0030307120913799675
swing_noise_w,15m,DOWN_CHOPPY,12,2844,0.004316601986429096
swing_noise_w,15m,FLAT_SMOOTH,-12,9204,-0.028751086383911186
swing_noise_w,15m,FLAT_SMOOTH,-8,9200,-0.013654122885891637
swing_noise_w,15m,FLAT_SMOOTH,-4,9196,-0.0011316580728279683
swing_noise_w,15m,FLAT_SMOOTH,-2,9194,0.0021793340298218128
swing_noise_w,15m,FLAT_SMOOTH,-1,9193,0.002839122567307151
swing_noise_w,15m,FLAT_SMOOTH,0,9192,0.0032401979250645118
swing_noise_w,15m,FLAT_SMOOTH,1,9192,0.0043946169821891075
swing_noise_w,15m,FLAT_SMOOTH,2,9192,0.006185333175963126
swing_noise_w,15m,FLAT_SMOOTH,4,9192,0.010432551176980987
swing_noise_w,15m,FLAT_SMOOTH,8,9194,0.01775347631597526
swing_noise_w,15m,FLAT_SMOOTH,12,9198,0.024093206176404758
swing_noise_w,15m,FLAT_CHOPPY,-12,17463,-0.038813864618467225
swing_noise_w,15m,FLAT_CHOPPY,-8,17463,-0.012361989264823495
swing_noise_w,15m,FLAT_CHOPPY,-4,17463,0.009420150334338327
swing_noise_w,15m,FLAT_CHOPPY,-2,17463,0.014547799095759342
swing_noise_w,15m,FLAT_CHOPPY,-1,17463,0.015521427345824746
swing_noise_w,15m,FLAT_CHOPPY,0,17463,0.015763319915476724
swing_noise_w,15m,FLAT_CHOPPY,1,17462,0.01602616004298544
swing_noise_w,15m,FLAT_CHOPPY,2,17461,0.016605012064657174
swing_noise_w,15m,FLAT_CHOPPY,4,17459,0.015410432539820862
swing_noise_w,15m,FLAT_CHOPPY,8,17455,0.011054461629301333
swing_noise_w,15m,FLAT_CHOPPY,12,17451,0.006474919091818728
swing_noise_w,1h,UP_SMOOTH,-12,6738,0.12360732525132505
swing_noise_w,1h,UP_SMOOTH,-8,6738,0.1059861262826714
swing_noise_w,1h,UP_SMOOTH,-4,6738,0.09897127285038948
swing_noise_w,1h,UP_SMOOTH,-2,6738,0.0972216480977201
swing_noise_w,1h,UP_SMOOTH,-1,6738,0.09683643120258627
swing_noise_w,1h,UP_SMOOTH,0,6738,0.09696329752154749
swing_noise_w,1h,UP_SMOOTH,1,6738,0.09375472636794316
swing_noise_w,1h,UP_SMOOTH,2,6738,0.09039028683464888
swing_noise_w,1h,UP_SMOOTH,4,6738,0.0843812330070339
swing_noise_w,1h,UP_SMOOTH,8,6738,0.07549712251717981
swing_noise_w,1h,UP_SMOOTH,12,6738,0.06688144106238401
swing_noise_w,1h,UP_CHOPPY,-12,3744,0.16295041419501097
swing_noise_w,1h,UP_CHOPPY,-8,3744,0.16385792768913396
swing_noise_w,1h,UP_CHOPPY,-4,3744,0.16391231103461246
swing_noise_w,1h,UP_CHOPPY,-2,3744,0.16291126597871547
swing_noise_w,1h,UP_CHOPPY,-1,3744,0.16199442149225102
swing_noise_w,1h,UP_CHOPPY,0,3744,0.16089145106444697
swing_noise_w,1h,UP_CHOPPY,1,3744,0.1560345324126427
swing_noise_w,1h,UP_CHOPPY,2,3744,0.15188296955078323
swing_noise_w,1h,UP_CHOPPY,4,3744,0.14331432139989522
swing_noise_w,1h,UP_CHOPPY,8,3744,0.12063047573718941
swing_noise_w,1h,UP_CHOPPY,12,3744,0.10344598468469109
swing_noise_w,1h,DOWN_SMOOTH,-12,4362,-0.025275877407310247
swing_noise_w,1h,DOWN_SMOOTH,-8,4362,-0.009721964710034548
swing_noise_w,1h,DOWN_SMOOTH,-4,4362,-0.005897162478189643
swing_noise_w,1h,DOWN_SMOOTH,-2,4362,-0.007250874692648808
swing_noise_w,1h,DOWN_SMOOTH,-1,4362,-0.00827256169339066
swing_noise_w,1h,DOWN_SMOOTH,0,4362,-0.008936973860883454
swing_noise_w,1h,DOWN_SMOOTH,1,4362,-0.0013846959756526834
swing_noise_w,1h,DOWN_SMOOTH,2,4362,0.0037500772841362476
swing_noise_w,1h,DOWN_SMOOTH,4,4362,0.012979926333532737
swing_noise_w,1h,DOWN_SMOOTH,8,4362,0.032866551799075966
swing_noise_w,1h,DOWN_SMOOTH,12,4362,0.0475792664151572
swing_noise_w,1h,DOWN_CHOPPY,-12,2844,-0.06750197970335872
swing_noise_w,1h,DOWN_CHOPPY,-8,2844,-0.07067531113295417
swing_noise_w,1h,DOWN_CHOPPY,-4,2844,-0.0683171670988484
swing_noise_w,1h,DOWN_CHOPPY,-2,2844,-0.06510325831292307
swing_noise_w,1h,DOWN_CHOPPY,-1,2844,-0.06295453099770873
swing_noise_w,1h,DOWN_CHOPPY,0,2844,-0.06029823118521487
swing_noise_w,1h,DOWN_CHOPPY,1,2844,-0.05775409512155768
