**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

day,entry_ts,entry_price,exit_ts,exit_price,direction,pnl_pts,pnl_usd,mfe_pts,mae_pts,leg_min,exit_reason
2026_02_06,1770336480,24290.5,1770336500,24280.5,1,-10.0,-23.0,0.0,18.25,0.3333333333333333,sl
2026_02_06,1770336960,24253.0,1770337045,24263.0,-1,-10.0,-23.0,9.5,11.0,1.4166666666666667,sl
2026_02_06,1770337080,24291.0,1770337145,24302.25,1,11.25,19.5,20.5,1.25,1.0833333333333333,trail
2026_02_06,1770337981,24353.75,1770338010,24363.75,-1,-10.0,-23.0,4.0,17.5,0.48333333333333334,sl
2026_02_06,1770338100,24382.75,1770338181,24387.5,1,4.75,6.5,13.5,2.0,1.35,trail
2026_02_06,1770338880,24359.5,1770339015,24369.5,-1,-10.0,-23.0,7.0,11.25,2.25,sl
2026_02_06,1770339540,24398.0,1770339686,24417.5,1,19.5,36.0,27.0,1.0,2.433333333333333,trail
2026_02_06,1770340260,24405.75,1770340295,24400.25,-1,5.5,8.0,12.25,-0.0,0.5833333333333334,trail
2026_02_06,1770341520,24381.25,1770341687,24401.0,1,19.75,36.5,24.75,7.75,2.783333333333333,trail
2026_02_06,1770344220,24541.25,1770344265,24551.25,-1,-10.0,-23.0,4.75,12.75,0.75,sl
2026_02_06,1770345300,24565.25,1770345440,24562.5,1,-2.75,-8.5,10.25,6.25,2.3333333333333335,trail
2026_02_06,1770345960,24525.5,1770346020,24523.75,-1,1.75,0.5,14.75,2.25,1.0,trail
2026_02_06,1770346200,24545.0,1770346238,24535.0,1,-10.0,-23.0,0.0,10.75,0.6333333333333333,sl
2026_02_06,1770347880,24526.5,1770347995,24523.5,-1,3.0,3.0,11.0,7.5,1.9166666666666667,trail
2026_02_06,1770348660,24538.0,1770348800,24537.75,1,-0.25,-3.5,10.5,8.0,2.3333333333333335,trail
2026_02_06,1770349140,24513.0,1770349325,24498.25,-1,14.75,26.5,23.0,6.0,3.0833333333333335,trail
2026_02_06,1770349920,24509.25,1770350030,24526.25,1,17.0,31.0,23.0,1.25,1.8333333333333333,trail
2026_02_06,1770351000,24499.25,1770351095,24509.25,-1,-10.0,-23.0,3.0,10.5,1.5833333333333333,sl
2026_02_06,1770354903,24465.0,1770354986,24471.5,1,6.5,10.0,12.0,1.75,1.3833333333333333,trail
2026_02_06,1770359760,24572.0,1770359910,24564.75,-1,7.25,11.5,12.25,4.75,2.5,trail
2026_02_06,1770362520,24554.75,1770362640,24544.75,1,-10.0,-23.0,5.75,11.0,2.0,sl
2026_02_06,1770364020,24541.0,1770364415,24551.0,-1,-10.0,-23.0,9.0,13.0,6.583333333333333,sl
2026_02_06,1770365160,24534.5,1770365285,24546.5,1,12.0,21.0,17.0,9.0,2.0833333333333335,trail
2026_02_06,1770366000,24558.5,1770366050,24568.5,-1,-10.0,-23.0,0.0,16.25,0.8333333333333334,sl
2026_02_06,1770367500,24551.25,1770367610,24541.25,1,-10.0,-23.0,5.25,14.25,1.8333333333333333,sl
2026_02_06,1770371220,24748.5,1770371290,24758.5,-1,-10.0,-23.0,9.5,12.0,1.1666666666666667,sl
2026_02_06,1770373260,24747.5,1770373395,24737.5,1,-10.0,-23.0,0.5,16.75,2.25,sl
2026_02_06,1770373800,24720.0,1770374061,24730.0,-1,-10.0,-23.0,7.0,10.75,4.35,sl
2026_02_06,1770374400,24743.25,1770374520,24753.25,1,10.0,17.0,19.75,-0.0,2.0,trail
2026_02_06,1770379740,24835.75,1770379840,24828.25,-1,7.5,12.0,12.75,1.0,1.6666666666666667,trail
2026_02_06,1770381780,24810.5,1770381840,24800.5,1,-10.0,-23.0,0.0,11.5,1.0,sl
2026_02_06,1770382440,24770.25,1770382565,24780.25,-1,-10.0,-23.0,9.25,14.5,2.0833333333333335,sl
2026_02_06,1770383580,24793.5,1770383700,24798.5,1,5.0,7.0,12.75,-0.0,2.0,trail
2026_02_06,1770385020,24818.0,1770385070,24811.75,-1,6.25,9.5,19.75,8.0,0.8333333333333334,trail
2026_02_06,1770388380,24850.5,1770388390,24840.5,1,-10.0,-23.0,0.0,12.75,0.16666666666666666,sl
2026_02_06,1770388920,24856.5,1770388925,24866.5,-1,-10.0,-23.0,0.0,17.5,0.08333333333333333,sl
2026_02_06,1770389040,24900.75,1770389045,24890.75,1,-10.0,-23.0,0.0,10.25,0.08333333333333333,sl
2026_02_06,1770389640,24936.75,1770389735,24889.25,-1,47.5,92.0,65.25,5.25,1.5833333333333333,trail
2026_02_06,1770389880,24891.0,1770389885,24881.0,1,-10.0,-23.0,0.0,17.0,0.08333333333333333,sl
2026_02_06,1770390000,24842.5,1770390005,24852.5,-1,-10.0,-23.0,0.75,14.25,0.08333333333333333,sl
2026_02_06,1770390660,24834.25,1770390700,24859.5,1,25.25,47.5,31.25,-0.0,0.6666666666666666,trail
2026_02_06,1770390780,24781.0,1770390795,24775.25,-1,5.75,8.5,15.0,2.25,0.25,trail
2026_02_06,1770391020,24821.0,1770391045,24830.25,1,9.25,15.5,15.0,8.0,0.4166666666666667,trail
2026_02_06,1770391440,24808.5,1770391450,24818.5,-1,-10.0,-23.0,0.0,19.25,0.16666666666666666,sl
2026_02_06,1770391560,24891.0,1770391570,24881.0,1,-10.0,-23.0,0.0,13.0,0.16666666666666666,sl
2026_02_06,1770392940,24917.0,1770392955,24927.0,-1,-10.0,-23.0,0.0,13.0,0.25,sl
2026_02_06,1770393360,24868.25,1770393400,24882.5,1,14.25,25.5,19.5,8.0,0.6666666666666666,trail
2026_02_06,1770395160,24998.25,1770395280,24985.75,-1,12.5,22.0,18.75,8.0,2.0,trail
2026_02_06,1770395460,25009.75,1770395570,25020.75,1,11.0,19.0,16.75,4.5,1.8333333333333333,trail
2026_02_06,1770396480,25024.75,1770396620,25034.75,-1,-10.0,-23.0,7.0,11.75,2.3333333333333335,sl
2026_02_06,1770397500,25034.0,1770397720,25040.25,1,6.25,9.5,14.75,4.5,3.6666666666666665,trail
2026_02_06,1770399360,25063.5,1770399425,25057.75,-1,5.75,8.5,12.0,3.5,1.0833333333333333,trail
2026_02_06,1770399960,25077.5,1770400150,25083.0,1,5.5,8.0,10.75,0.75,3.1666666666666665,trail
2026_02_06,1770401760,25084.75,1770401825,25094.75,-1,-10.0,-23.0,3.0,10.5,1.0833333333333333,sl
2026_02_06,1770405840,25099.25,1770406800,25089.25,1,-10.0,-23.0,8.5,10.25,16.0,sl
2026_02_06,1770407880,25075.25,1770408035,25064.75,-1,10.5,18.0,19.0,2.25,2.5833333333333335,trail
2026_02_06,1770408360,25099.75,1770409160,25111.75,1,12.0,21.0,17.75,8.75,13.333333333333334,trail
2026_02_09,1770595620,25329.25,1770595660,25319.25,1,-10.0,-23.0,2.75,10.5,0.6666666666666666,sl
2026_02_09,1770596760,25309.25,1770596845,25301.25,-1,8.0,13.0,13.25,6.25,1.4166666666666667,trail
2026_02_09,1770597300,25322.75,1770597430,25312.75,1,-10.0,-23.0,6.5,11.75,2.1666666666666665,sl
2026_02_09,1770597840,25294.75,1770598180,25272.0,-1,22.75,42.5,30.25,4.75,5.666666666666667,trail
2026_02_09,1770602940,25244.25,1770603175,25234.25,1,-10.0,-23.0,6.0,15.75,3.9166666666666665,sl
2026_02_09,1770604020,25219.75,1770604180,25229.75,-1,-10.0,-23.0,6.5,11.0,2.6666666666666665,sl
2026_02_09,1770604380,25249.0,1770605010,25254.75,1,5.75,8.5,10.75,6.25,10.5,trail
2026_02_09,1770605880,25223.5,1770606000,25233.5,-1,-10.0,-23.0,1.25,10.0,2.0,sl
2026_02_09,1770610080,25221.75,1770610526,25211.75,1,-10.0,-23.0,1.0,10.0,7.433333333333334,sl
2026_02_09,1770612780,25185.5,1770613880,25195.5,-1,-10.0,-23.0,7.25,12.75,18.333333333333332,sl
2026_02_09,1770614340,25211.0,1770614535,25216.25,1,5.25,7.5,10.75,2.0,3.25,trail
2026_02_09,1770616020,25193.0,1770616155,25203.0,-1,-10.0,-23.0,0.0,12.5,2.25,sl
2026_02_09,1770619080,25197.75,1770619270,25187.75,1,-10.0,-23.0,2.5,10.0,3.1666666666666665,sl
2026_02_09,1770620280,25166.25,1770620810,25176.25,-1,-10.0,-23.0,9.25,12.0,8.833333333333334,sl
2026_02_09,1770623280,25160.0,1770623335,25150.0,1,-10.0,-23.0,1.25,10.75,0.9166666666666666,sl
2026_02_09,1770625440,25183.0,1770626045,25156.25,-1,26.75,50.5,33.75,6.5,10.083333333333334,trail
2026_02_09,1770626580,25183.25,1770626640,25173.25,1,-10.0,-23.0,0.0,10.25,1.0,sl
2026_02_09,1770629100,25155.0,1770629255,25165.0,-1,-10.0,-23.0,8.5,10.0,2.5833333333333335,sl
2026_02_09,1770634140,25006.25,1770634320,25036.5,1,30.25,57.5,38.25,2.0,3.0,trail
2026_02_09,1770637620,25043.25,1770637726,25053.25,-1,-10.0,-23.0,8.0,10.0,1.7666666666666666,sl
2026_02_09,1770638760,25059.75,1770638805,25049.75,1,-10.0,-23.0,3.75,10.0,0.75,sl
2026_02_09,1770643680,25122.75,1770643960,25112.5,-1,10.25,17.5,20.0,1.0,4.666666666666667,trail
2026_02_09,1770647280,25070.5,1770647340,25060.5,1,-10.0,-23.0,1.5,15.75,1.0,sl
2026_02_09,1770647460,24961.75,1770647465,24971.75,-1,-10.0,-23.0,0.0,15.75,0.08333333333333333,sl
2026_02_09,1770647580,25041.75,1770647585,25031.75,1,-10.0,-23.0,0.0,14.75,0.08333333333333333,sl
2026_02_09,1770648660,25131.25,1770648700,25122.25,-1,9.0,15.0,18.0,2.0,0.6666666666666666,trail
2026_02_09,1770649020,25137.25,1770649030,25127.25,1,-10.0,-23.0,0.0,11.0,0.16666666666666666,sl
2026_02_09,1770649080,25118.0,1770649090,25128.0,-1,-10.0,-23.0,0.0,16.25,0.16666666666666666,sl
2026_02_09,1770649320,25141.75,1770649330,25131.75,1,-10.0,-23.0,0.0,21.0,0.16666666666666666,sl
2026_02_09,1770649380,25112.0,1770649395,25122.0,-1,-10.0,-23.0,3.5,11.0,0.25,sl
2026_02_09,1770649440,25141.25,1770649515,25171.25,1,30.0,57.0,37.75,8.25,1.25,trail
2026_02_09,1770650700,25212.0,1770650785,25187.75,-1,24.25,45.5,29.75,0.75,1.4166666666666667,trail
2026_02_09,1770651060,25227.75,1770651375,25259.75,1,32.0,61.0,40.5,3.75,5.25,trail
2026_02_09,1770657960,25382.25,1770658525,25392.25,-1,-10.0,-23.0,2.75,11.5,9.416666666666666,sl
2026_02_09,1770660660,25379.75,1770660720,25369.75,1,-10.0,-23.0,0.75,12.75,1.0,sl
2026_02_09,1770661320,25338.0,1770661345,25348.0,-1,-10.0,-23.0,1.0,19.75,0.4166666666666667,sl
2026_02_09,1770661440,25360.25,1770661505,25350.25,1,-10.0,-23.0,7.25,12.25,1.0833333333333333,sl
2026_02_09,1770668160,25391.25,1770668700,25378.75,-1,12.5,22.0,17.5,8.0,9.0,trail
2026_02_10,1770682500,25319.0,1770682570,25329.0,-1,-10.0,-23.0,0.0,11.0,1.1666666666666667,sl
2026_02_10,1770687600,25337.0,1770687670,25327.0,1,-10.0,-23.0,0.0,10.5,1.1666666666666667,sl
2026_02_10,1770689520,25320.25,1770689880,25330.25,-1,-10.0,-23.0,7.5,12.75,6.0,sl
2026_02_10,1770696420,25314.0,1770698285,25321.25,1,7.25,11.5,13.5,5.25,31.083333333333332,trail
2026_02_10,1770701280,25315.5,1770701490,25325.5,-1,-10.0,-23.0,2.25,12.75,3.5,sl
2026_02_10,1770701700,25347.5,1770702125,25337.5,1,-10.0,-23.0,7.75,10.5,7.083333333333333,sl
2026_02_10,1770703860,25327.0,1770704405,25321.75,-1,5.25,7.5,11.25,7.0,9.083333333333334,trail
2026_02_10,1770707160,25329.25,1770707705,25319.25,1,-10.0,-23.0,6.5,10.0,9.083333333333334,sl
2026_02_10,1770713100,25330.25,1770713280,25340.25,-1,-10.0,-23.0,2.75,11.75,3.0,sl
2026_02_10,1770714240,25361.25,1770714350,25365.5,1,4.25,5.5,10.0,1.5,1.8333333333333333,trail
2026_02_10,1770716880,25369.5,1770717136,25360.25,-1,9.25,15.5,14.25,6.25,4.266666666666667,trail
2026_02_10,1770724260,25368.5,1770724995,25382.25,1,13.75,24.5,19.5,5.5,12.25,trail
2026_02_10,1770727080,25385.75,1770727275,25368.5,-1,17.25,31.5,26.5,7.0,3.25,trail
2026_02_10,1770729420,25325.75,1770729520,25333.5,1,7.75,12.5,13.25,1.5,1.6666666666666667,trail
2026_02_10,1770734040,25371.5,1770734095,25362.25,-1,9.25,15.5,19.25,4.0,0.9166666666666666,trail
2026_02_10,1770734640,25305.25,1770734720,25295.25,1,-10.0,-23.0,7.25,12.75,1.3333333333333333,sl
2026_02_10,1770734880,25276.0,1770734885,25286.0,-1,-10.0,-23.0,0.0,14.25,0.08333333333333333,sl
2026_02_10,1770735060,25313.75,1770735065,25303.75,1,-10.0,-23.0,0.0,11.5,0.08333333333333333,sl
2026_02_10,1770736440,25369.0,1770736450,25379.0,-1,-10.0,-23.0,0.0,15.0,0.16666666666666666,sl
2026_02_10,1770736740,25407.5,1770736745,25397.5,1,-10.0,-23.0,0.0,11.0,0.08333333333333333,sl
2026_02_10,1770737100,25377.5,1770737110,25387.5,-1,-10.0,-23.0,1.0,11.75,0.16666666666666666,sl
2026_02_10,1770737220,25405.25,1770737335,25408.0,1,2.75,2.5,10.25,7.25,1.9166666666666667,trail
2026_02_10,1770737760,25397.0,1770737790,25407.0,-1,-10.0,-23.0,2.75,12.5,0.5,sl
2026_02_10,1770738420,25424.25,1770738470,25414.25,1,-10.0,-23.0,4.5,10.0,0.8333333333333334,sl
2026_02_10,1770738720,25383.25,1770738775,25393.25,-1,-10.0,-23.0,7.5,12.75,0.9166666666666666,sl
2026_02_10,1770739140,25392.0,1770739175,25382.0,1,-10.0,-23.0,2.5,15.0,0.5833333333333334,sl
2026_02_10,1770739800,25356.5,1770739805,25366.5,-1,-10.0,-23.0,0.0,12.0,0.08333333333333333,sl
2026_02_10,1770740280,25389.25,1770740310,25379.25,1,-10.0,-23.0,4.0,10.25,0.5,sl
2026_02_10,1770740580,25338.75,1770740585,25348.75,-1,-10.0,-23.0,0.0,10.5,0.08333333333333333,sl
2026_02_10,1770742020,25364.0,1770742065,25354.0,1,-10.0,-23.0,0.0,12.5,0.75,sl
2026_02_10,1770742320,25320.5,1770742365,25330.5,-1,-10.0,-23.0,0.25,12.25,0.75,sl
2026_02_10,1770743340,25342.25,1770743450,25346.75,1,4.5,6.0,10.25,1.0,1.8333333333333333,trail
2026_02_10,1770746760,25358.5,1770747080,25352.25,-1,6.25,9.5,11.25,4.75,5.333333333333333,trail
2026_02_10,1770749820,25309.0,1770749965,25315.5,1,6.5,10.0,12.75,7.0,2.4166666666666665,trail
2026_02_10,1770750720,25290.0,1770750810,25300.0,-1,-10.0,-23.0,4.25,10.5,1.5,sl
2026_02_11,1770771780,25306.5,1770774835,25320.25,1,13.75,24.5,19.25,8.0,50.916666666666664,trail
2026_02_11,1770784260,25313.0,1770784815,25301.5,-1,11.5,20.0,16.5,4.5,9.25,trail
2026_02_11,1770789960,25314.0,1770790225,25304.0,1,-10.0,-23.0,1.5,10.5,4.416666666666667,sl
2026_02_11,1770790560,25283.0,1770791510,25278.5,-1,4.5,6.0,10.0,9.5,15.833333333333334,trail
2026_02_11,1770794820,25288.0,1770795060,25278.0,1,-10.0,-23.0,0.0,11.5,4.0,sl
2026_02_11,1770797220,25248.25,1770797450,25242.0,-1,6.25,9.5,11.5,4.5,3.8333333333333335,trail
2026_02_11,1770798480,25242.5,1770798775,25250.25,1,7.75,12.5,12.75,8.0,4.916666666666667,trail
2026_02_11,1770801660,25242.0,1770802015,25252.0,-1,-10.0,-23.0,4.5,10.0,5.916666666666667,sl
2026_02_11,1770805320,25187.0,1770806185,25177.0,1,-10.0,-23.0,9.0,12.0,14.416666666666666,sl
2026_02_11,1770810360,25219.5,1770810395,25229.5,-1,-10.0,-23.0,1.25,11.75,0.5833333333333334,sl
2026_02_11,1770811320,25245.25,1770811390,25235.25,1,-10.0,-23.0,5.0,10.25,1.1666666666666667,sl
2026_02_11,1770813360,25241.5,1770813450,25251.5,-1,-10.0,-23.0,3.25,10.25,1.5,sl
2026_02_11,1770815940,25259.75,1770816075,25263.0,1,3.25,3.5,10.25,3.25,2.25,trail
2026_02_11,1770816600,25292.5,1770816605,25302.5,-1,-10.0,-23.0,0.0,47.5,0.08333333333333333,sl
2026_02_11,1770816660,25304.75,1770816680,25311.0,1,6.25,9.5,12.25,-0.0,0.3333333333333333,trail
2026_02_11,1770817380,25323.75,1770817415,25333.75,-1,-10.0,-23.0,0.0,10.5,0.5833333333333334,sl
2026_02_11,1770817560,25363.25,1770817610,25383.75,1,20.5,38.0,27.0,1.5,0.8333333333333334,trail
2026_02_11,1770819120,25413.75,1770819910,25423.75,-1,-10.0,-23.0,6.0,10.0,13.166666666666666,sl
2026_02_11,1770820260,25445.0,1770820265,25435.0,1,-10.0,-23.0,9.25,10.0,0.08333333333333333,sl
2026_02_11,1770820380,25416.0,1770820430,25418.5,-1,-2.5,-8.0,15.0,4.0,0.8333333333333334,trail
2026_02_11,1770821040,25380.0,1770821060,25385.5,1,5.5,8.0,10.5,4.25,0.3333333333333333,trail
2026_02_11,1770821220,25390.0,1770821270,25386.75,-1,3.25,3.5,11.25,6.5,0.8333333333333334,trail
2026_02_11,1770821340,25408.5,1770821345,25398.5,1,-10.0,-23.0,0.0,22.0,0.08333333333333333,sl
2026_02_11,1770821460,25365.0,1770821465,25375.0,-1,-10.0,-23.0,0.0,11.5,0.08333333333333333,sl
2026_02_11,1770822900,25175.5,1770822920,25180.5,1,5.0,7.0,17.0,1.5,0.3333333333333333,trail
2026_02_11,1770823020,25174.5,1770823055,25169.75,-1,4.75,6.5,11.75,4.5,0.5833333333333334,trail
2026_02_11,1770823920,25113.0,1770823960,25125.5,1,12.5,22.0,19.25,2.0,0.6666666666666666,trail
2026_02_11,1770825000,25144.75,1770825010,25154.75,-1,-10.0,-23.0,0.0,20.75,0.16666666666666666,sl
2026_02_11,1770825120,25188.75,1770825160,25206.0,1,17.25,31.5,24.5,0.25,0.6666666666666666,trail
2026_02_11,1770825780,25218.5,1770825845,25215.0,-1,3.5,4.0,14.25,7.5,1.0833333333333333,trail
2026_02_11,1770826260,25223.25,1770826285,25213.25,1,-10.0,-23.0,2.25,12.0,0.4166666666666667,sl
2026_02_11,1770827220,25224.0,1770827250,25216.75,-1,7.25,11.5,12.25,1.25,0.5,trail
2026_02_11,1770827640,25210.5,1770827670,25200.5,1,-10.0,-23.0,0.0,13.25,0.5,sl
2026_02_11,1770827820,25189.0,1770827890,25199.0,-1,-10.0,-23.0,1.5,12.0,1.1666666666666667,sl
2026_02_11,1770828000,25237.0,1770828065,25247.0,1,10.0,17.0,18.5,5.0,1.0833333333333333,trail
2026_02_11,1770828240,25221.25,1770828250,25231.25,-1,-10.0,-23.0,0.0,13.25,0.16666666666666666,sl
2026_02_11,1770829680,25185.75,1770829715,25175.75,1,-10.0,-23.0,3.5,10.25,0.5833333333333334,sl
2026_02_11,1770832620,25277.5,1770832705,25265.0,-1,12.5,22.0,19.75,6.75,1.4166666666666667,trail
2026_02_11,1770833820,25236.75,1770833905,25249.5,1,12.75,22.5,18.25,2.5,1.4166666666666667,trail
2026_02_11,1770836760,25276.25,1770836875,25286.25,-1,-10.0,-23.0,4.5,13.5,1.9166666666666667,sl
2026_02_11,1770837240,25324.0,1770837720,25331.0,1,7.0,11.0,16.0,8.5,8.0,trail
2026_02_11,1770839160,25285.0,1770839165,25295.0,-1,-10.0,-23.0,0.0,18.25,0.08333333333333333,sl
2026_02_11,1770839220,25329.25,1770839315,25319.25,1,-10.0,-23.0,0.5,10.5,1.5833333333333333,sl
2026_02_11,1770841380,25289.5,1770841425,25299.5,-1,-10.0,-23.0,0.0,10.0,0.75,sl
2026_02_12,1770856740,25260.5,1770856885,25250.5,1,-10.0,-23.0,0.5,10.5,2.4166666666666665,sl
2026_02_12,1770859140,25246.5,1770859521,25256.5,-1,-10.0,-23.0,2.25,14.75,6.35,sl
2026_02_12,1770859680,25280.75,1770860135,25294.0,1,13.25,23.5,19.25,6.75,7.583333333333333,trail
2026_02_12,1770862680,25277.5,1770862920,25287.5,-1,-10.0,-23.0,7.75,10.5,4.0,sl
2026_02_12,1770865320,25301.75,1770866365,25291.75,1,-10.0,-23.0,2.75,10.75,17.416666666666668,sl
2026_02_12,1770877920,25312.75,1770878160,25303.5,-1,9.25,15.5,14.25,5.5,4.0,trail
2026_02_12,1770879900,25335.5,1770880090,25325.5,1,-10.0,-23.0,0.5,13.0,3.1666666666666665,sl
2026_02_12,1770885180,25331.25,1770886410,25341.25,-1,-10.0,-23.0,6.0,12.5,20.5,sl
2026_02_12,1770886680,25357.0,1770886810,25347.0,1,-10.0,-23.0,2.25,10.25,2.1666666666666665,sl
2026_02_12,1770891660,25337.75,1770892837,25347.75,-1,-10.0,-23.0,2.5,11.0,19.616666666666667,sl
2026_02_12,1770895740,25368.5,1770896040,25358.5,1,-10.0,-23.0,2.0,10.25,5.0,sl
2026_02_12,1770901320,25351.0,1770901725,25342.75,-1,8.25,13.5,14.25,1.25,6.75,trail
2026_02_12,1770903180,25355.0,1770903335,25366.5,1,11.5,20.0,16.5,1.75,2.5833333333333335,trail
2026_02_12,1770904260,25386.25,1770904390,25396.25,-1,-10.0,-23.0,3.5,11.0,2.1666666666666665,sl
2026_02_12,1770908520,25241.75,1770908650,25231.75,1,-10.0,-23.0,6.25,11.75,2.1666666666666665,sl
2026_02_12,1770908700,25203.5,1770908725,25213.5,-1,-10.0,-23.0,0.0,11.25,0.4166666666666667,sl
2026_02_12,1770908820,25240.0,1770908840,25230.0,1,-10.0,-23.0,0.0,10.0,0.3333333333333333,sl
2026_02_12,1770908940,25176.5,1770908950,25186.5,-1,-10.0,-23.0,0.0,10.5,0.16666666666666666,sl
2026_02_12,1770909060,25204.0,1770909070,25194.0,1,-10.0,-23.0,0.25,13.0,0.16666666666666666,sl
2026_02_12,1770909600,25210.5,1770909630,25220.5,-1,-10.0,-23.0,0.0,18.75,0.5,sl
2026_02_12,1770909780,25241.0,1770909790,25231.0,1,-10.0,-23.0,0.0,11.0,0.16666666666666666,sl
2026_02_12,1770910320,25218.5,1770910440,25189.25,-1,29.25,55.5,37.0,6.0,2.0,trail
2026_02_12,1770911520,25110.0,1770911530,25100.0,1,-10.0,-23.0,0.0,12.75,0.16666666666666666,sl
2026_02_12,1770911640,25079.0,1770911665,25074.25,-1,4.75,6.5,10.25,1.25,0.4166666666666667,trail
2026_02_12,1770913440,24908.25,1770913455,24898.25,1,-10.0,-23.0,4.0,21.75,0.25,sl
2026_02_12,1770913560,24848.5,1770913570,24858.5,-1,-10.0,-23.0,2.5,12.25,0.16666666666666666,sl
2026_02_12,1770913980,24850.25,1770914025,24840.25,1,-10.0,-23.0,12.25,17.0,0.75,sl
2026_02_12,1770914700,24887.0,1770914760,24897.0,-1,-10.0,-23.0,0.0,10.75,1.0,sl
2026_02_12,1770915600,24869.0,1770915625,24859.0,1,-10.0,-23.0,2.0,10.0,0.4166666666666667,sl
2026_02_12,1770915660,24844.0,1770915725,24854.0,-1,-10.0,-23.0,8.0,11.0,1.0833333333333333,sl
2026_02_12,1770915780,24885.5,1770915805,24875.5,1,-10.0,-23.0,6.5,13.75,0.4166666666666667,sl
2026_02_12,1770915960,24856.0,1770915965,24866.0,-1,-10.0,-23.0,0.0,24.25,0.08333333333333333,sl
2026_02_12,1770916020,24898.0,1770916035,24888.0,1,-10.0,-23.0,0.0,11.25,0.25,sl
2026_02_12,1770916260,24865.75,1770916325,24856.0,-1,9.75,16.5,19.0,2.25,1.0833333333333333,trail
2026_02_12,1770916860,24866.5,1770917000,24888.25,1,21.75,40.5,29.0,9.0,2.3333333333333335,trail
2026_02_12,1770917400,24870.75,1770917410,24880.75,-1,-10.0,-23.0,0.0,24.0,0.16666666666666666,sl
2026_02_12,1770917640,24897.75,1770917645,24887.75,1,-10.0,-23.0,0.0,10.25,0.08333333333333333,sl
2026_02_12,1770918120,24893.25,1770918185,24903.25,-1,-10.0,-23.0,5.5,10.25,1.0833333333333333,sl
2026_02_12,1770919620,24861.5,1770919640,24865.25,1,3.75,4.5,17.75,1.5,0.3333333333333333,trail
2026_02_12,1770920220,24837.75,1770920355,24823.25,-1,14.5,26.0,23.5,1.75,2.25,trail
2026_02_12,1770920580,24843.5,1770920680,24849.5,1,6.0,9.0,13.5,2.25,1.6666666666666667,trail
2026_02_12,1770920940,24820.75,1770920960,24830.75,-1,-10.0,-23.0,9.75,24.75,0.3333333333333333,sl
2026_02_12,1770921240,24850.5,1770921295,24840.5,1,-10.0,-23.0,2.25,10.0,0.9166666666666666,sl
2026_02_12,1770923100,24890.5,1770923105,24900.5,-1,-10.0,-23.0,0.0,12.5,0.08333333333333333,sl
2026_02_12,1770923760,24886.0,1770923950,24903.75,1,17.75,32.5,25.25,6.75,3.1666666666666665,trail
2026_02_12,1770924480,24871.75,1770924620,24881.75,-1,-10.0,-23.0,3.0,15.0,2.3333333333333335,sl
2026_02_12,1770924780,24909.5,1770924840,24899.5,1,-10.0,-23.0,3.75,11.75,1.0,sl
2026_02_12,1770926340,24902.25,1770926370,24892.25,-1,10.0,17.0,16.25,1.75,0.5,trail
2026_02_13,1770940980,24856.0,1770941105,24846.0,1,-10.0,-23.0,1.5,11.5,2.0833333333333335,sl
2026_02_13,1770941940,24830.5,1770942080,24840.5,-1,-10.0,-23.0,2.0,11.0,2.3333333333333335,sl
2026_02_13,1770944460,24747.0,1770944550,24756.25,1,9.25,15.5,15.25,6.75,1.5,trail
2026_02_13,1770945900,24782.0,1770946090,24792.0,-1,-10.0,-23.0,7.25,16.0,3.1666666666666665,sl
2026_02_13,1770946140,24804.5,1770946200,24794.5,1,-10.0,-23.0,0.0,15.75,1.0,sl
2026_02_13,1770947760,24777.5,1770947940,24777.0,-1,0.5,-2.0,11.5,4.0,3.0,trail
2026_02_13,1770948060,24810.25,1770948235,24814.0,1,3.75,4.5,10.0,0.75,2.9166666666666665,trail
2026_02_13,1770950820,24798.75,1770951025,24808.75,-1,-10.0,-23.0,2.25,10.0,3.4166666666666665,sl
2026_02_13,1770956160,24784.0,1770956280,24794.25,1,10.25,17.5,17.5,0.75,2.0,trail
2026_02_13,1770957360,24767.5,1770958095,24760.0,-1,7.5,12.0,13.75,7.75,12.25,trail
2026_02_13,1770961680,24728.25,1770961815,24718.25,1,-10.0,-23.0,7.0,10.5,2.25,sl
2026_02_13,1770962100,24699.0,1770962140,24709.0,-1,-10.0,-23.0,0.0,10.25,0.6666666666666666,sl
2026_02_13,1770963060,24728.75,1770963150,24718.75,1,-10.0,-23.0,0.0,10.25,1.5,sl
2026_02_13,1770963960,24687.0,1770964260,24676.5,-1,10.5,18.0,16.25,6.75,5.0,trail
2026_02_13,1770965220,24681.0,1770965265,24671.0,1,-10.0,-23.0,0.0,13.5,0.75,sl
2026_02_13,1770968280,24725.0,1770968340,24735.0,-1,-10.0,-23.0,3.75,10.5,1.0,sl
2026_02_13,1770969540,24748.0,1770969665,24738.0,1,-10.0,-23.0,5.25,13.0,2.0833333333333335,sl
2026_02_13,1770970440,24738.25,1770970590,24716.0,-1,22.25,41.5,28.5,4.25,2.5,trail
2026_02_13,1770971040,24715.5,1770971200,24741.5,1,26.0,49.0,31.25,7.0,2.6666666666666665,trail
2026_02_13,1770971940,24724.75,1770972060,24734.75,-1,-10.0,-23.0,4.5,11.5,2.0,sl
2026_02_13,1770972360,24761.25,1770972510,24769.5,1,8.25,13.5,13.75,4.0,2.5,trail
