tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme
5s,price_velocity_w,z_high_w,FLAT_SMOOTH,9893,-0.03143637717167286,0.039017487112099465,0.03952289497624583,0.04589103406449004,0.04053371070453856,0.9754371778024866,0.9880723744061457,-0.012635196603659082,1.9635095522086323,2.1606186192257146
5s,price_velocity_w,z_high_w,FLAT_CHOPPY,18315,-0.046972247854161625,0.03876603876603876,0.03767403767403767,0.04438984438984439,0.04264264264264264,0.9691509691509691,0.9418509418509419,0.02730002730002723,1.911001911001911,2.175812175812176
5s,price_velocity_w,z_low_w,UP_SMOOTH,7146,-0.039772992548179585,0.038343129023229776,0.03764343688776938,0.042541281835992165,0.04450041981528128,0.9585782255807443,0.9410859221942345,0.017492303386509866,1.899664147774979,2.176042541281836
5s,price_velocity_w,z_low_w,UP_CHOPPY,3924,-0.056895070738259716,0.033129459734964326,0.03797145769622834,0.046890927624872576,0.046636085626911315,0.8282364933741081,0.9492864424057085,-0.12104994903160038,1.7775229357798166,2.338175331294597
5s,price_velocity_w,z_low_w,DOWN_SMOOTH,4662,-0.04187857859568541,0.03710853710853711,0.03753753753753754,0.04504504504504504,0.04504504504504504,0.9277134277134277,0.9384384384384384,-0.010725010725010753,1.8661518661518661,2.252252252252252
5s,price_velocity_w,z_low_w,DOWN_CHOPPY,2988,-0.07486785262031748,0.03748326639892905,0.03313253012048193,0.04116465863453815,0.04116465863453815,0.9370816599732262,0.8283132530120483,0.10876840696117795,1.7653949129852746,2.0582329317269075
5s,price_velocity_w,z_low_w,FLAT_SMOOTH,9893,-0.03240845180467822,0.035883958354391995,0.04275750530678257,0.04508238148185586,0.0415445264328313,0.8970989588597998,1.0689376326695643,-0.17183867380976448,1.966036591529364,2.165672697867179
5s,price_velocity_w,z_low_w,FLAT_CHOPPY,18315,-0.04876831889704824,0.03641823641823642,0.038001638001638,0.044226044226044224,0.045809445809445806,0.9104559104559105,0.95004095004095,-0.03958503958503956,1.8604968604968604,2.2508872508872506
5s,price_velocity_w,SE_high_w,UP_SMOOTH,7146,0.2168324275250785,0.08606213266162889,0.020850825636719843,0.009795689896445563,0.06213266162888329,2.1515533165407223,0.521270640917996,1.6302826756227264,2.6728239574587183,1.7982087881332214
5s,price_velocity_w,SE_high_w,UP_CHOPPY,3924,-0.23661767193728367,0.08205912334352701,0.017329255861365953,0.007900101936799185,0.0672782874617737,2.0514780835881754,0.4332313965341488,1.6182466870540266,2.484709480122324,1.879459734964322
5s,price_velocity_w,SE_high_w,DOWN_SMOOTH,4662,-0.0659363083713027,0.07722007722007722,0.015229515229515229,0.013728013728013728,0.07743457743457743,1.9305019305019304,0.38073788073788073,1.5497640497640497,2.311239811239811,2.279064779064779
5s,price_velocity_w,SE_high_w,DOWN_CHOPPY,2988,0.04467662273796842,0.07630522088353414,0.01572958500669344,0.014056224899598393,0.06760374832663989,1.9076305220883536,0.393239625167336,1.5143908969210176,2.3008701472556896,2.0414993306559572
5s,price_velocity_w,SE_high_w,FLAT_SMOOTH,9893,0.0546690925456558,0.07763064793288184,0.020317396138683917,0.01192762559385424,0.06590518548468614,1.9407661983220459,0.5079349034670979,1.432831294854948,2.448701101789144,1.9458202769635096
5s,price_velocity_w,SE_high_w,FLAT_CHOPPY,18315,0.019969008515270958,0.07971607971607972,0.014305214305214305,0.010046410046410046,0.06759486759486759,1.9929019929019929,0.3576303576303576,1.6352716352716352,2.3505323505323505,1.9410319410319408
5s,price_velocity_w,SE_low_w,UP_SMOOTH,7146,0.1266641252886142,0.07346767422334173,0.01077525888609012,0.01903162608452281,0.07444724321298629,1.8366918555835432,0.269381472152253,1.5673103834312903,2.106073327735796,2.3369717324377275
5s,price_velocity_w,SE_low_w,UP_CHOPPY,3924,-0.3226101752065743,0.06982670744138635,0.008409785932721712,0.0163098878695209,0.07849133537206932,1.7456676860346587,0.2102446483180428,1.5354230377166158,1.9559123343527016,2.3700305810397553
5s,price_velocity_w,SE_low_w,DOWN_SMOOTH,4662,-0.19090796197661805,0.06520806520806521,0.006220506220506221,0.022951522951522953,0.0888030888030888,1.6302016302016302,0.1555126555126555,1.4746889746889746,1.7857142857142858,2.793865293865294
5s,price_velocity_w,SE_low_w,DOWN_CHOPPY,2988,-0.07757340339137651,0.06258366800535475,0.007362784471218206,0.019076305220883535,0.08032128514056225,1.5645917001338687,0.18406961178045514,1.3805220883534135,1.748661311914324,2.484939759036145
5s,price_velocity_w,SE_low_w,FLAT_SMOOTH,9893,-0.10029233597178637,0.06155867785302739,0.010512483574244415,0.02062064085717174,0.08349337915697969,1.5389669463256848,0.2628120893561104,1.2761548569695744,1.801779035681795,2.6028505003537856
5s,price_velocity_w,SE_low_w,FLAT_CHOPPY,18315,-0.09792215239415286,0.06781326781326781,0.007971607971607972,0.016871416871416873,0.07944307944307945,1.6953316953316953,0.19929019929019928,1.496041496041496,1.8946218946218945,2.407862407862408
5s,price_velocity_w,hurst_w,UP_SMOOTH,7146,0.004878130239958055,0.04827875734676742,0.030786453960257486,0.03498460677301987,0.04561992723201791,1.2069689336691853,0.7696613490064371,0.4373075846627482,1.9766302826756226,2.0151133501259446
5s,price_velocity_w,hurst_w,UP_CHOPPY,3924,-0.02344121223711115,0.048674821610601424,0.03287461773700306,0.035932721712538224,0.045871559633027525,1.2168705402650355,0.8218654434250764,0.3950050968399591,2.038735983690112,2.0451070336391437
5s,price_velocity_w,hurst_w,DOWN_SMOOTH,4662,-0.045915330353813975,0.04504504504504504,0.030459030459030458,0.03517803517803518,0.04847704847704848,1.126126126126126,0.7614757614757615,0.3646503646503645,1.8876018876018874,2.0913770913770913
5s,price_velocity_w,hurst_w,DOWN_CHOPPY,2988,-0.01935198330103793,0.04350736278447122,0.030120481927710843,0.034471218206157964,0.04685408299866131,1.0876840696117804,0.753012048192771,0.3346720214190094,1.8406961178045513,2.033132530120482
5s,price_velocity_w,hurst_w,FLAT_SMOOTH,9893,-0.003669205327832616,0.04659860507429495,0.030829879712928332,0.03345800060648944,0.04488021833619731,1.1649651268573737,0.7707469928232082,0.3942181340341655,1.935712119680582,1.9584554735671689
5s,price_velocity_w,hurst_w,FLAT_CHOPPY,18315,-0.006592439870458158,0.04799344799344799,0.030794430794430793,0.03488943488943489,0.04482664482664483,1.1998361998361997,0.7698607698607698,0.4299754299754299,1.9696969696969695,1.9929019929019929
5s,price_velocity_w,reversion_prob_w,UP_SMOOTH,7146,-0.006822968582095583,0.03848306745032186,0.03848306745032186,0.04184158970053176,0.04310103554436048,0.9620766862580464,0.9620766862580464,0.0,1.9241533725160929,2.123565631122306
5s,price_velocity_w,reversion_prob_w,UP_CHOPPY,3924,0.015802950098586042,0.045361875637105,0.04383282364933741,0.04281345565749235,0.03567787971457696,1.134046890927625,1.0958205912334353,0.03822629969418956,2.22986748216106,1.9622833843017329
5s,price_velocity_w,reversion_prob_w,DOWN_SMOOTH,4662,0.025390175884797878,0.04676104676104676,0.04418704418704419,0.0413985413985414,0.03710853710853711,1.169026169026169,1.1046761046761047,0.0643500643500643,2.2737022737022734,1.9626769626769627
5s,price_velocity_w,reversion_prob_w,DOWN_CHOPPY,2988,0.011878931802954858,0.040829986613119144,0.03781793842034806,0.038821954484605084,0.03848728246318608,1.0207496653279786,0.9454484605087015,0.07530120481927716,1.96619812583668,1.932730923694779
5s,price_velocity_w,reversion_prob_w,FLAT_SMOOTH,9893,0.012430975343588441,0.040331547558880014,0.04255534216112403,0.04103911856868493,0.03841099767512383,1.0082886889720004,1.0638835540281006,-0.05559486505610023,2.072172243000101,1.9862529060952188
5s,price_velocity_w,reversion_prob_w,FLAT_CHOPPY,18315,0.009295356193527471,0.04024024024024024,0.04051324051324051,0.04105924105924106,0.038165438165438166,1.006006006006006,1.0128310128310127,-0.006825006825006641,2.0188370188370186,1.9806169806169804
5s,price_velocity_w,swing_noise_w,UP_SMOOTH,7146,0.18434865841934683,0.08760145535964176,0.00797649034424853,0.006856982927511895,0.07150853624405262,2.190036383991044,0.19941225860621326,1.9906241253848307,2.389448642597257,1.959137979289113
5s,price_velocity_w,swing_noise_w,UP_CHOPPY,3924,-0.22175221225788175,0.08333333333333333,0.006625891946992864,0.007390417940876657,0.0764525993883792,2.083333333333333,0.1656472986748216,1.9176860346585114,2.2489806320081547,2.0960754332313964
5s,price_velocity_w,swing_noise_w,DOWN_SMOOTH,4662,-0.14399223809448458,0.06971256971256971,0.003003003003003003,0.009223509223509223,0.08622908622908623,1.7428142428142428,0.07507507507507508,1.6677391677391677,1.8178893178893178,2.3863148863148864
5s,price_velocity_w,swing_noise_w,DOWN_CHOPPY,2988,-0.06304783674658156,0.07396251673360107,0.0033467202141900937,0.009036144578313253,0.07161981258366801,1.849062918340027,0.08366800535475234,1.7653949129852746,1.9327309236947792,2.0163989290495317
5s,price_velocity_w,swing_noise_w,FLAT_SMOOTH,9893,0.01367857830597506,0.07277873243707672,0.009501667845951684,0.009501667845951684,0.07571009804912564,1.819468310926918,0.2375416961487921,1.581926614778126,2.0570100070757102,2.130294147376933
5s,price_velocity_w,swing_noise_w,FLAT_CHOPPY,18315,-0.048026734942976435,0.07775047775047775,0.00475020475020475,0.005896805896805897,0.07403767403767404,1.9437619437619436,0.11875511875511875,1.8250068250068248,2.0625170625170623,1.9983619983619985
5s,price_accel_w,vol_velocity_w,UP_SMOOTH,7146,-0.10987516165371174,0.061013154212146654,0.05681500139938427,0.0654911838790932,0.051497341169885254,1.5253288553036664,1.4203750349846067,0.10495382031905964,2.9457038902882733,2.9247131262244612
5s,price_accel_w,vol_velocity_w,UP_CHOPPY,3924,0.02333423494550618,0.06116207951070336,0.05402650356778797,0.06243628950050968,0.04969418960244648,1.529051987767584,1.3506625891946993,0.17838939857288483,2.879714576962283,2.803261977573904
5s,price_accel_w,vol_velocity_w,DOWN_SMOOTH,4662,-0.01803891913725149,0.055341055341055344,0.05512655512655513,0.06906906906906907,0.05684255684255684,1.3835263835263836,1.378163878163878,0.0053625053625054875,2.7616902616902617,3.1477906477906474
5s,price_accel_w,vol_velocity_w,DOWN_CHOPPY,2988,-0.014642137289790243,0.059571619812583666,0.05990629183400268,0.05756358768406961,0.04785809906291834,1.4892904953145916,1.497657295850067,-0.008366800535475338,2.9869477911646585,2.6355421686746987
5s,price_accel_w,vol_velocity_w,FLAT_SMOOTH,9893,-0.03211941282130663,0.059334883250783385,0.05660568078439301,0.06469220661073487,0.05033862326897807,1.4833720812695845,1.4151420196098252,0.06823006165975931,2.8985141008794097,2.8757707469928233
5s,price_accel_w,vol_velocity_w,FLAT_CHOPPY,18315,-0.003472566889283471,0.05820365820365821,0.05443625443625444,0.06087906087906088,0.049576849576849574,1.455091455091455,1.360906360906361,0.09418509418509413,2.8159978159978163,2.7613977613977614
5s,price_accel_w,vol_accel_w,UP_SMOOTH,7146,-0.08294373029166965,0.05947383151413378,0.05247691015952981,0.06185278477469913,0.05135740274279317,1.4868457878533445,1.3119227539882452,0.17492303386509933,2.7987685418415897,2.830254687937307
5s,price_accel_w,vol_accel_w,UP_CHOPPY,3924,0.03437872408390521,0.06422018348623854,0.04892966360856269,0.0545361875637105,0.054281345565749234,1.6055045871559634,1.2232415902140672,0.38226299694189625,2.8287461773700304,2.7204383282364932
5s,price_accel_w,vol_accel_w,DOWN_SMOOTH,4662,-0.03302612601719645,0.053196053196053195,0.04483054483054483,0.06670956670956671,0.059202059202059204,1.3299013299013298,1.1207636207636207,0.20913770913770913,2.4506649506649505,3.147790647790648
5s,price_accel_w,vol_accel_w,DOWN_CHOPPY,2988,0.003409687352540138,0.056559571619812586,0.05120481927710843,0.05555555555555555,0.04785809906291834,1.4139892904953146,1.2801204819277108,0.13386880856760386,2.694109772423025,2.585341365461847
5s,price_accel_w,vol_accel_w,FLAT_SMOOTH,9893,-0.03651904665155931,0.06095218841605175,0.0513494389972708,0.05984029111492975,0.05236025472556353,1.5238047104012937,1.2837359749317698,0.2400687354695239,2.8075406853330636,2.805013646012332
5s,price_accel_w,vol_accel_w,FLAT_CHOPPY,18315,-0.005014785457515437,0.057002457002457,0.04924924924924925,0.05896805896805897,0.051815451815451816,1.4250614250614249,1.2312312312312312,0.19383019383019362,2.6562926562926563,2.7695877695877695
5s,price_accel_w,price_mean_w,UP_SMOOTH,7146,-0.014429629839075782,0.03554436048138819,0.05905401623285754,0.06717044500419815,0.0265883011474951,0.8886090120347048,1.4763504058214385,-0.5877413937867337,2.3649594178561433,2.343968653792331
5s,price_accel_w,price_mean_w,UP_CHOPPY,3924,0.017320293147046084,0.0290519877675841,0.053771661569826705,0.06422018348623854,0.01834862385321101,0.7262996941896025,1.3442915392456676,-0.6179918450560651,2.07059123343527,2.064220183486239
5s,price_accel_w,price_mean_w,DOWN_SMOOTH,4662,0.02497725306573302,0.03238953238953239,0.0622050622050622,0.061347061347061346,0.026812526812526813,0.8097383097383097,1.555126555126555,-0.7453882453882452,2.364864864864865,2.203989703989704
5s,price_accel_w,price_mean_w,DOWN_CHOPPY,2988,0.003642296833138904,0.034471218206157964,0.055890227576974566,0.06157965194109773,0.0214190093708166,0.8617804551539491,1.3972556894243642,-0.5354752342704151,2.2590361445783134,2.074966532797858
5s,price_accel_w,price_mean_w,FLAT_SMOOTH,9893,-0.013394065885273542,0.03184069544122107,0.05428080460931972,0.06327706459112503,0.02486606691600121,0.7960173860305267,1.357020115232993,-0.5610027292024663,2.15303750126352,2.2035782876781562
5s,price_accel_w,price_mean_w,FLAT_CHOPPY,18315,0.02236699177421849,0.02921102921102921,0.05574665574665574,0.062407862407862405,0.0184002184002184,0.7302757302757302,1.3936663936663936,-0.6633906633906633,2.1239421239421237,2.0202020202020203
5s,price_accel_w,price_sigma_w,UP_SMOOTH,7146,-0.04016077782581161,0.07934508816120907,0.017212426532325777,0.02239014833473272,0.0593338930870417,1.9836272040302267,0.4303106633081444,1.5533165407220824,2.413937867338371,2.0431010355443604
5s,price_accel_w,price_sigma_w,UP_CHOPPY,3924,-0.06126064514805691,0.0728848114169215,0.011977573904179408,0.0163098878695209,0.0672782874617737,1.8221202854230376,0.2994393476044852,1.5226809378185524,2.121559633027523,2.0897043832823647
5s,price_accel_w,price_sigma_w,DOWN_SMOOTH,4662,-0.028613188420235927,0.07271557271557272,0.011154011154011155,0.01758901758901759,0.06906906906906907,1.8178893178893178,0.27885027885027885,1.539039039039039,2.0967395967395968,2.1664521664521663
5s,price_accel_w,price_sigma_w,DOWN_CHOPPY,2988,0.01603507743510077,0.06693440428380187,0.013721552878179385,0.02677376171352075,0.06124497991967871,1.6733601070950468,0.3430388219544846,1.3303212851405621,2.016398929049531,2.2004685408299864
5s,price_accel_w,price_sigma_w,FLAT_SMOOTH,9893,0.006226819151750953,0.06964520367936924,0.017689275245122815,0.02506823006165976,0.06256949358132012,1.741130091984231,0.4422318811280704,1.2988982108561606,2.1833619731123015,2.190943091074497
5s,price_accel_w,price_sigma_w,FLAT_CHOPPY,18315,-0.018417024444852603,0.07185367185367185,0.009773409773409774,0.01921921921921922,0.066994266994267,1.7963417963417962,0.24433524433524434,1.552006552006552,2.0406770406770405,2.1553371553371554
5s,price_accel_w,vol_mean_w,UP_SMOOTH,7146,-0.09842324303540288,0.06870976770221103,0.02420934788692975,0.030506577106073327,0.058354324097397145,1.7177441925552757,0.6052336971732437,1.112510495382032,2.322977889728519,2.221522530086762
5s,price_accel_w,vol_mean_w,UP_CHOPPY,3924,0.01626052498204399,0.06778797145769623,0.01452599388379205,0.020132517838939858,0.060652395514780834,1.6946992864424058,0.36314984709480125,1.3315494393476044,2.057849133537207,2.0196228338430173
5s,price_accel_w,vol_mean_w,DOWN_SMOOTH,4662,0.043250312053928715,0.07164307164307164,0.02059202059202059,0.026812526812526813,0.06435006435006435,1.791076791076791,0.5148005148005148,1.2762762762762763,2.305877305877306,2.279064779064779
5s,price_accel_w,vol_mean_w,DOWN_CHOPPY,2988,0.0030068097137126255,0.06693440428380187,0.019745649263721552,0.025100401606425703,0.06526104417670683,1.6733601070950468,0.4936412315930388,1.179718875502008,2.1670013386880855,2.2590361445783134
5s,price_accel_w,vol_mean_w,FLAT_SMOOTH,9893,-0.02140778338973718,0.0690387142423936,0.017992519963610634,0.027089861518245224,0.061053269988881026,1.7259678560598402,0.44981299909026584,1.2761548569695744,2.175780855150106,2.2035782876781562
5s,price_accel_w,vol_mean_w,FLAT_CHOPPY,18315,-0.02216617181747711,0.06917826917826918,0.021785421785421786,0.03095823095823096,0.06317226317226317,1.7294567294567293,0.5446355446355446,1.1848211848211847,2.2740922740922738,2.353262353262353
5s,price_accel_w,vol_sigma_w,UP_SMOOTH,7146,-0.11827549958408683,0.0688497061293031,0.02462916316820599,0.03246571508536244,0.05667506297229219,1.7212426532325775,0.6157290792051497,1.1055135740274278,2.3369717324377275,2.2285194514413655
5s,price_accel_w,vol_sigma_w,UP_CHOPPY,3924,0.005610004006993479,0.06574923547400612,0.015035677879714576,0.022426095820591234,0.06116207951070336,1.6437308868501528,0.3758919469928644,1.2678389398572885,2.0196228338430173,2.089704383282365
5s,price_accel_w,vol_sigma_w,DOWN_SMOOTH,4662,0.03267701555997999,0.06906906906906907,0.02145002145002145,0.03003003003003003,0.06048906048906049,1.7267267267267266,0.5362505362505362,1.1904761904761902,2.262977262977263,2.262977262977263
5s,price_accel_w,vol_sigma_w,DOWN_CHOPPY,2988,-0.0024394254286384627,0.06726907630522089,0.02242302543507363,0.030455153949129853,0.055890227576974566,1.6817269076305221,0.5605756358768407,1.1211512717536816,2.2423025435073627,2.1586345381526106
