tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
15m,vol_velocity_1b,z_low_w,UP_SMOOTH,7146,-0.14462577612016894,0.03484466834592779,0.025888609012034703,0.06017352364959418,0.05975370836831794,0.8711167086481947,0.6472152253008676,0.22390148334732707,1.5183319339490624,2.9981808004478028,0.22390148334732707
15m,bar_range,reversion_prob_w,FLAT_CHOPPY,18315,-0.30687319557069326,0.029975429975429974,0.01872781872781873,0.07425607425607425,0.045427245427245425,0.7493857493857493,0.4681954681954682,0.2811902811902811,1.2175812175812175,2.9920829920829917,0.2811902811902811
1h,vol_accel_w,z_low_w,FLAT_SMOOTH,9726,-0.17093876444679915,0.03454657618753856,0.02961135101789019,0.07526218383713756,0.04441702652683529,0.863664404688464,0.7402837754472548,0.12338062924120918,1.6039481801357187,2.9919802590993214,0.12338062924120918
15m,vol_velocity_1b,reversion_prob_w,FLAT_SMOOTH,9858,-0.22773548572969246,0.029113410428078718,0.029924934063704604,0.07577601947656726,0.04382227632379793,0.7278352607019679,0.7481233515926151,-0.020288090890647204,1.475958612294583,2.98995739500913,0.020288090890647204
1m,bar_range,price_velocity_w,DOWN_SMOOTH,4662,-0.2980928660749891,0.052123552123552123,0.004933504933504933,0.0990990990990991,0.02037752037752038,1.303088803088803,0.12333762333762333,1.1797511797511797,1.4264264264264264,2.986915486915487,1.1797511797511797
1h,vol_accel_w,vol_sigma_w,UP_CHOPPY,3924,-0.2558567945510325,0.03058103975535168,0.01529051987767584,0.03669724770642202,0.08256880733944955,0.764525993883792,0.382262996941896,0.382262996941896,1.146788990825688,2.9816513761467895,0.382262996941896
1h,vol_sigma_w,z_low_w,UP_CHOPPY,3924,-0.09112934154084028,0.027522935779816515,0.03363914373088685,0.045871559633027525,0.07339449541284404,0.6880733944954128,0.8409785932721712,-0.15290519877675834,1.529051987767584,2.981651376146789,0.15290519877675834
1h,vol_sigma_w,vwap_w,UP_CHOPPY,3924,-0.30888287830825834,0.024464831804281346,0.024464831804281346,0.07951070336391437,0.039755351681957186,0.6116207951070336,0.6116207951070336,0.0,1.2232415902140672,2.9816513761467887,0.0
1h,vol_velocity_1b,price_velocity_w,UP_CHOPPY,3924,-0.06599472282280353,0.05504587155963303,0.009174311926605505,0.03363914373088685,0.0856269113149847,1.3761467889908257,0.22935779816513763,1.146788990825688,1.6055045871559632,2.9816513761467887,1.146788990825688
1h,price_mean_w,vol_sigma_w,UP_CHOPPY,3924,-0.31270735871656535,0.024464831804281346,0.024464831804281346,0.039755351681957186,0.07951070336391437,0.6116207951070336,0.6116207951070336,0.0,1.2232415902140672,2.9816513761467887,0.0
1h,price_accel_1b,z_low_w,UP_SMOOTH,7146,-0.1471649370293645,0.033585222502099076,0.036943744752308987,0.036943744752308987,0.08228379513014274,0.8396305625524769,0.9235936188077246,-0.08396305625524769,1.7632241813602016,2.980688497061293,0.08396305625524769
5m,price_velocity_w,SE_high_w,DOWN_SMOOTH,4662,-0.4821724862674397,0.052552552552552555,0.005577005577005577,0.024024024024024024,0.09502359502359502,1.3138138138138138,0.13942513942513943,1.1743886743886744,1.4532389532389531,2.9761904761904763,1.1743886743886744
1m,price_velocity_w,price_sigma_w,DOWN_SMOOTH,4662,-0.4984958864675234,0.06048906048906049,0.000429000429000429,0.004933504933504933,0.1138996138996139,1.5122265122265122,0.010725010725010725,1.5015015015015014,1.522951522951523,2.970827970827971,1.5015015015015014
1m,vol_velocity_w,reversion_prob_w,DOWN_CHOPPY,2988,-0.205947113044115,0.03313253012048193,0.023761713520749666,0.06961178045515395,0.04919678714859438,0.8283132530120483,0.5940428380187416,0.2342704149933067,1.4223560910307897,2.9702141900937082,0.2342704149933067
5m,vol_velocity_1b,reversion_prob_w,UP_CHOPPY,3924,-0.26613393730301005,0.029306829765545363,0.0254841997961264,0.07161060142711519,0.047145769622833844,0.7326707441386341,0.63710499490316,0.09556574923547412,1.3697757390417942,2.9689092762487257,0.09556574923547412
5s,price_mean_w,vol_mean_w,FLAT_SMOOTH,9893,-0.08918689556619121,0.026786616799757405,0.02011523299302537,0.06317598301829576,0.05529162033761245,0.6696654199939351,0.5028808248256342,0.1667845951683009,1.1725462448195694,2.961690083897705,0.1667845951683009
5s,vol_mean_w,vwap_w,FLAT_SMOOTH,9893,-0.08922943918515566,0.026786616799757405,0.02011523299302537,0.05529162033761245,0.06317598301829576,0.6696654199939351,0.5028808248256342,0.1667845951683009,1.1725462448195694,2.961690083897705,0.1667845951683009
5s,vol_velocity_1b,z_low_w,DOWN_SMOOTH,4662,-0.04303924441818148,0.03367653367653368,0.02616902616902617,0.06435006435006435,0.05405405405405406,0.8419133419133419,0.6542256542256543,0.18768768768768762,1.4961389961389961,2.96010296010296,0.18768768768768762
5m,price_mean_w,vol_sigma_w,UP_SMOOTH,7146,-0.11662931423468732,0.03190596137699412,0.02700811642877134,0.06283235376434369,0.055415617128463476,0.797649034424853,0.6752029107192835,0.12244612370556951,1.4728519451441366,2.9561992723201795,0.12244612370556951
15m,vol_accel_w,z_low_w,UP_CHOPPY,3924,-0.14166762500046878,0.02981651376146789,0.027522935779816515,0.06549439347604485,0.052752293577981654,0.7454128440366973,0.6880733944954128,0.05733944954128445,1.43348623853211,2.9561671763506627,0.05733944954128445
5m,vol_sigma_w,vwap_w,UP_SMOOTH,7146,-0.1152136220885791,0.031766022949902044,0.02700811642877134,0.05513574027427932,0.06283235376434369,0.794150573747551,0.6752029107192835,0.11894766302826754,1.4693534844668346,2.9492023509655754,0.11894766302826754
5s,price_mean_w,vol_sigma_w,UP_SMOOTH,7146,-0.052032400269320114,0.029247131262244614,0.025328855303666388,0.061992723201791215,0.05583543240973971,0.7311782815561153,0.6332213825916597,0.09795689896445559,1.3643996641477751,2.9457038902882733,0.09795689896445559
15m,price_accel_1b,z_high_w,DOWN_SMOOTH,4662,-0.12780214654929398,0.03667953667953668,0.02895752895752896,0.06520806520806521,0.052552552552552555,0.916988416988417,0.7239382239382239,0.1930501930501931,1.640926640926641,2.9440154440154442,0.1930501930501931
15m,price_velocity_1b,bar_range,DOWN_SMOOTH,4662,-0.416719583884689,0.05791505791505792,0.0,0.005791505791505791,0.11196911196911197,1.4478764478764479,0.0,1.4478764478764479,1.4478764478764479,2.944015444015444,1.4478764478764479
5s,vol_sigma_w,vwap_w,UP_SMOOTH,7146,-0.05209732429836699,0.029247131262244614,0.025328855303666388,0.055695493982647636,0.061992723201791215,0.7311782815561153,0.6332213825916597,0.09795689896445559,1.3643996641477751,2.942205429610971,0.09795689896445559
5s,vol_velocity_1b,z_low_w,FLAT_SMOOTH,9893,-0.05609304324038673,0.03386232689780653,0.028606085110684323,0.0633781461639543,0.05417972303649045,0.8465581724451632,0.715152127767108,0.13140604467805517,1.5617103002122712,2.9389467300111187,0.13140604467805517
1h,vol_velocity_1b,vol_sigma_w,UP_SMOOTH,7146,-0.14770626159447026,0.041981528127623846,0.0033585222502099076,0.03190596137699412,0.08564231738035265,1.0495382031905962,0.08396305625524769,0.9655751469353485,1.1335012594458438,2.938706968933669,0.9655751469353485
15m,price_accel_1b,z_high_w,DOWN_CHOPPY,2988,-0.14208632882572458,0.0391566265060241,0.02108433734939759,0.06827309236947791,0.04919678714859438,0.9789156626506024,0.5271084337349398,0.4518072289156626,1.5060240963855422,2.9367469879518073,0.4518072289156626
15m,vol_velocity_1b,reversion_prob_w,DOWN_CHOPPY,2988,-0.22918271902561793,0.02610441767068273,0.034471218206157964,0.07730923694779117,0.040160642570281124,0.6526104417670682,0.8617804551539491,-0.2091700133868809,1.5143908969210171,2.9367469879518073,0.2091700133868809
1h,vol_velocity_1b,price_accel_w,FLAT_CHOPPY,18315,-0.1281023381938806,0.049795249795249796,0.025552825552825554,0.07081627081627082,0.046573846573846577,1.244881244881245,0.6388206388206389,0.6060606060606061,1.883701883701884,2.9347529347529346,0.6060606060606061
5m,vol_velocity_1b,reversion_prob_w,UP_SMOOTH,7146,-0.24682405966604326,0.027987685418415897,0.025468793730758468,0.0736076126504338,0.0436607892527288,0.6996921354603974,0.6367198432689617,0.06297229219143574,1.3364119787293591,2.931710047579065,0.06297229219143574
1h,vol_accel_w,reversion_prob_w,FLAT_SMOOTH,9726,-0.21481295495601493,0.024676125848241828,0.024676125848241828,0.06539173349784085,0.05181986428130783,0.6169031462060457,0.6169031462060457,0.0,1.2338062924120914,2.9302899444787167,0.0
1m,vol_velocity_1b,z_low_w,DOWN_SMOOTH,4662,-0.14081780568096725,0.032175032175032175,0.03131703131703132,0.06928356928356928,0.04783354783354783,0.8043758043758044,0.782925782925783,0.021450021450021395,1.5873015873015874,2.9279279279279278,0.021450021450021395
15m,bar_range,body,DOWN_SMOOTH,4662,-0.37484476103468467,0.05791505791505792,0.0,0.11132561132561132,0.005577005577005577,1.4478764478764479,0.0,1.4478764478764479,1.4478764478764479,2.9225654225654227,1.4478764478764479
1m,vol_velocity_w,reversion_prob_w,FLAT_CHOPPY,18315,-0.1978075012832653,0.02768222768222768,0.025389025389025387,0.0701064701064701,0.04668304668304668,0.692055692055692,0.6347256347256347,0.05733005733005725,1.3267813267813267,2.919737919737919,0.05733005733005725
15m,vol_velocity_1b,vol_mean_w,UP_SMOOTH,7146,-0.10266354430061195,0.05961376994122586,0.004897844948222782,0.015113350125944584,0.10145535964175763,1.4903442485306464,0.12244612370556954,1.3678981248250768,1.612790372236216,2.914217744192555,1.3678981248250768
1h,bar_range,price_velocity_w,DOWN_CHOPPY,2988,-0.31191937549698595,0.024096385542168676,0.01606425702811245,0.07228915662650602,0.04417670682730924,0.6024096385542169,0.4016064257028112,0.20080321285140573,1.0040160642570282,2.9116465863453813,0.20080321285140573
1h,vol_velocity_1b,z_se_w,DOWN_CHOPPY,2988,-0.13515861000058862,0.0321285140562249,0.03614457831325301,0.09236947791164658,0.024096385542168676,0.8032128514056224,0.9036144578313252,-0.10040160642570284,1.7068273092369477,2.9116465863453813,0.10040160642570284
1h,vol_accel_w,z_low_w,UP_CHOPPY,3924,-0.12755058341484182,0.03363914373088685,0.03058103975535168,0.0672782874617737,0.04918450560652395,0.8409785932721712,0.764525993883792,0.07645259938837912,1.6055045871559632,2.9115698267074412,0.07645259938837912
1m,vol_velocity_1b,reversion_prob_w,FLAT_CHOPPY,18315,-0.24897294380402163,0.026917826917826917,0.03003003003003003,0.07398307398307398,0.04242424242424243,0.6729456729456729,0.7507507507507507,-0.07780507780507784,1.4236964236964236,2.91018291018291,0.07780507780507784
1m,vol_mean_w,vwap_w,FLAT_CHOPPY,18315,-0.2023979768227069,0.02762762762762763,0.021403221403221404,0.05749385749385749,0.058913458913458915,0.6906906906906907,0.5350805350805351,0.15561015561015556,1.2257712257712257,2.91018291018291,0.15561015561015556
1m,price_mean_w,vol_mean_w,FLAT_CHOPPY,18315,-0.2022187955430891,0.02768222768222768,0.021403221403221404,0.058913458913458915,0.057439257439257436,0.692055692055692,0.5350805350805351,0.15697515697515685,1.227136227136227,2.908817908817909,0.15697515697515685
1h,price_velocity_w,z_high_w,UP_CHOPPY,3924,-0.15427984577853698,0.021406727828746176,0.01529051987767584,0.05198776758409786,0.06422018348623854,0.5351681957186544,0.382262996941896,0.15290519877675834,0.9174311926605504,2.90519877675841,0.15290519877675834
1h,vol_sigma_w,z_se_w,UP_CHOPPY,3924,-0.17092545920316607,0.021406727828746176,0.03058103975535168,0.045871559633027525,0.07033639143730887,0.5351681957186544,0.764525993883792,-0.22935779816513768,1.2996941896024463,2.90519877675841,0.22935779816513768
1h,vol_mean_w,z_se_w,UP_CHOPPY,3924,-0.20148123848515573,0.021406727828746176,0.01834862385321101,0.03058103975535168,0.0856269113149847,0.5351681957186544,0.45871559633027525,0.07645259938837912,0.9938837920489296,2.9051987767584095,0.07645259938837912
1h,vol_velocity_1b,price_accel_w,FLAT_SMOOTH,9726,-0.03906912629685099,0.040715607649599014,0.022208513263417645,0.07649599012954966,0.03948180135718692,1.0178901912399754,0.5552128315854411,0.46267735965453427,1.5731030228254164,2.899444787168415,0.46267735965453427
1h,vol_accel_w,vol_sigma_w,FLAT_SMOOTH,9726,-0.3157571247205553,0.01850709438618137,0.00987045033929673,0.03701418877236274,0.07896360271437385,0.4626773596545342,0.24676125848241826,0.21591610117211596,0.7094386181369525,2.8994447871684144,0.21591610117211596
1h,vol_velocity_w,reversion_prob_w,DOWN_SMOOTH,4662,-0.36022039191308575,0.03346203346203346,0.018018018018018018,0.08236808236808237,0.03346203346203346,0.8365508365508365,0.45045045045045046,0.38610038610038605,1.287001287001287,2.8957528957528957,0.38610038610038605
5m,bar_range,price_velocity_w,DOWN_CHOPPY,2988,-0.23021564005635678,0.049531459170013385,0.003681392235609103,0.09203480589022758,0.023761713520749666,1.2382864792503345,0.09203480589022757,1.146251673360107,1.3303212851405621,2.894912985274431,1.146251673360107
15m,vol_velocity_1b,reversion_prob_w,UP_SMOOTH,7146,-0.3069473444656072,0.030226700251889168,0.030786453960257486,0.07626644276518332,0.03946263643996641,0.7556675062972292,0.7696613490064371,-0.013993842709207893,1.5253288553036664,2.8932269801287434,0.013993842709207893
5m,vol_velocity_1b,z_low_w,UP_SMOOTH,7146,-0.12897122999537736,0.03736356003358522,0.02518891687657431,0.06283235376434369,0.05289672544080604,0.9340890008396305,0.6297229219143577,0.3043660789252728,1.5638119227539882,2.8932269801287434,0.3043660789252728
1h,price_mean_w,vol_mean_w,UP_SMOOTH,7146,-0.2615506945687578,0.010075566750629723,0.02518891687657431,0.04338091239854464,0.07220822837951302,0.2518891687657431,0.6297229219143577,-0.37783375314861467,0.8816120906801008,2.8897285194514413,0.37783375314861467
1h,vol_mean_w,vwap_w,UP_SMOOTH,7146,-0.25989253259944656,0.010075566750629723,0.02518891687657431,0.07220822837951302,0.04338091239854464,0.2518891687657431,0.6297229219143577,-0.37783375314861467,0.8816120906801008,2.8897285194514413,0.37783375314861467
1m,vol_velocity_1b,reversion_prob_w,DOWN_CHOPPY,2988,-0.2918726086485287,0.028781793842034806,0.027777777777777776,0.07228915662650602,0.0428380187416332,0.7195448460508701,0.6944444444444444,0.025100401606425682,1.4139892904953144,2.8781793842034804,0.025100401606425682
5s,vol_velocity_1b,z_low_w,FLAT_CHOPPY,18315,-0.059563520501770544,0.03396123396123396,0.02708162708162708,0.06355446355446355,0.051433251433251434,0.849030849030849,0.677040677040677,0.17199017199017197,1.526071526071526,2.8746928746928746,0.17199017199017197
1m,price_accel_1b,z_low_w,DOWN_SMOOTH,4662,-0.11408565539629464,0.021235521235521235,0.03689403689403689,0.05577005577005577,0.059202059202059204,0.5308880308880308,0.9223509223509223,-0.3914628914628915,1.4532389532389531,2.8743028743028742,0.3914628914628915
1m,vol_velocity_1b,reversion_prob_w,UP_CHOPPY,3924,-0.2689859724704123,0.025739041794087664,0.02726809378185525,0.0728848114169215,0.04204892966360856,0.6434760448521916,0.6817023445463812,-0.03822629969418967,1.3251783893985727,2.873343527013252,0.03822629969418967
1m,vol_velocity_1b,z_low_w,FLAT_CHOPPY,18315,-0.1283579933288397,0.03663663663663664,0.03172263172263172,0.06541086541086541,0.049522249522249526,0.9159159159159159,0.793065793065793,0.12285012285012298,1.708981708981709,2.8733278733278733,0.12285012285012298
1h,vol_accel_w,z_low_w,FLAT_CHOPPY,18315,-0.1997800600595793,0.024242424242424242,0.02620802620802621,0.0701064701064701,0.04466284466284466,0.6060606060606061,0.6552006552006552,-0.0491400491400491,1.2612612612612613,2.869232869232869,0.0491400491400491
1m,SE_low_w,hurst_w,FLAT_SMOOTH,9890,-0.09914353613057425,0.028412537917087966,0.021233569261880688,0.05429726996966633,0.06046511627906977,0.7103134479271992,0.5308392315470172,0.17947421638018202,1.2411526794742165,2.8690596562184023,0.17947421638018202
1m,vol_velocity_1b,reversion_prob_w,DOWN_SMOOTH,4662,-0.19321553597193486,0.027670527670527672,0.02702702702702703,0.07164307164307164,0.043114543114543116,0.6917631917631918,0.6756756756756757,0.01608751608751613,1.3674388674388673,2.868940368940369,0.01608751608751613
1h,body,vol_accel_w,FLAT_CHOPPY,18315,-0.11925229624478327,0.041277641277641275,0.025552825552825554,0.05247065247065247,0.062244062244062245,1.0319410319410318,0.6388206388206389,0.39312039312039293,1.6707616707616708,2.8678678678678677,0.39312039312039293
15m,vol_velocity_1b,reversion_prob_w,DOWN_SMOOTH,4662,-0.3526320446169639,0.032175032175032175,0.030244530244530245,0.07657657657657657,0.03796653796653797,0.8043758043758044,0.7561132561132561,0.04826254826254828,1.5604890604890604,2.8635778635778633,0.04826254826254828
1h,vol_accel_w,SE_low_w,FLAT_SMOOTH,9726,-0.15051501529285463,0.020974706971005553,0.020974706971005553,0.044211392144766604,0.0703269586674892,0.5243676742751389,0.5243676742751389,0.0,1.0487353485502777,2.863458770306395,0.0
1m,price_accel_1b,z_high_w,DOWN_CHOPPY,2988,-0.14748711763110892,0.03145917001338688,0.025435073627844713,0.0639223560910308,0.05053547523427041,0.786479250334672,0.6358768406961178,0.1506024096385542,1.4223560910307897,2.86144578313253,0.1506024096385542
5s,vol_velocity_1b,z_low_w,DOWN_CHOPPY,2988,-0.03371356788016785,0.0321285140562249,0.028781793842034806,0.06224899598393574,0.05220883534136546,0.8032128514056224,0.7195448460508701,0.08366800535475227,1.5227576974564925,2.8614457831325297,0.08366800535475227
1m,vol_velocity_w,reversion_prob_w,UP_CHOPPY,3924,-0.1815705052497881,0.02803261977573904,0.028797145769622834,0.06702344546381243,0.047400611620795105,0.700815494393476,0.7199286442405708,-0.01911314984709478,1.420744138634047,2.8606014271151885,0.01911314984709478
1m,price_accel_1b,z_low_w,FLAT_CHOPPY,18315,-0.12949101672608684,0.023914823914823916,0.03549003549003549,0.05727545727545728,0.057057057057057055,0.5978705978705979,0.8872508872508872,-0.28938028938028926,1.4851214851214851,2.8583128583128583,0.28938028938028926
1m,vol_velocity_w,reversion_prob_w,UP_SMOOTH,7146,-0.20010041266716833,0.027847746991323818,0.02504897844948223,0.06773019871256647,0.04659949622166247,0.6961936747830955,0.6262244612370557,0.0699692135460398,1.322418136020151,2.8582423733557234,0.0699692135460398
