tf,c1,c2,regime_2d,n,pearson,p_q4q4,p_q0q0,p_q4q0,p_q0q4,upper_lift,lower_lift,tail_asymmetry,joint_extreme,cross_extreme,abs_asym
1h,bar_range,vol_velocity_w,FLAT_SMOOTH,9738,0.5320797552729039,0.11460258780036968,0.07732593961799138,0.016019716574245224,0.0,2.865064695009242,1.9331484904497844,0.9319162045594576,4.798213185459026,0.4004929143561306,0.9319162045594576
5m,price_accel_w,vwap_w,UP_SMOOTH,7146,-0.006019856016336052,0.02420934788692975,0.0614329694934229,0.06157290792051497,0.025468793730758468,0.6052336971732437,1.5358242373355724,-0.9305905401623287,2.141057934508816,2.176042541281836,0.9305905401623287
5s,vol_velocity_1b,body,UP_SMOOTH,7146,-0.18004970063827877,0.0771060733277358,0.039882451721242655,0.0716484746711447,0.04799888049258327,1.9276518331933947,0.9970612930310664,0.9305905401623283,2.9247131262244612,2.991183879093199,0.9305905401623283
5s,vol_accel_1b,vol_velocity_w,UP_CHOPPY,3924,0.8012064323772957,0.10805300713557595,0.07084607543323139,0.04994903160040775,0.040519877675840976,2.7013251783893986,1.7711518858307846,0.9301732925586139,4.472477064220183,2.261722731906218,0.9301732925586139
5s,bar_range,vol_mean_w,UP_CHOPPY,3924,0.525952880160391,0.12920489296636087,0.09199796126401631,0.0012742099898063201,0.0,3.2301223241590216,2.299949031600408,0.9301732925586137,5.530071355759429,0.031855249745158,0.9301732925586137
1h,body,price_mean_w,FLAT_SMOOTH,9750,0.022424513613546717,0.02205128205128205,0.05917948717948718,0.06769230769230769,0.029435897435897435,0.5512820512820512,1.4794871794871793,-0.9282051282051281,2.0307692307692307,2.428205128205128,0.9282051282051281
1h,price_accel_1b,swing_noise_w,UP_SMOOTH,7146,-0.017506690081264802,0.05877413937867338,0.02169045619927232,0.028547439126784216,0.0654911838790932,1.4693534844668346,0.542261404981808,0.9270920794850266,2.0116148894486425,2.3509655751469354,0.9270920794850266
5m,price_velocity_1b,vwap_w,FLAT_SMOOTH,9885,0.004836227725172971,0.021041982802225596,0.05806777946383409,0.06302478502781993,0.02498735457764289,0.5260495700556399,1.451694486595852,-0.9256449165402122,1.9777440566514919,2.2003034901365703,0.9256449165402122
5m,price_velocity_1b,price_mean_w,UP_CHOPPY,3924,-0.0416973393493728,0.026248725790010193,0.06320081549439348,0.06396534148827727,0.025739041794087664,0.6562181447502549,1.5800203873598369,-0.923802242609582,2.2362385321100917,2.2426095820591234,0.923802242609582
15m,vol_accel_w,SE_low_w,UP_CHOPPY,3924,-0.09564365569802676,0.04918450560652395,0.012232415902140673,0.023955147808358817,0.07874617737003058,1.2296126401630987,0.3058103975535168,0.9238022426095819,1.5354230377166154,2.5675331294597346,0.9238022426095819
5m,price_velocity_1b,vwap_w,UP_CHOPPY,3924,-0.040945117312879246,0.026503567787971458,0.06345565749235474,0.06396534148827727,0.02522935779816514,0.6625891946992865,1.5863914373088683,-0.9238022426095819,2.2489806320081547,2.22986748216106,0.9238022426095819
1h,bar_range,swing_noise_w,UP_CHOPPY,3924,0.6492896030774264,0.12538226299694188,0.08843017329255862,0.009174311926605505,0.0,3.134556574923547,2.2107543323139653,0.9238022426095815,5.345310907237512,0.22935779816513763,0.9238022426095815
5m,price_accel_w,price_mean_w,UP_SMOOTH,7146,-0.007311666550864293,0.02420934788692975,0.06115309263923874,0.061992723201791215,0.025748670584942627,0.6052336971732437,1.5288273159809684,-0.9235936188077247,2.134061013154212,2.193534844668346,0.9235936188077247
1h,vol_velocity_1b,z_low_w,UP_SMOOTH,7146,-0.13540039790354055,0.05037783375314862,0.01343408900083963,0.05037783375314862,0.07892527287993283,1.2594458438287155,0.33585222502099077,0.9235936188077247,1.5952980688497063,3.232577665827036,0.9235936188077247
1h,vol_velocity_1b,price_sigma_w,UP_SMOOTH,7146,-0.11669125130754758,0.047019311502938706,0.010075566750629723,0.02686817800167926,0.07724601175482787,1.1754827875734677,0.2518891687657431,0.9235936188077246,1.4273719563392109,2.6028547439126783,0.9235936188077246
1h,vol_accel_1b,vol_sigma_w,FLAT_SMOOTH,9750,-0.08008848527380978,0.056615384615384616,0.019692307692307693,0.011692307692307693,0.06646153846153846,1.4153846153846155,0.49230769230769234,0.9230769230769231,1.9076923076923078,1.9538461538461538,0.9230769230769231
5m,price_velocity_1b,price_mean_w,FLAT_SMOOTH,9885,0.002172904945511611,0.021041982802225596,0.05786545270612038,0.06302478502781993,0.02498735457764289,0.5260495700556399,1.4466363176530095,-0.9205867475973696,1.9726858877086495,2.2003034901365703,0.9205867475973696
15m,price_velocity_1b,vwap_w,DOWN_CHOPPY,2988,0.024881845362935893,0.02242302543507363,0.05923694779116466,0.0639223560910308,0.02710843373493976,0.5605756358768407,1.4809236947791165,-0.9203480589022758,2.0414993306559572,2.2757697456492636,0.9203480589022758
1h,body,vwap_w,UP_CHOPPY,3924,-0.1398683968194829,0.021406727828746176,0.0581039755351682,0.06116207951070336,0.03363914373088685,0.5351681957186544,1.452599388379205,-0.9174311926605506,1.9877675840978593,2.3700305810397553,0.9174311926605506
1h,SE_high_w,hurst_w,UP_CHOPPY,3924,0.3007276406591594,0.06116207951070336,0.024464831804281346,0.01834862385321101,0.03363914373088685,1.529051987767584,0.6116207951070336,0.9174311926605505,2.140672782874618,1.2996941896024463,0.9174311926605505
1h,price_accel_1b,hurst_w,UP_CHOPPY,3924,0.034153100364567035,0.07033639143730887,0.03363914373088685,0.027522935779816515,0.06116207951070336,1.7584097859327217,0.8409785932721712,0.9174311926605505,2.5993883792048926,2.217125382262997,0.9174311926605505
1h,vol_velocity_1b,vol_mean_w,UP_CHOPPY,3924,-0.2112850642235307,0.03669724770642202,0.0,0.021406727828746176,0.07033639143730887,0.9174311926605505,0.0,0.9174311926605505,0.9174311926605505,2.293577981651376,0.9174311926605505
1h,price_accel_1b,z_high_w,UP_CHOPPY,3924,-0.008867767644203287,0.05504587155963303,0.01834862385321101,0.039755351681957186,0.03363914373088685,1.3761467889908257,0.45871559633027525,0.9174311926605504,1.834862385321101,1.8348623853211008,0.9174311926605504
15m,vol_accel_w,SE_high_w,UP_CHOPPY,3924,-0.08408047470651943,0.05198776758409786,0.01529051987767584,0.0226809378185525,0.07262996941896024,1.2996941896024463,0.382262996941896,0.9174311926605503,1.6819571865443423,2.3827726809378187,0.9174311926605503
1h,vol_accel_1b,vol_sigma_w,UP_CHOPPY,3924,-0.09616581831093517,0.05198776758409786,0.01529051987767584,0.0061162079510703364,0.06116207951070336,1.2996941896024463,0.382262996941896,0.9174311926605503,1.6819571865443423,1.6819571865443426,0.9174311926605503
1h,vol_velocity_1b,price_accel_w,UP_CHOPPY,3924,0.16575289449471367,0.0672782874617737,0.03058103975535168,0.04892966360856269,0.04281345565749235,1.6819571865443423,0.764525993883792,0.9174311926605503,2.4464831804281344,2.293577981651376,0.9174311926605503
1h,price_velocity_1b,vol_mean_w,FLAT_CHOPPY,18315,0.01139746666385523,0.06491946491946492,0.02822822822822823,0.022222222222222223,0.04908544908544909,1.622986622986623,0.7057057057057057,0.9172809172809173,2.3286923286923287,1.7826917826917827,0.9172809172809173
5s,body,vol_velocity_w,FLAT_SMOOTH,9893,-0.052548767758565644,0.08369554230263823,0.047104012938441325,0.06186192257151521,0.06651167492166178,2.0923885575659558,1.177600323461033,0.9147882341049227,3.269988881026989,3.2093399373294247,0.9147882341049227
5m,price_accel_1b,vwap_w,UP_SMOOTH,7146,-0.0009117476715103703,0.02518891687657431,0.061712846347607056,0.060453400503778336,0.02644836272040302,0.6297229219143577,1.5428211586901763,-0.9130982367758186,2.172544080604534,2.172544080604534,0.9130982367758186
5s,vol_velocity_1b,body,DOWN_CHOPPY,2988,0.020224904684747656,0.07864792503346721,0.04216867469879518,0.06157965194109773,0.050870147255689425,1.96619812583668,1.0542168674698795,0.9119812583668006,3.0204149933065594,2.811244979919679,0.9119812583668006
15m,body,z_high_w,UP_CHOPPY,3924,0.22580952360107176,0.08766564729867482,0.05122324159021407,0.016819571865443424,0.020132517838939858,2.1916411824668707,1.2805810397553516,0.911060142711519,3.4722222222222223,0.923802242609582,0.911060142711519
15m,vol_velocity_1b,price_sigma_w,UP_CHOPPY,3924,-0.0738198591440464,0.048674821610601424,0.012232415902140673,0.018603465851172275,0.07823649337410805,1.2168705402650355,0.3058103975535168,0.9110601427115187,1.5226809378185524,2.4209989806320085,0.9110601427115187
15m,price_accel_w,price_mean_w,FLAT_CHOPPY,18315,-0.012870573609567221,0.02184002184002184,0.058258258258258255,0.05574665574665574,0.023041223041223042,0.546000546000546,1.4564564564564564,-0.9104559104559103,2.0024570024570023,1.9696969696969697,0.9104559104559103
5m,price_accel_1b,price_mean_w,UP_SMOOTH,7146,-0.0006660792186605871,0.025328855303666388,0.061712846347607056,0.06059333893087042,0.02644836272040302,0.6332213825916597,1.5428211586901763,-0.9095997760985166,2.176042541281836,2.176042541281836,0.9095997760985166
5s,vol_accel_1b,vol_velocity_w,FLAT_CHOPPY,18315,0.7133651499870162,0.10308490308490309,0.06683046683046683,0.052525252525252523,0.043516243516243516,2.5771225771225774,1.6707616707616706,0.9063609063609068,4.247884247884248,2.401037401037401,0.9063609063609068
15m,price_velocity_1b,price_velocity_w,DOWN_SMOOTH,4662,0.2705680703927817,0.052552552552552555,0.0888030888030888,0.04633204633204633,0.02252252252252252,1.3138138138138138,2.2200772200772203,-0.9062634062634065,3.533891033891034,1.721364221364221,0.9062634062634065
5m,bar_range,swing_noise_w,DOWN_SMOOTH,4662,0.6967235203963735,0.13534963534963534,0.0990990990990991,0.000429000429000429,0.0015015015015015015,3.3837408837408836,2.4774774774774775,0.9062634062634061,5.861218361218361,0.04826254826254826,0.9062634062634061
15m,price_velocity_1b,vwap_w,UP_SMOOTH,7146,-0.08775791237672523,0.023229778897285194,0.05947383151413378,0.06591099916036944,0.025328855303666388,0.5807444724321298,1.4868457878533445,-0.9061013154212147,2.067590260285474,2.280996361600896,0.9061013154212147
15m,price_velocity_1b,price_mean_w,UP_SMOOTH,7146,-0.09039952128319796,0.023229778897285194,0.05947383151413378,0.06591099916036944,0.025328855303666388,0.5807444724321298,1.4868457878533445,-0.9061013154212147,2.067590260285474,2.280996361600896,0.9061013154212147
1m,price_velocity_w,price_mean_w,FLAT_CHOPPY,18315,0.016439156557465973,0.024406224406224405,0.06060606060606061,0.05782145782145782,0.02265902265902266,0.6101556101556102,1.5151515151515151,-0.904995904995905,2.1253071253071254,2.012012012012012,0.904995904995905
1m,price_accel_w,vwap_w,UP_CHOPPY,3924,-0.011458204589377748,0.022426095820591234,0.058613659531090725,0.063710499490316,0.0226809378185525,0.5606523955147809,1.4653414882772682,-0.9046890927624873,2.025993883792049,2.1597859327217126,0.9046890927624873
1m,price_velocity_w,vwap_w,FLAT_CHOPPY,18315,0.017693575514026654,0.024515424515424517,0.06066066066066066,0.05776685776685777,0.02254982254982255,0.6128856128856129,1.5165165165165166,-0.9036309036309037,2.1294021294021297,2.007917007917008,0.9036309036309037
1h,price_accel_1b,SE_high_w,FLAT_CHOPPY,18315,0.0455584009859489,0.05842205842205842,0.022276822276822275,0.019656019656019656,0.05967785967785968,1.4605514605514605,0.5569205569205569,0.9036309036309036,2.0174720174720173,1.9833469833469834,0.9036309036309036
1h,price_accel_1b,vol_mean_w,DOWN_CHOPPY,2988,0.022344856815637148,0.04819277108433735,0.012048192771084338,0.024096385542168676,0.0321285140562249,1.2048192771084338,0.30120481927710846,0.9036144578313254,1.5060240963855422,1.4056224899598393,0.9036144578313254
5s,vol_mean_w,swing_noise_w,DOWN_CHOPPY,2988,0.5504204575262907,0.1318607764390897,0.09571619812583668,0.00033467202141900936,0.0,3.2965194109772424,2.392904953145917,0.9036144578313254,5.689424364123159,0.008366800535475234,0.9036144578313254
1h,price_mean_w,hurst_w,DOWN_CHOPPY,2988,0.14754685146377652,0.04417670682730924,0.008032128514056224,0.03982597054886212,0.024431057563587683,1.104417670682731,0.2008032128514056,0.9036144578313253,1.3052208835341366,1.606425702811245,0.9036144578313253
1h,price_velocity_1b,vwap_w,DOWN_CHOPPY,2988,0.062848942255741,0.01606425702811245,0.05220883534136546,0.05622489959839357,0.024096385542168676,0.4016064257028112,1.3052208835341363,-0.9036144578313252,1.7068273092369475,2.0080321285140563,0.9036144578313252
1h,price_accel_1b,swing_noise_w,DOWN_CHOPPY,2988,0.009733025157222717,0.05220883534136546,0.01606425702811245,0.01606425702811245,0.060240963855421686,1.3052208835341363,0.4016064257028112,0.9036144578313252,1.7068273092369475,1.9076305220883532,0.9036144578313252
1h,price_accel_w,vol_sigma_w,DOWN_CHOPPY,2988,-0.04456413222152811,0.05220883534136546,0.01606425702811245,0.028112449799196786,0.0642570281124498,1.3052208835341363,0.4016064257028112,0.9036144578313252,1.7068273092369475,2.3092369477911645,0.9036144578313252
1h,price_velocity_1b,price_mean_w,DOWN_CHOPPY,2988,0.059510486539694374,0.01606425702811245,0.05220883534136546,0.05622489959839357,0.028112449799196786,0.4016064257028112,1.3052208835341363,-0.9036144578313252,1.7068273092369475,2.108433734939759,0.9036144578313252
1h,body,vwap_w,DOWN_CHOPPY,2988,0.05684702307179327,0.01606425702811245,0.05220883534136546,0.05622489959839357,0.020080321285140562,0.4016064257028112,1.3052208835341363,-0.9036144578313252,1.7068273092369475,1.9076305220883534,0.9036144578313252
1h,body,price_mean_w,DOWN_CHOPPY,2988,0.05334439148692871,0.01606425702811245,0.05220883534136546,0.05622489959839357,0.024096385542168676,0.4016064257028112,1.3052208835341363,-0.9036144578313252,1.7068273092369475,2.0080321285140563,0.9036144578313252
1h,body,vol_velocity_w,DOWN_CHOPPY,2988,-0.13638302711364583,0.060240963855421686,0.024096385542168676,0.024096385542168676,0.08835341365461848,1.506024096385542,0.6024096385542169,0.9036144578313251,2.108433734939759,2.8112449799196786,0.9036144578313251
1h,vol_accel_1b,price_velocity_w,DOWN_CHOPPY,2988,0.033126041167480316,0.028112449799196786,0.0642570281124498,0.060240963855421686,0.028112449799196786,0.7028112449799196,1.6064257028112447,-0.9036144578313251,2.3092369477911645,2.208835341365462,0.9036144578313251
1h,vol_velocity_1b,price_velocity_w,DOWN_SMOOTH,4662,0.046979456722225074,0.02574002574002574,0.06177606177606178,0.05405405405405406,0.015444015444015444,0.6435006435006434,1.5444015444015444,-0.900900900900901,2.187902187902188,1.7374517374517375,0.900900900900901
1h,vol_velocity_1b,vol_sigma_w,DOWN_SMOOTH,4662,-0.15655933893701696,0.04118404118404118,0.005148005148005148,0.028314028314028315,0.07464607464607464,1.0296010296010296,0.1287001287001287,0.9009009009009009,1.1583011583011582,2.574002574002574,0.9009009009009009
1h,vol_velocity_1b,z_high_w,DOWN_SMOOTH,4662,0.08555612485180308,0.036036036036036036,0.07207207207207207,0.05662805662805663,0.02574002574002574,0.9009009009009009,1.8018018018018018,-0.9009009009009009,2.7027027027027026,2.0592020592020592,0.9009009009009009
1h,vol_velocity_1b,vol_mean_w,DOWN_SMOOTH,4662,-0.2329257534203307,0.036036036036036036,0.0,0.02574002574002574,0.06435006435006435,0.9009009009009009,0.0,0.9009009009009009,0.9009009009009009,2.2522522522522523,0.9009009009009009
1h,z_high_w,SE_low_w,DOWN_SMOOTH,4662,-0.10969639897562648,0.05405405405405406,0.018018018018018018,0.05662805662805663,0.043758043758043756,1.3513513513513513,0.45045045045045046,0.9009009009009008,1.8018018018018018,2.5096525096525095,0.9009009009009008
15m,price_accel_w,vwap_w,UP_CHOPPY,3924,-0.013408899481123289,0.025739041794087664,0.06167176350662589,0.063710499490316,0.03236493374108053,0.6434760448521916,1.5417940876656473,-0.8983180428134557,2.185270132517839,2.4018858307849134,0.8983180428134557
1h,price_accel_1b,vol_mean_w,FLAT_CHOPPY,18315,0.014631211919412749,0.061042861042861045,0.025116025116025117,0.026153426153426154,0.05765765765765766,1.526071526071526,0.627900627900628,0.8981708981708981,2.153972153972154,2.0952770952770954,0.8981708981708981
15m,price_accel_w,vwap_w,FLAT_CHOPPY,18315,-0.012225919763508324,0.022167622167622168,0.058094458094458096,0.05591045591045591,0.022222222222222223,0.5541905541905542,1.4523614523614523,-0.8981708981708981,2.0065520065520066,1.9533169533169532,0.8981708981708981
15m,vol_accel_1b,swing_noise_w,FLAT_SMOOTH,9804,-0.0017691139119387395,0.05824153406772746,0.02233782129742962,0.012545899632802938,0.05395756833945328,1.4560383516931865,0.5584455324357405,0.897592819257446,2.0144838841289268,1.6625866993064056,0.897592819257446
5s,price_velocity_1b,price_accel_1b,FLAT_SMOOTH,9893,0.7237661899355657,0.1562721115940564,0.12038815323966441,0.007581117962195492,0.007378954816536945,3.90680278985141,3.00970383099161,0.8970989588597997,6.91650662084302,0.3740018194683109,0.8970989588597997
5s,SE_high_w,swing_noise_w,FLAT_SMOOTH,9893,0.7351962378070411,0.1264530476094208,0.09056908925502881,0.0008086525826341858,0.0017183867380976448,3.16132619023552,2.2642272313757204,0.8970989588597997,5.425553421611241,0.06317598301829576,0.8970989588597997
5s,vol_accel_1b,vol_velocity_w,FLAT_SMOOTH,9893,0.7113024509689255,0.09976751238249267,0.06388355402810068,0.05043970484180734,0.036187203072879814,2.4941878095623164,1.5970888507025172,0.8970989588597993,4.091276660264834,2.165672697867179,0.8970989588597993
15m,vol_velocity_1b,body,UP_SMOOTH,7146,0.1577106418199714,0.08102434928631402,0.045200111950741674,0.051777218024069406,0.055975370836831795,2.0256087321578504,1.130002798768542,0.8956059333893085,3.155611530926392,2.6938147215225303,0.8956059333893085
1h,price_accel_1b,price_sigma_w,DOWN_SMOOTH,4662,0.06772627567802068,0.059202059202059204,0.02338052338052338,0.018018018018018018,0.05148005148005148,1.4800514800514801,0.5845130845130845,0.8955383955383956,2.0645645645645647,1.7374517374517373,0.8955383955383956
