concept,tf,regime_2d,lag_k,n_pairs,p_q4_given_q4
swing_noise_w,1m,UP_CHOPPY,5,783,0.6372924648786717
swing_noise_w,1m,UP_CHOPPY,6,782,0.6112531969309463
swing_noise_w,1m,UP_CHOPPY,7,780,0.591025641025641
swing_noise_w,1m,UP_CHOPPY,8,779,0.5789473684210527
swing_noise_w,1m,UP_CHOPPY,9,778,0.5745501285347043
swing_noise_w,1m,UP_CHOPPY,10,776,0.5682989690721649
swing_noise_w,1m,UP_CHOPPY,11,773,0.5653298835705045
swing_noise_w,1m,UP_CHOPPY,12,769,0.5552665799739922
swing_noise_w,1m,UP_CHOPPY,13,767,0.5475880052151239
swing_noise_w,1m,UP_CHOPPY,14,765,0.534640522875817
swing_noise_w,1m,UP_CHOPPY,15,763,0.5255570117955439
swing_noise_w,1m,UP_CHOPPY,16,761,0.5164257555847569
swing_noise_w,1m,UP_CHOPPY,17,760,0.5078947368421053
swing_noise_w,1m,UP_CHOPPY,18,758,0.49604221635883905
swing_noise_w,1m,UP_CHOPPY,19,756,0.48677248677248675
swing_noise_w,1m,UP_CHOPPY,20,753,0.4807436918990704
swing_noise_w,1m,DOWN_SMOOTH,1,933,0.9056806002143623
swing_noise_w,1m,DOWN_SMOOTH,2,931,0.8345864661654135
swing_noise_w,1m,DOWN_SMOOTH,3,929,0.7771797631862217
swing_noise_w,1m,DOWN_SMOOTH,4,926,0.7289416846652268
swing_noise_w,1m,DOWN_SMOOTH,5,923,0.6923076923076923
swing_noise_w,1m,DOWN_SMOOTH,6,918,0.6677559912854031
swing_noise_w,1m,DOWN_SMOOTH,7,913,0.6571741511500547
swing_noise_w,1m,DOWN_SMOOTH,8,908,0.6519823788546255
swing_noise_w,1m,DOWN_SMOOTH,9,904,0.6504424778761062
swing_noise_w,1m,DOWN_SMOOTH,10,901,0.6470588235294118
swing_noise_w,1m,DOWN_SMOOTH,11,899,0.6407119021134594
swing_noise_w,1m,DOWN_SMOOTH,12,896,0.6283482142857143
swing_noise_w,1m,DOWN_SMOOTH,13,893,0.6170212765957447
swing_noise_w,1m,DOWN_SMOOTH,14,890,0.6067415730337079
swing_noise_w,1m,DOWN_SMOOTH,15,888,0.6002252252252253
swing_noise_w,1m,DOWN_SMOOTH,16,886,0.5914221218961625
swing_noise_w,1m,DOWN_SMOOTH,17,884,0.581447963800905
swing_noise_w,1m,DOWN_SMOOTH,18,882,0.5736961451247166
swing_noise_w,1m,DOWN_SMOOTH,19,880,0.5681818181818182
swing_noise_w,1m,DOWN_SMOOTH,20,878,0.5592255125284739
swing_noise_w,1m,DOWN_CHOPPY,1,600,0.87
swing_noise_w,1m,DOWN_CHOPPY,2,599,0.7712854757929883
swing_noise_w,1m,DOWN_CHOPPY,3,598,0.697324414715719
swing_noise_w,1m,DOWN_CHOPPY,4,598,0.6521739130434783
swing_noise_w,1m,DOWN_CHOPPY,5,598,0.6220735785953178
swing_noise_w,1m,DOWN_CHOPPY,6,598,0.6120401337792643
swing_noise_w,1m,DOWN_CHOPPY,7,598,0.596989966555184
swing_noise_w,1m,DOWN_CHOPPY,8,597,0.5896147403685092
swing_noise_w,1m,DOWN_CHOPPY,9,596,0.5771812080536913
swing_noise_w,1m,DOWN_CHOPPY,10,595,0.5647058823529412
swing_noise_w,1m,DOWN_CHOPPY,11,593,0.5564924114671164
swing_noise_w,1m,DOWN_CHOPPY,12,592,0.5540540540540541
swing_noise_w,1m,DOWN_CHOPPY,13,590,0.5474576271186441
swing_noise_w,1m,DOWN_CHOPPY,14,588,0.5476190476190477
swing_noise_w,1m,DOWN_CHOPPY,15,586,0.5409556313993175
swing_noise_w,1m,DOWN_CHOPPY,16,583,0.5351629502572899
swing_noise_w,1m,DOWN_CHOPPY,17,580,0.5258620689655172
swing_noise_w,1m,DOWN_CHOPPY,18,576,0.5243055555555556
swing_noise_w,1m,DOWN_CHOPPY,19,572,0.5314685314685315
swing_noise_w,1m,DOWN_CHOPPY,20,569,0.5360281195079086
swing_noise_w,1m,FLAT_SMOOTH,1,1974,0.8748733535967579
swing_noise_w,1m,FLAT_SMOOTH,2,1972,0.7860040567951319
swing_noise_w,1m,FLAT_SMOOTH,3,1971,0.7214611872146118
swing_noise_w,1m,FLAT_SMOOTH,4,1967,0.6700559227249618
swing_noise_w,1m,FLAT_SMOOTH,5,1964,0.629837067209776
swing_noise_w,1m,FLAT_SMOOTH,6,1961,0.6053034166241713
swing_noise_w,1m,FLAT_SMOOTH,7,1957,0.5937659683188554
swing_noise_w,1m,FLAT_SMOOTH,8,1954,0.5839303991811668
swing_noise_w,1m,FLAT_SMOOTH,9,1951,0.5689390056381343
swing_noise_w,1m,FLAT_SMOOTH,10,1948,0.5564681724845996
swing_noise_w,1m,FLAT_SMOOTH,11,1944,0.5483539094650206
swing_noise_w,1m,FLAT_SMOOTH,12,1939,0.5399690562145436
swing_noise_w,1m,FLAT_SMOOTH,13,1934,0.5330920372285419
swing_noise_w,1m,FLAT_SMOOTH,14,1930,0.5259067357512953
swing_noise_w,1m,FLAT_SMOOTH,15,1927,0.5204981837052413
swing_noise_w,1m,FLAT_SMOOTH,16,1923,0.516380655226209
swing_noise_w,1m,FLAT_SMOOTH,17,1918,0.5130344108446299
swing_noise_w,1m,FLAT_SMOOTH,18,1915,0.5080939947780679
swing_noise_w,1m,FLAT_SMOOTH,19,1912,0.5047071129707112
swing_noise_w,1m,FLAT_SMOOTH,20,1909,0.500261917234154
swing_noise_w,1m,FLAT_CHOPPY,1,3663,0.8965328965328966
swing_noise_w,1m,FLAT_CHOPPY,2,3659,0.8168898606176551
swing_noise_w,1m,FLAT_CHOPPY,3,3656,0.7549234135667396
swing_noise_w,1m,FLAT_CHOPPY,4,3654,0.7060755336617406
swing_noise_w,1m,FLAT_CHOPPY,5,3652,0.6673055859802848
swing_noise_w,1m,FLAT_CHOPPY,6,3649,0.639627295149356
swing_noise_w,1m,FLAT_CHOPPY,7,3645,0.623593964334705
swing_noise_w,1m,FLAT_CHOPPY,8,3640,0.6123626373626374
swing_noise_w,1m,FLAT_CHOPPY,9,3635,0.6024759284731774
swing_noise_w,1m,FLAT_CHOPPY,10,3630,0.5944903581267218
swing_noise_w,1m,FLAT_CHOPPY,11,3625,0.5897931034482758
swing_noise_w,1m,FLAT_CHOPPY,12,3620,0.5845303867403315
swing_noise_w,1m,FLAT_CHOPPY,13,3615,0.5759336099585062
swing_noise_w,1m,FLAT_CHOPPY,14,3611,0.5668789808917197
swing_noise_w,1m,FLAT_CHOPPY,15,3607,0.5591904629886332
swing_noise_w,1m,FLAT_CHOPPY,16,3600,0.5508333333333333
swing_noise_w,1m,FLAT_CHOPPY,17,3594,0.5467445742904842
swing_noise_w,1m,FLAT_CHOPPY,18,3588,0.5418060200668896
swing_noise_w,1m,FLAT_CHOPPY,19,3583,0.5341892269048284
swing_noise_w,1m,FLAT_CHOPPY,20,3578,0.5279485746226943
swing_noise_w,5m,UP_SMOOTH,1,1429,0.9699090272918125
swing_noise_w,5m,UP_SMOOTH,2,1428,0.9411764705882353
swing_noise_w,5m,UP_SMOOTH,3,1427,0.9145059565522075
swing_noise_w,5m,UP_SMOOTH,4,1425,0.8891228070175439
swing_noise_w,5m,UP_SMOOTH,5,1423,0.8657765284609978
swing_noise_w,5m,UP_SMOOTH,6,1422,0.8445850914205345
swing_noise_w,5m,UP_SMOOTH,7,1421,0.8233638282899367
swing_noise_w,5m,UP_SMOOTH,8,1420,0.8021126760563381
swing_noise_w,5m,UP_SMOOTH,9,1419,0.780831571529246
swing_noise_w,5m,UP_SMOOTH,10,1418,0.7588152327221439
swing_noise_w,5m,UP_SMOOTH,11,1417,0.7367678193366267
swing_noise_w,5m,UP_SMOOTH,12,1416,0.7146892655367232
swing_noise_w,5m,UP_SMOOTH,13,1415,0.6925795053003534
swing_noise_w,5m,UP_SMOOTH,14,1415,0.6713780918727915
swing_noise_w,5m,UP_SMOOTH,15,1415,0.6515901060070671
swing_noise_w,5m,UP_SMOOTH,16,1415,0.6325088339222615
swing_noise_w,5m,UP_SMOOTH,17,1415,0.6134275618374558
swing_noise_w,5m,UP_SMOOTH,18,1415,0.5936395759717314
swing_noise_w,5m,UP_SMOOTH,19,1414,0.5735502121640735
swing_noise_w,5m,UP_SMOOTH,20,1413,0.554140127388535
swing_noise_w,5m,UP_CHOPPY,1,784,0.9617346938775511
swing_noise_w,5m,UP_CHOPPY,2,782,0.9296675191815856
swing_noise_w,5m,UP_CHOPPY,3,780,0.8987179487179487
swing_noise_w,5m,UP_CHOPPY,4,778,0.8676092544987146
swing_noise_w,5m,UP_CHOPPY,5,776,0.8402061855670103
swing_noise_w,5m,UP_CHOPPY,6,774,0.8165374677002584
swing_noise_w,5m,UP_CHOPPY,7,772,0.7953367875647669
swing_noise_w,5m,UP_CHOPPY,8,770,0.7740259740259741
swing_noise_w,5m,UP_CHOPPY,9,768,0.75390625
swing_noise_w,5m,UP_CHOPPY,10,766,0.7336814621409922
swing_noise_w,5m,UP_CHOPPY,11,764,0.7120418848167539
swing_noise_w,5m,UP_CHOPPY,12,762,0.6929133858267716
swing_noise_w,5m,UP_CHOPPY,13,760,0.675
swing_noise_w,5m,UP_CHOPPY,14,758,0.6609498680738787
swing_noise_w,5m,UP_CHOPPY,15,756,0.6481481481481481
swing_noise_w,5m,UP_CHOPPY,16,753,0.6361221779548473
swing_noise_w,5m,UP_CHOPPY,17,750,0.6266666666666667
swing_noise_w,5m,UP_CHOPPY,18,747,0.6144578313253012
swing_noise_w,5m,UP_CHOPPY,19,744,0.6008064516129032
swing_noise_w,5m,UP_CHOPPY,20,741,0.5870445344129555
swing_noise_w,5m,DOWN_SMOOTH,1,941,0.9691817215727949
swing_noise_w,5m,DOWN_SMOOTH,2,939,0.939297124600639
swing_noise_w,5m,DOWN_SMOOTH,3,937,0.9092849519743863
swing_noise_w,5m,DOWN_SMOOTH,4,935,0.8823529411764706
swing_noise_w,5m,DOWN_SMOOTH,5,933,0.857449088960343
swing_noise_w,5m,DOWN_SMOOTH,6,931,0.8345864661654135
swing_noise_w,5m,DOWN_SMOOTH,7,929,0.8127018299246501
swing_noise_w,5m,DOWN_SMOOTH,8,927,0.7939590075512406
swing_noise_w,5m,DOWN_SMOOTH,9,925,0.7751351351351351
swing_noise_w,5m,DOWN_SMOOTH,10,923,0.7562296858071506
swing_noise_w,5m,DOWN_SMOOTH,11,921,0.738327904451683
swing_noise_w,5m,DOWN_SMOOTH,12,919,0.719260065288357
swing_noise_w,5m,DOWN_SMOOTH,13,917,0.7001090512540894
swing_noise_w,5m,DOWN_SMOOTH,14,915,0.6830601092896175
swing_noise_w,5m,DOWN_SMOOTH,15,913,0.6659364731653888
swing_noise_w,5m,DOWN_SMOOTH,16,911,0.6487376509330406
swing_noise_w,5m,DOWN_SMOOTH,17,909,0.6303630363036303
swing_noise_w,5m,DOWN_SMOOTH,18,907,0.6130099228224918
swing_noise_w,5m,DOWN_SMOOTH,19,905,0.5977900552486188
swing_noise_w,5m,DOWN_SMOOTH,20,903,0.583610188261351
swing_noise_w,5m,DOWN_CHOPPY,1,596,0.9630872483221476
swing_noise_w,5m,DOWN_CHOPPY,2,594,0.9292929292929293
swing_noise_w,5m,DOWN_CHOPPY,3,592,0.8969594594594594
swing_noise_w,5m,DOWN_CHOPPY,4,590,0.8677966101694915
swing_noise_w,5m,DOWN_CHOPPY,5,588,0.8418367346938775
swing_noise_w,5m,DOWN_CHOPPY,6,585,0.8170940170940171
swing_noise_w,5m,DOWN_CHOPPY,7,582,0.7903780068728522
swing_noise_w,5m,DOWN_CHOPPY,8,579,0.7651122625215889
swing_noise_w,5m,DOWN_CHOPPY,9,576,0.7413194444444444
swing_noise_w,5m,DOWN_CHOPPY,10,572,0.722027972027972
swing_noise_w,5m,DOWN_CHOPPY,11,568,0.7059859154929577
swing_noise_w,5m,DOWN_CHOPPY,12,565,0.6902654867256637
swing_noise_w,5m,DOWN_CHOPPY,13,562,0.6743772241992882
swing_noise_w,5m,DOWN_CHOPPY,14,559,0.6601073345259392
swing_noise_w,5m,DOWN_CHOPPY,15,556,0.6438848920863309
swing_noise_w,5m,DOWN_CHOPPY,16,553,0.6292947558770343
swing_noise_w,5m,DOWN_CHOPPY,17,550,0.6127272727272727
swing_noise_w,5m,DOWN_CHOPPY,18,548,0.5985401459854015
swing_noise_w,5m,DOWN_CHOPPY,19,547,0.5868372943327239
swing_noise_w,5m,DOWN_CHOPPY,20,545,0.5761467889908257
swing_noise_w,5m,FLAT_SMOOTH,1,1972,0.9700811359026369
swing_noise_w,5m,FLAT_SMOOTH,2,1969,0.9426104621635348
swing_noise_w,5m,FLAT_SMOOTH,3,1966,0.9150559511698881
swing_noise_w,5m,FLAT_SMOOTH,4,1963,0.8899643402954661
swing_noise_w,5m,FLAT_SMOOTH,5,1961,0.8648648648648649
swing_noise_w,5m,FLAT_SMOOTH,6,1958,0.8421859039836568
swing_noise_w,5m,FLAT_SMOOTH,7,1955,0.8204603580562659
swing_noise_w,5m,FLAT_SMOOTH,8,1952,0.7986680327868853
swing_noise_w,5m,FLAT_SMOOTH,9,1949,0.7768086198050282
swing_noise_w,5m,FLAT_SMOOTH,10,1946,0.7574511819116135
swing_noise_w,5m,FLAT_SMOOTH,11,1943,0.7385486361296963
swing_noise_w,5m,FLAT_SMOOTH,12,1940,0.7195876288659794
swing_noise_w,5m,FLAT_SMOOTH,13,1937,0.7010841507485803
swing_noise_w,5m,FLAT_SMOOTH,14,1934,0.6835573940020683
swing_noise_w,5m,FLAT_SMOOTH,15,1931,0.6670119109269809
swing_noise_w,5m,FLAT_SMOOTH,16,1928,0.6504149377593361
swing_noise_w,5m,FLAT_SMOOTH,17,1925,0.6342857142857142
swing_noise_w,5m,FLAT_SMOOTH,18,1922,0.6186264308012487
swing_noise_w,5m,FLAT_SMOOTH,19,1919,0.6034392912975508
swing_noise_w,5m,FLAT_SMOOTH,20,1917,0.5878977569118414
swing_noise_w,5m,FLAT_CHOPPY,1,3672,0.9722222222222222
swing_noise_w,5m,FLAT_CHOPPY,2,3670,0.9457765667574932
swing_noise_w,5m,FLAT_CHOPPY,3,3667,0.9211889828197437
swing_noise_w,5m,FLAT_CHOPPY,4,3664,0.8973799126637555
swing_noise_w,5m,FLAT_CHOPPY,5,3661,0.8740781207320404
swing_noise_w,5m,FLAT_CHOPPY,6,3657,0.8520645337708505
swing_noise_w,5m,FLAT_CHOPPY,7,3653,0.8310977278948809
swing_noise_w,5m,FLAT_CHOPPY,8,3649,0.8103590024664291
swing_noise_w,5m,FLAT_CHOPPY,9,3645,0.7901234567901234
swing_noise_w,5m,FLAT_CHOPPY,10,3641,0.7709420488876683
swing_noise_w,5m,FLAT_CHOPPY,11,3635,0.753232462173315
swing_noise_w,5m,FLAT_CHOPPY,12,3629,0.7362909892532378
swing_noise_w,5m,FLAT_CHOPPY,13,3623,0.7195694176097157
swing_noise_w,5m,FLAT_CHOPPY,14,3617,0.703621786010506
swing_noise_w,5m,FLAT_CHOPPY,15,3611,0.6876211575740792
swing_noise_w,5m,FLAT_CHOPPY,16,3605,0.6723994452149792
swing_noise_w,5m,FLAT_CHOPPY,17,3599,0.657404834676299
swing_noise_w,5m,FLAT_CHOPPY,18,3593,0.6445866963540217
swing_noise_w,5m,FLAT_CHOPPY,19,3587,0.6331195985503206
swing_noise_w,5m,FLAT_CHOPPY,20,3581,0.6213348226752304
swing_noise_w,15m,UP_SMOOTH,1,1439,0.9881862404447533
swing_noise_w,15m,UP_SMOOTH,2,1437,0.97633959638135
swing_noise_w,15m,UP_SMOOTH,3,1435,0.9644599303135889
swing_noise_w,15m,UP_SMOOTH,4,1433,0.95324494068388
swing_noise_w,15m,UP_SMOOTH,5,1431,0.9419986023759609
swing_noise_w,15m,UP_SMOOTH,6,1429,0.9307207837648706
swing_noise_w,15m,UP_SMOOTH,7,1426,0.9200561009817672
swing_noise_w,15m,UP_SMOOTH,8,1423,0.9093464511595222
swing_noise_w,15m,UP_SMOOTH,9,1420,0.8985915492957747
swing_noise_w,15m,UP_SMOOTH,10,1416,0.8891242937853108
swing_noise_w,15m,UP_SMOOTH,11,1412,0.8796033994334278
swing_noise_w,15m,UP_SMOOTH,12,1408,0.8700284090909091
swing_noise_w,15m,UP_SMOOTH,13,1404,0.8603988603988604
swing_noise_w,15m,UP_SMOOTH,14,1400,0.8507142857142858
swing_noise_w,15m,UP_SMOOTH,15,1396,0.8409742120343839
swing_noise_w,15m,UP_SMOOTH,16,1390,0.8323741007194244
swing_noise_w,15m,UP_SMOOTH,17,1384,0.8236994219653179
swing_noise_w,15m,UP_SMOOTH,18,1378,0.8149492017416545
swing_noise_w,15m,UP_SMOOTH,19,1370,0.808029197080292
swing_noise_w,15m,UP_SMOOTH,20,1362,0.8010279001468429
swing_noise_w,15m,UP_CHOPPY,1,801,0.9875156054931336
swing_noise_w,15m,UP_CHOPPY,2,799,0.9749687108886108
swing_noise_w,15m,UP_CHOPPY,3,797,0.9623588456712673
swing_noise_w,15m,UP_CHOPPY,4,795,0.949685534591195
swing_noise_w,15m,UP_CHOPPY,5,793,0.9369482976040353
swing_noise_w,15m,UP_CHOPPY,6,791,0.9241466498103666
swing_noise_w,15m,UP_CHOPPY,7,789,0.9125475285171103
swing_noise_w,15m,UP_CHOPPY,8,787,0.9008894536213469
swing_noise_w,15m,UP_CHOPPY,9,785,0.889171974522293
swing_noise_w,15m,UP_CHOPPY,10,783,0.8773946360153256
swing_noise_w,15m,UP_CHOPPY,11,781,0.8655569782330346
swing_noise_w,15m,UP_CHOPPY,12,779,0.8536585365853658
swing_noise_w,15m,UP_CHOPPY,13,777,0.8416988416988417
swing_noise_w,15m,UP_CHOPPY,14,775,0.8296774193548387
swing_noise_w,15m,UP_CHOPPY,15,773,0.8175937904269082
swing_noise_w,15m,UP_CHOPPY,16,771,0.8067444876783398
swing_noise_w,15m,UP_CHOPPY,17,769,0.7958387516254877
swing_noise_w,15m,UP_CHOPPY,18,767,0.7848761408083442
swing_noise_w,15m,UP_CHOPPY,19,765,0.7751633986928105
swing_noise_w,15m,UP_CHOPPY,20,763,0.765399737876802
swing_noise_w,15m,DOWN_SMOOTH,1,950,0.988421052631579
swing_noise_w,15m,DOWN_SMOOTH,2,946,0.9767441860465116
swing_noise_w,15m,DOWN_SMOOTH,3,942,0.964968152866242
swing_noise_w,15m,DOWN_SMOOTH,4,938,0.9541577825159915
swing_noise_w,15m,DOWN_SMOOTH,5,934,0.943254817987152
swing_noise_w,15m,DOWN_SMOOTH,6,930,0.932258064516129
swing_noise_w,15m,DOWN_SMOOTH,7,926,0.9233261339092873
swing_noise_w,15m,DOWN_SMOOTH,8,922,0.9143167028199566
swing_noise_w,15m,DOWN_SMOOTH,9,918,0.9052287581699346
swing_noise_w,15m,DOWN_SMOOTH,10,914,0.8960612691466083
swing_noise_w,15m,DOWN_SMOOTH,11,910,0.8868131868131868
swing_noise_w,15m,DOWN_SMOOTH,12,906,0.8774834437086093
swing_noise_w,15m,DOWN_SMOOTH,13,902,0.8702882483370288
swing_noise_w,15m,DOWN_SMOOTH,14,898,0.8630289532293987
swing_noise_w,15m,DOWN_SMOOTH,15,894,0.8557046979865772
swing_noise_w,15m,DOWN_SMOOTH,16,890,0.848314606741573
swing_noise_w,15m,DOWN_SMOOTH,17,886,0.8408577878103838
swing_noise_w,15m,DOWN_SMOOTH,18,882,0.8333333333333334
swing_noise_w,15m,DOWN_SMOOTH,19,878,0.8257403189066059
swing_noise_w,15m,DOWN_SMOOTH,20,874,0.8180778032036613
swing_noise_w,15m,DOWN_CHOPPY,1,650,0.9876923076923076
swing_noise_w,15m,DOWN_CHOPPY,2,648,0.9753086419753086
swing_noise_w,15m,DOWN_CHOPPY,3,646,0.9628482972136223
swing_noise_w,15m,DOWN_CHOPPY,4,644,0.9503105590062112
swing_noise_w,15m,DOWN_CHOPPY,5,642,0.9376947040498442
swing_noise_w,15m,DOWN_CHOPPY,6,640,0.925
swing_noise_w,15m,DOWN_CHOPPY,7,638,0.9122257053291536
swing_noise_w,15m,DOWN_CHOPPY,8,636,0.89937106918239
swing_noise_w,15m,DOWN_CHOPPY,9,634,0.886435331230284
swing_noise_w,15m,DOWN_CHOPPY,10,632,0.8734177215189873
swing_noise_w,15m,DOWN_CHOPPY,11,630,0.8603174603174604
swing_noise_w,15m,DOWN_CHOPPY,12,628,0.8471337579617835
swing_noise_w,15m,DOWN_CHOPPY,13,626,0.8370607028753994
swing_noise_w,15m,DOWN_CHOPPY,14,624,0.8269230769230769
swing_noise_w,15m,DOWN_CHOPPY,15,622,0.8167202572347267
swing_noise_w,15m,DOWN_CHOPPY,16,620,0.8080645161290323
swing_noise_w,15m,DOWN_CHOPPY,17,618,0.7993527508090615
swing_noise_w,15m,DOWN_CHOPPY,18,616,0.7905844155844156
swing_noise_w,15m,DOWN_CHOPPY,19,613,0.7846655791190864
swing_noise_w,15m,DOWN_CHOPPY,20,610,0.7786885245901639
swing_noise_w,15m,FLAT_SMOOTH,1,1989,0.9899446958270488
swing_noise_w,15m,FLAT_SMOOTH,2,1983,0.9798285426122038
swing_noise_w,15m,FLAT_SMOOTH,3,1977,0.9696509863429439
swing_noise_w,15m,FLAT_SMOOTH,4,1971,0.9614408929477423
swing_noise_w,15m,FLAT_SMOOTH,5,1965,0.9531806615776082
swing_noise_w,15m,FLAT_SMOOTH,6,1959,0.9448698315467075
swing_noise_w,15m,FLAT_SMOOTH,7,1953,0.9365079365079365
swing_noise_w,15m,FLAT_SMOOTH,8,1947,0.9280945043656909
swing_noise_w,15m,FLAT_SMOOTH,9,1941,0.919629057187017
swing_noise_w,15m,FLAT_SMOOTH,10,1935,0.9111111111111111
swing_noise_w,15m,FLAT_SMOOTH,11,1929,0.902540176257128
swing_noise_w,15m,FLAT_SMOOTH,12,1923,0.8939157566302652
swing_noise_w,15m,FLAT_SMOOTH,13,1917,0.8857589984350548
swing_noise_w,15m,FLAT_SMOOTH,14,1911,0.8775510204081632
swing_noise_w,15m,FLAT_SMOOTH,15,1905,0.8692913385826772
swing_noise_w,15m,FLAT_SMOOTH,16,1897,0.8624143384290985
swing_noise_w,15m,FLAT_SMOOTH,17,1889,0.8554790894653256
swing_noise_w,15m,FLAT_SMOOTH,18,1881,0.8484848484848485
swing_noise_w,15m,FLAT_SMOOTH,19,1872,0.8424145299145299
swing_noise_w,15m,FLAT_SMOOTH,20,1863,0.8362855609232421
swing_noise_w,15m,FLAT_CHOPPY,1,3667,0.9907281156258522
swing_noise_w,15m,FLAT_CHOPPY,2,3659,0.9814156873462695
swing_noise_w,15m,FLAT_CHOPPY,3,3651,0.9720624486442071
swing_noise_w,15m,FLAT_CHOPPY,4,3643,0.962942629700796
swing_noise_w,15m,FLAT_CHOPPY,5,3635,0.9537826685006877
swing_noise_w,15m,FLAT_CHOPPY,6,3627,0.9445822994210091
swing_noise_w,15m,FLAT_CHOPPY,7,3619,0.9358938933407018
swing_noise_w,15m,FLAT_CHOPPY,8,3611,0.9271669897535308
swing_noise_w,15m,FLAT_CHOPPY,9,3603,0.9184013322231473
swing_noise_w,15m,FLAT_CHOPPY,10,3595,0.9101529902642559
swing_noise_w,15m,FLAT_CHOPPY,11,3587,0.9018678561471982
swing_noise_w,15m,FLAT_CHOPPY,12,3579,0.8935456831517183
swing_noise_w,15m,FLAT_CHOPPY,13,3570,0.8857142857142857
swing_noise_w,15m,FLAT_CHOPPY,14,3561,0.8778433024431339
swing_noise_w,15m,FLAT_CHOPPY,15,3552,0.8699324324324325
swing_noise_w,15m,FLAT_CHOPPY,16,3542,0.8622247317899492
swing_noise_w,15m,FLAT_CHOPPY,17,3532,0.8544733861834655
swing_noise_w,15m,FLAT_CHOPPY,18,3522,0.8466780238500852
swing_noise_w,15m,FLAT_CHOPPY,19,3511,0.8387923668470522
swing_noise_w,15m,FLAT_CHOPPY,20,3500,0.8308571428571428
swing_noise_w,1h,UP_SMOOTH,1,1471,0.9938817131203264
swing_noise_w,1h,UP_SMOOTH,2,1465,0.9877133105802047
swing_noise_w,1h,UP_SMOOTH,3,1459,0.9814941740918437
swing_noise_w,1h,UP_SMOOTH,4,1453,0.975223675154852
swing_noise_w,1h,UP_SMOOTH,5,1447,0.9689011748445059
swing_noise_w,1h,UP_SMOOTH,6,1441,0.9625260235947258
swing_noise_w,1h,UP_SMOOTH,7,1435,0.9560975609756097
swing_noise_w,1h,UP_SMOOTH,8,1429,0.9496151154653604
swing_noise_w,1h,UP_SMOOTH,9,1423,0.9430780042164442
swing_noise_w,1h,UP_SMOOTH,10,1417,0.936485532815808
swing_noise_w,1h,UP_SMOOTH,11,1411,0.9298369950389794
swing_noise_w,1h,UP_SMOOTH,12,1405,0.9231316725978648
swing_noise_w,1h,UP_SMOOTH,13,1400,0.9185714285714286
swing_noise_w,1h,UP_SMOOTH,14,1395,0.9139784946236559
swing_noise_w,1h,UP_SMOOTH,15,1390,0.9093525179856116
swing_noise_w,1h,UP_SMOOTH,16,1385,0.9046931407942238
swing_noise_w,1h,UP_SMOOTH,17,1380,0.9
swing_noise_w,1h,UP_SMOOTH,18,1375,0.8952727272727272
swing_noise_w,1h,UP_SMOOTH,19,1370,0.8905109489051095
swing_noise_w,1h,UP_SMOOTH,20,1365,0.8857142857142857
swing_noise_w,1h,UP_CHOPPY,1,814,0.9975429975429976
swing_noise_w,1h,UP_CHOPPY,2,812,0.9950738916256158
swing_noise_w,1h,UP_CHOPPY,3,810,0.9925925925925926
swing_noise_w,1h,UP_CHOPPY,4,808,0.9900990099009901
swing_noise_w,1h,UP_CHOPPY,5,806,0.9875930521091811
swing_noise_w,1h,UP_CHOPPY,6,804,0.9850746268656716
swing_noise_w,1h,UP_CHOPPY,7,802,0.9825436408977556
swing_noise_w,1h,UP_CHOPPY,8,800,0.98
swing_noise_w,1h,UP_CHOPPY,9,798,0.9774436090225563
swing_noise_w,1h,UP_CHOPPY,10,796,0.9748743718592965
swing_noise_w,1h,UP_CHOPPY,11,794,0.9722921914357683
swing_noise_w,1h,UP_CHOPPY,12,792,0.9696969696969697
swing_noise_w,1h,UP_CHOPPY,13,790,0.9670886075949368
swing_noise_w,1h,UP_CHOPPY,14,788,0.9644670050761421
swing_noise_w,1h,UP_CHOPPY,15,786,0.9618320610687023
swing_noise_w,1h,UP_CHOPPY,16,784,0.9591836734693877
swing_noise_w,1h,UP_CHOPPY,17,782,0.9565217391304348
swing_noise_w,1h,UP_CHOPPY,18,780,0.9538461538461539
swing_noise_w,1h,UP_CHOPPY,19,778,0.9511568123393316
swing_noise_w,1h,UP_CHOPPY,20,776,0.9484536082474226
swing_noise_w,1h,DOWN_SMOOTH,1,929,0.9989235737351991
swing_noise_w,1h,DOWN_SMOOTH,2,922,0.9978308026030369
swing_noise_w,1h,DOWN_SMOOTH,3,915,0.9967213114754099
swing_noise_w,1h,DOWN_SMOOTH,4,908,0.9955947136563876
swing_noise_w,1h,DOWN_SMOOTH,5,901,0.9944506104328524
swing_noise_w,1h,DOWN_SMOOTH,6,894,0.9932885906040269
swing_noise_w,1h,DOWN_SMOOTH,7,887,0.992108229988726
swing_noise_w,1h,DOWN_SMOOTH,8,880,0.990909090909091
swing_noise_w,1h,DOWN_SMOOTH,9,873,0.9896907216494846
swing_noise_w,1h,DOWN_SMOOTH,10,866,0.9884526558891455
swing_noise_w,1h,DOWN_SMOOTH,11,859,0.9871944121071012
swing_noise_w,1h,DOWN_SMOOTH,12,852,0.9859154929577465
swing_noise_w,1h,DOWN_SMOOTH,13,846,0.9846335697399528
swing_noise_w,1h,DOWN_SMOOTH,14,840,0.9833333333333333
swing_noise_w,1h,DOWN_SMOOTH,15,834,0.9820143884892086
swing_noise_w,1h,DOWN_SMOOTH,16,828,0.9806763285024155
