**DEPRECATED — LOOKAHEAD ARTIFACT, DO NOT QUOTE**

entry_idx,entry_dt,entry_px,side,exit_idx,exit_dt,exit_px,exit_reason,pnl_pts,pnl_usd,mfe_usd,bars_held,slope_at_entry,slope_at_exit,slope_min,slope_max
287496,2025-11-21 02:11:00+00:00,24185.25,Short,287521,2025-11-21 02:36:00+00:00,24207.5,PivotExitShort,-22.25,-46.4,49.0,25,-1.3991657397107897,0.41952169076751944,-1.9697997775305895,0.17669632925472747
287521,2025-11-21 02:36:00+00:00,24207.5,Long,287548,2025-11-21 03:03:00+00:00,24165.5,PivotExitLong,-42.0,-85.9,8.0,27,0.41952169076751944,-1.0739710789766408,-0.8339265850945495,0.9506117908787541
287548,2025-11-21 03:03:00+00:00,24165.5,Short,287582,2025-11-21 03:37:00+00:00,24231.0,PivotExitShort,-65.5,-132.9,3.5,34,-1.0739710789766408,0.7711902113459399,-1.5776974416017797,0.5721357063403782
287582,2025-11-21 03:37:00+00:00,24231.0,Long,287610,2025-11-21 04:05:00+00:00,24185.0,PivotExitLong,-46.0,-93.9,0.0,28,0.7711902113459399,-1.143159065628476,-0.8588987764182425,1.8738042269187987
287610,2025-11-21 04:05:00+00:00,24185.0,Short,287664,2025-11-21 04:59:00+00:00,24157.75,PivotExitShort,27.25,52.6,149.0,54,-1.143159065628476,0.364238042269188,-2.1600111234705226,-0.021913236929922135
287664,2025-11-21 04:59:00+00:00,24157.75,Long,287700,2025-11-21 05:35:00+00:00,24156.25,PivotExitLong,-1.5,-4.9,95.0,36,0.364238042269188,-0.660734149054505,-0.27196885428253614,2.8259733036707453
287700,2025-11-21 05:35:00+00:00,24156.25,Short,287742,2025-11-21 06:17:00+00:00,24179.5,PivotExitShort,-23.25,-48.4,53.0,42,-0.660734149054505,1.131701890989989,-2.411290322580645,0.9972747497219132
287742,2025-11-21 06:17:00+00:00,24179.5,Long,287755,2025-11-21 06:30:00+00:00,24134.25,PivotExitLong,-45.25,-92.4,0.0,13,1.131701890989989,0.49232480533926587,0.7300889877641824,1.3007786429365962
287755,2025-11-21 06:30:00+00:00,24134.25,Short,287777,2025-11-21 06:52:00+00:00,24195.0,PivotExitShort,-60.75,-123.4,0.0,22,0.49232480533926587,0.9817018909899888,-0.4860956618464961,0.7719688542825361
287777,2025-11-21 06:52:00+00:00,24195.0,Long,287820,2025-11-21 07:35:00+00:00,24147.0,PivotExitLong,-48.0,-97.9,0.0,43,0.9817018909899888,0.016740823136818687,-0.42163515016685205,1.4476640711902113
287820,2025-11-21 07:35:00+00:00,24147.0,Short,287851,2025-11-21 08:06:00+00:00,24123.25,PivotExitShort,23.75,45.6,150.0,31,0.016740823136818687,-2.278476084538376,-4.181701890989989,0.12074527252502781
287851,2025-11-21 08:06:00+00:00,24123.25,Long,287867,2025-11-21 08:22:00+00:00,24116.0,PivotExitLong,-7.25,-16.4,98.0,16,-2.278476084538376,3.2120133481646276,-2.725361512791991,3.724471635150167
287867,2025-11-21 08:22:00+00:00,24116.0,Short,287877,2025-11-21 08:32:00+00:00,24160.0,PivotExitShort,-44.0,-89.9,0.0,10,3.2120133481646276,0.22224694104560622,0.528642936596218,3.3885984427141267
287877,2025-11-21 08:32:00+00:00,24160.0,Long,287922,2025-11-21 09:17:00+00:00,24161.25,PivotExitLong,1.25,0.6000000000000001,101.5,45,0.22224694104560622,-0.0550055617352614,-1.1236373748609567,2.947274749721913
287922,2025-11-21 09:17:00+00:00,24161.25,Short,287977,2025-11-21 10:12:00+00:00,23979.5,PivotExitShort,181.75,361.6,458.0,55,-0.0550055617352614,-5.527252502780867,-5.634149054505006,0.1085650723025584
287977,2025-11-21 10:12:00+00:00,23979.5,Long,287986,2025-11-21 10:21:00+00:00,23931.75,PivotExitLong,-47.75,-97.4,0.0,9,-5.527252502780867,-4.667296996662959,-5.611846496106785,-4.887819799777531
287986,2025-11-21 10:21:00+00:00,23931.75,Short,287997,2025-11-21 10:32:00+00:00,23964.25,PivotExitShort,-32.5,-66.9,40.5,11,-4.667296996662959,-0.5318131256952169,-4.887819799777531,-0.967853170189099
287997,2025-11-21 10:32:00+00:00,23964.25,Long,288052,2025-11-21 11:27:00+00:00,24096.5,PivotExitLong,132.25,262.6,368.5,55,-0.5318131256952169,0.7648498331479422,-0.967853170189099,5.762680756395995
288052,2025-11-21 11:27:00+00:00,24096.5,Short,288088,2025-11-21 12:03:00+00:00,24072.5,PivotExitShort,24.0,46.1,159.0,36,0.7648498331479422,-2.0383203559510568,-2.771412680756396,1.0515016685205785
288088,2025-11-21 12:03:00+00:00,24072.5,Long,288094,2025-11-21 12:09:00+00:00,24018.0,PivotExitLong,-54.5,-110.9,0.0,6,-2.0383203559510568,-1.37880978865406,-2.372358175750834,-1.4346496106785318
288094,2025-11-21 12:09:00+00:00,24018.0,Short,288101,2025-11-21 12:16:00+00:00,24031.25,PivotExitShort,-13.25,-28.4,88.5,7,-1.37880978865406,-1.0459955506117908,-1.824304783092325,-1.2018909899888766
288101,2025-11-21 12:16:00+00:00,24031.25,Long,288107,2025-11-21 12:22:00+00:00,23978.75,PivotExitLong,-52.5,-106.9,0.0,6,-1.0459955506117908,-1.7629588431590657,-1.4124582869855395,-1.0459955506117908
288107,2025-11-21 12:22:00+00:00,23978.75,Short,288116,2025-11-21 12:31:00+00:00,24103.0,PivotExitShort,-124.25,-250.4,30.0,9,-1.7629588431590657,-1.3017797552836485,-3.0690767519466076,-1.4124582869855395
288116,2025-11-21 12:31:00+00:00,24103.0,Long,288128,2025-11-21 12:43:00+00:00,24132.0,PivotExitLong,29.0,56.1,158.0,12,-1.3017797552836485,7.329254727474972,-2.3124026696329256,7.038542825361513
288128,2025-11-21 12:43:00+00:00,24132.0,Short,288130,2025-11-21 12:45:00+00:00,24176.5,PivotExitShort,-44.5,-90.9,0.0,2,7.329254727474972,8.403170189098999,7.013959955506118,7.765350389321468
288130,2025-11-21 12:45:00+00:00,24176.5,Long,288144,2025-11-21 12:59:00+00:00,24192.0,PivotExitLong,15.5,29.1,159.0,14,8.403170189098999,4.500389321468298,5.883314794215796,10.547942157953281
288144,2025-11-21 12:59:00+00:00,24192.0,Short,288157,2025-11-21 13:12:00+00:00,24200.75,PivotExitShort,-8.75,-19.4,75.5,13,4.500389321468298,-1.443159065628476,-1.0086206896551724,5.883314794215796
288157,2025-11-21 13:12:00+00:00,24200.75,Long,288170,2025-11-21 13:25:00+00:00,24236.75,PivotExitLong,36.0,70.1,170.5,13,-1.443159065628476,2.896718576195773,-1.7831479421579532,2.7226918798665185
288170,2025-11-21 13:25:00+00:00,24236.75,Short,288181,2025-11-21 13:36:00+00:00,24247.5,PivotExitShort,-10.75,-23.4,84.0,11,2.896718576195773,1.1625695216907674,1.1950500556173527,3.0028921023359287
288181,2025-11-21 13:36:00+00:00,24247.5,Long,288210,2025-11-21 14:05:00+00:00,24218.25,PivotExitLong,-29.25,-60.4,42.5,29,1.1625695216907674,-1.353448275862069,-1.1278086763070079,1.4131813125695216
288210,2025-11-21 14:05:00+00:00,24218.25,Short,288216,2025-11-21 14:11:00+00:00,24262.25,PivotExitShort,-44.0,-89.9,8.5,6,-1.353448275862069,-0.9304783092324805,-1.4645161290322581,-1.0597886540600667
288216,2025-11-21 14:11:00+00:00,24262.25,Long,288223,2025-11-21 14:18:00+00:00,24213.75,PivotExitLong,-48.5,-98.9,0.0,7,-0.9304783092324805,-0.32741935483870965,-1.0597886540600667,-0.33342602892102335
288223,2025-11-21 14:18:00+00:00,24213.75,Short,288236,2025-11-21 14:31:00+00:00,24247.75,PivotExitShort,-34.0,-69.9,43.5,13,-0.32741935483870965,-1.3511123470522803,-1.4992769744160177,-0.32741935483870965
288236,2025-11-21 14:31:00+00:00,24247.75,Long,288237,2025-11-21 14:32:00+00:00,24201.25,PivotExitLong,-46.5,-94.9,0.0,1,-1.3511123470522803,-1.0457174638487208,-1.3511123470522803,-1.221357063403782
288237,2025-11-21 14:32:00+00:00,24201.25,Short,288238,2025-11-21 14:33:00+00:00,24246.25,PivotExitShort,-45.0,-91.9,0.0,1,-1.0457174638487208,-1.096551724137931,-1.3511123470522803,-1.0457174638487208
288238,2025-11-21 14:33:00+00:00,24246.25,Long,288244,2025-11-21 14:39:00+00:00,24178.25,PivotExitLong,-68.0,-137.9,14.5,6,-1.096551724137931,-1.1410456062291434,-1.2061735261401558,-0.92146829810901
288244,2025-11-21 14:39:00+00:00,24178.25,Short,288246,2025-11-21 14:41:00+00:00,24226.5,PivotExitShort,-48.25,-98.4,6.5,2,-1.1410456062291434,-0.3685205784204672,-1.1410456062291434,-0.7920467185761958
288246,2025-11-21 14:41:00+00:00,24226.5,Long,288249,2025-11-21 14:44:00+00:00,24196.75,PivotExitLong,-29.75,-61.4,45.5,3,-0.3685205784204672,-0.033592880978865404,-0.7920467185761958,-0.08075639599555061
288249,2025-11-21 14:44:00+00:00,24196.75,Short,288254,2025-11-21 14:49:00+00:00,24220.5,PivotExitShort,-23.75,-49.4,167.5,5,-0.033592880978865404,-1.0261957730812012,-1.1948275862068964,-0.033592880978865404
288254,2025-11-21 14:49:00+00:00,24220.5,Long,288262,2025-11-21 14:57:00+00:00,24184.25,PivotExitLong,-36.25,-74.4,121.0,8,-1.0261957730812012,-0.027030033370411568,-1.0261957730812012,0.2982758620689655
288262,2025-11-21 14:57:00+00:00,24184.25,Short,288271,2025-11-21 15:06:00+00:00,24184.5,PivotExitShort,-0.25,-2.4,171.0,9,-0.027030033370411568,-1.3864849833147943,-1.9444382647385985,0.12163515016685206
288271,2025-11-21 15:06:00+00:00,24184.5,Long,288274,2025-11-21 15:09:00+00:00,24148.75,PivotExitLong,-35.75,-73.4,48.0,3,-1.3864849833147943,-1.8199666295884316,-1.9118464961067854,-1.22146829810901
288274,2025-11-21 15:09:00+00:00,24148.75,Short,288284,2025-11-21 15:19:00+00:00,24116.75,PivotExitShort,32.0,62.1,183.0,10,-1.8199666295884316,-5.114460511679644,-5.203225806451613,-1.5533926585094548
288284,2025-11-21 15:19:00+00:00,24116.75,Long,288287,2025-11-21 15:22:00+00:00,24043.0,PivotExitLong,-73.75,-149.4,29.5,3,-5.114460511679644,-5.244493882091213,-5.632313681868743,-5.114460511679644
288287,2025-11-21 15:22:00+00:00,24043.0,Short,288288,2025-11-21 15:23:00+00:00,24118.25,PivotExitShort,-75.25,-152.4,0.0,1,-5.244493882091213,-4.6751946607341495,-5.632313681868743,-5.244493882091213
288288,2025-11-21 15:23:00+00:00,24118.25,Long,288292,2025-11-21 15:27:00+00:00,24121.75,PivotExitLong,3.5,5.1,99.5,4,-4.6751946607341495,-2.177919911012236,-5.244493882091213,-2.304282536151279
288292,2025-11-21 15:27:00+00:00,24121.75,Short,288308,2025-11-21 15:43:00+00:00,23993.25,PivotExitShort,128.5,255.1,351.5,16,-2.177919911012236,-6.0281423804226915,-6.0300333704115685,-2.177919911012236
288308,2025-11-21 15:43:00+00:00,23993.25,Long,288318,2025-11-21 15:53:00+00:00,24028.5,PivotExitLong,35.25,68.6,203.0,10,-6.0281423804226915,-1.5018353726362625,-6.0300333704115685,-2.132369299221357
288318,2025-11-21 15:53:00+00:00,24028.5,Short,288320,2025-11-21 15:55:00+00:00,24086.75,PivotExitShort,-58.25,-118.4,0.0,2,-1.5018353726362625,0.9101223581757508,-2.132369299221357,-0.34054505005561736
288320,2025-11-21 15:55:00+00:00,24086.75,Long,288323,2025-11-21 15:58:00+00:00,24030.25,PivotExitLong,-56.5,-114.9,7.0,3,0.9101223581757508,2.3734705228031148,-0.34054505005561736,2.1724137931034484
288323,2025-11-21 15:58:00+00:00,24030.25,Short,288333,2025-11-21 16:08:00+00:00,24008.5,PivotExitShort,21.75,41.6,164.5,10,2.3734705228031148,-0.2206896551724138,0.15862068965517243,2.7948275862068965
288333,2025-11-21 16:08:00+00:00,24008.5,Long,288344,2025-11-21 16:19:00+00:00,23997.25,PivotExitLong,-11.25,-24.4,144.0,11,-0.2206896551724138,-0.7121245828698554,-1.7639599555061178,0.15862068965517243
288344,2025-11-21 16:19:00+00:00,23997.25,Short,288346,2025-11-21 16:21:00+00:00,24065.0,PivotExitShort,-67.75,-137.4,0.0,2,-0.7121245828698554,0.3884872080088988,-0.8421579532814238,-0.13242491657397107
288346,2025-11-21 16:21:00+00:00,24065.0,Long,288388,2025-11-21 17:03:00+00:00,24323.0,PivotExitLong,258.0,514.1,613.5,42,0.3884872080088988,6.071412680756396,-0.13242491657397107,6.996774193548387
288388,2025-11-21 17:03:00+00:00,24323.0,Short,288395,2025-11-21 17:10:00+00:00,24376.0,PivotExitShort,-53.0,-107.9,0.0,7,6.071412680756396,6.543826473859844,5.95055617352614,6.481979977753059
288395,2025-11-21 17:10:00+00:00,24376.0,Long,288405,2025-11-21 17:20:00+00:00,24327.25,PivotExitLong,-48.75,-99.4,0.0,10,6.543826473859844,2.3680756395995552,3.0294771968854284,6.548164627363738
288405,2025-11-21 17:20:00+00:00,24327.25,Short,288409,2025-11-21 17:24:00+00:00,24371.25,PivotExitShort,-44.0,-89.9,3.0,4,2.3680756395995552,0.8541713014460511,1.118075639599555,3.0294771968854284
288409,2025-11-21 17:24:00+00:00,24371.25,Long,288437,2025-11-21 17:52:00+00:00,24357.75,PivotExitLong,-13.5,-28.9,65.0,28,0.8541713014460511,0.04505005561735261,0.29527252502780865,1.650055617352614
288437,2025-11-21 17:52:00+00:00,24357.75,Short,288467,2025-11-21 18:22:00+00:00,24276.0,PivotExitShort,81.75,161.6,285.5,30,0.04505005561735261,-5.2602335928809785,-6.156006674082314,0.4533370411568409
288467,2025-11-21 18:22:00+00:00,24276.0,Long,288498,2025-11-21 18:53:00+00:00,24498.5,PivotExitLong,222.5,443.1,545.0,31,-5.2602335928809785,9.796106785317019,-5.4296440489432705,9.59666295884316
288498,2025-11-21 18:53:00+00:00,24498.5,Short,288510,2025-11-21 19:05:00+00:00,24523.0,PivotExitShort,-24.5,-50.9,52.5,12,9.796106785317019,6.322302558398221,6.608565072302558,9.796106785317019
288510,2025-11-21 19:05:00+00:00,24523.0,Long,288538,2025-11-21 19:33:00+00:00,24541.5,PivotExitLong,18.5,35.1,131.5,28,6.322302558398221,1.5528921023359288,1.574805339265851,6.608565072302558
288538,2025-11-21 19:33:00+00:00,24541.5,Short,288620,2025-11-21 20:55:00+00:00,24327.0,EodExitShort,214.5,427.1,403.5,81,1.5528921023359288,-1.6266407119021136,-4.3875973303670746,2.018075639599555
288746,2025-11-24 00:01:00+00:00,24461.0,Long,288766,2025-11-24 00:21:00+00:00,24411.25,PivotExitLong,-49.75,-101.4,0.0,20,-0.2129032258064516,-2.1094549499443827,-2.4879866518353726,-0.06195773081201335
288766,2025-11-24 00:21:00+00:00,24411.25,Short,288781,2025-11-24 00:36:00+00:00,24455.25,PivotExitShort,-44.0,-89.9,5.5,15,-2.1094549499443827,0.42302558398220247,-2.1523359288097885,0.30027808676307005
288781,2025-11-24 00:36:00+00:00,24455.25,Long,288808,2025-11-24 01:03:00+00:00,24416.5,PivotExitLong,-38.75,-79.4,26.5,27,0.42302558398220247,-0.5583982202447163,-0.39627363737486093,1.814293659621802
288808,2025-11-24 01:03:00+00:00,24416.5,Short,288819,2025-11-24 01:14:00+00:00,24463.75,PivotExitShort,-47.25,-96.4,0.0,11,-0.5583982202447163,-0.3082869855394883,-0.803615127919911,-0.3875973303670745
288819,2025-11-24 01:14:00+00:00,24463.75,Long,288849,2025-11-24 01:44:00+00:00,24429.75,PivotExitLong,-34.0,-69.9,25.5,30,-0.3082869855394883,-0.8207452725250278,-0.7133481646273637,1.149888765294772
288849,2025-11-24 01:44:00+00:00,24429.75,Short,288886,2025-11-24 02:21:00+00:00,24476.0,PivotExitShort,-46.25,-94.4,0.0,37,-0.8207452725250278,0.26902113459399335,-1.1855951056729699,0.9429365962180201
288886,2025-11-24 02:21:00+00:00,24476.0,Long,288997,2025-11-24 04:12:00+00:00,24471.0,PivotExitLong,-5.0,-11.9,89.0,111,0.26902113459399335,-0.5981646273637374,-1.2451612903225806,1.5986651835372636
288997,2025-11-24 04:12:00+00:00,24471.0,Short,289055,2025-11-24 05:10:00+00:00,24483.75,PivotExitShort,-12.75,-27.4,67.5,58,-0.5981646273637374,0.3901001112347052,-1.9758620689655173,0.8816462736373749
289055,2025-11-24 05:10:00+00:00,24483.75,Long,289168,2025-11-24 07:03:00+00:00,24458.5,PivotExitLong,-25.25,-52.4,53.0,113,0.3901001112347052,-0.6310901001112347,-0.6554505005561735,2.289933259176863
289168,2025-11-24 07:03:00+00:00,24458.5,Short,289210,2025-11-24 07:45:00+00:00,24508.5,PivotExitShort,-50.0,-101.9,9.0,42,-0.6310901001112347,0.3660734149054505,-0.77146829810901,0.7239710789766407
289210,2025-11-24 07:45:00+00:00,24508.5,Long,289229,2025-11-24 08:04:00+00:00,24475.25,PivotExitLong,-33.25,-68.4,26.0,19,0.3660734149054505,0.5549499443826473,0.1432146829810901,1.9375973303670746
289229,2025-11-24 08:04:00+00:00,24475.25,Short,289240,2025-11-24 08:15:00+00:00,24505.25,PivotExitShort,-30.0,-61.9,33.0,11,0.5549499443826473,-1.5546162402669632,-1.964349276974416,0.9078976640711902
289240,2025-11-24 08:15:00+00:00,24505.25,Long,289302,2025-11-24 09:17:00+00:00,24501.5,PivotExitLong,-3.75,-9.4,110.0,62,-1.5546162402669632,-1.3800889877641824,-1.803726362625139,3.5088431590656284
289302,2025-11-24 09:17:00+00:00,24501.5,Short,289319,2025-11-24 09:34:00+00:00,24419.25,PivotExitShort,82.25,162.6,260.0,17,-1.3800889877641824,-6.770745272525028,-6.943381535038932,-1.1651835372636263
289319,2025-11-24 09:34:00+00:00,24419.25,Long,289327,2025-11-24 09:42:00+00:00,24391.75,PivotExitLong,-27.5,-56.9,49.0,8,-6.770745272525028,-4.195161290322581,-6.812402669632926,-4.511902113459399
289327,2025-11-24 09:42:00+00:00,24391.75,Short,289388,2025-11-24 10:43:00+00:00,24419.0,PivotExitShort,-27.25,-56.4,41.5,61,-4.195161290322581,-0.10011123470522804,-4.511902113459399,1.5680200222469411
289388,2025-11-24 10:43:00+00:00,24419.0,Long,289583,2025-11-24 13:58:00+00:00,24503.75,PivotExitLong,84.75,167.6,274.0,195,-0.10011123470522804,-1.5118464961067852,-1.4170745272525027,2.456562847608454
289583,2025-11-24 13:58:00+00:00,24503.75,Short,289596,2025-11-24 14:11:00+00:00,24550.75,PivotExitShort,-47.0,-95.9,9.5,13,-1.5118464961067852,-0.09938820912124582,-1.6590656284760845,-0.43809788654060067
289596,2025-11-24 14:11:00+00:00,24550.75,Long,289613,2025-11-24 14:28:00+00:00,24524.0,PivotExitLong,-26.75,-55.4,41.0,17,-0.09938820912124582,0.9417686318131256,-0.43809788654060067,2.042436040044494
289613,2025-11-24 14:28:00+00:00,24524.0,Short,289617,2025-11-24 14:32:00+00:00,24587.5,PivotExitShort,-63.5,-128.9,2.5,4,0.9417686318131256,0.9439377085650723,0.40333704115684094,1.2653503893214684
289617,2025-11-24 14:32:00+00:00,24587.5,Long,289625,2025-11-24 14:40:00+00:00,24654.75,PivotExitLong,67.25,132.6,232.0,8,0.9439377085650723,4.603058954393771,0.49093437152391545,4.496218020022247
289625,2025-11-24 14:40:00+00:00,24654.75,Short,289628,2025-11-24 14:43:00+00:00,24681.75,PivotExitShort,-27.0,-55.9,49.5,3,4.603058954393771,5.610789766407119,4.496218020022247,5.357842046718576
289628,2025-11-24 14:43:00+00:00,24681.75,Long,289630,2025-11-24 14:45:00+00:00,24623.75,PivotExitLong,-58.0,-117.9,0.0,2,5.610789766407119,5.705839822024472,5.357842046718576,5.640044493882091
289630,2025-11-24 14:45:00+00:00,24623.75,Short,289633,2025-11-24 14:48:00+00:00,24681.25,PivotExitShort,-57.5,-116.9,0.0,3,5.705839822024472,6.0206340378198,5.640044493882091,6.010400444938821
289633,2025-11-24 14:48:00+00:00,24681.25,Long,289635,2025-11-24 14:50:00+00:00,24617.5,PivotExitLong,-63.75,-129.4,0.0,2,6.0206340378198,5.084093437152392,5.651223581757509,6.0206340378198
289635,2025-11-24 14:50:00+00:00,24617.5,Short,289639,2025-11-24 14:54:00+00:00,24667.0,PivotExitShort,-49.5,-100.9,33.5,4,5.084093437152392,3.3783092324805337,3.9229143492769745,5.651223581757509
289639,2025-11-24 14:54:00+00:00,24667.0,Long,289655,2025-11-24 15:10:00+00:00,24709.75,PivotExitLong,42.75,83.6,187.0,16,3.3783092324805337,3.6800889877641825,-0.19844271412680756,3.9229143492769745
289655,2025-11-24 15:10:00+00:00,24709.75,Short,289660,2025-11-24 15:15:00+00:00,24734.75,PivotExitShort,-25.0,-51.9,52.5,5,3.6800889877641825,3.8837041156840932,3.639321468298109,3.845773081201335
289660,2025-11-24 15:15:00+00:00,24734.75,Long,289701,2025-11-24 15:56:00+00:00,24764.5,PivotExitLong,29.75,57.6,157.5,41,3.8837041156840932,2.1990545050055617,-0.21935483870967742,4.134760845383759
289701,2025-11-24 15:56:00+00:00,24764.5,Short,289708,2025-11-24 16:03:00+00:00,24819.0,PivotExitShort,-54.5,-110.9,0.0,7,2.1990545050055617,0.7087319243604004,0.7875417130144605,2.6216907675194663
289708,2025-11-24 16:03:00+00:00,24819.0,Long,289764,2025-11-24 16:59:00+00:00,24839.75,PivotExitLong,20.75,39.6,138.0,56,0.7087319243604004,-0.03793103448275862,-0.3493325917686318,3.8065628476084536
289764,2025-11-24 16:59:00+00:00,24839.75,Short,289788,2025-11-24 17:23:00+00:00,24881.75,PivotExitShort,-42.0,-85.9,12.0,24,-0.03793103448275862,0.768075639599555,-1.6670189098998887,0.4568409343715239
289788,2025-11-24 17:23:00+00:00,24881.75,Long,289918,2025-11-24 19:33:00+00:00,24911.5,PivotExitLong,29.75,57.6,149.0,130,0.768075639599555,-1.1095661846496108,-0.9362068965517242,2.349888765294772
289918,2025-11-24 19:33:00+00:00,24911.5,Short,289950,2025-11-24 20:05:00+00:00,24947.25,PivotExitShort,-35.75,-73.4,27.0,32,-1.1095661846496108,0.2910456062291435,-1.58503893214683,0.1592880978865406
289950,2025-11-24 20:05:00+00:00,24947.25,Long,290000,2025-11-24 20:55:00+00:00,24979.5,EodExitLong,32.25,62.6,48.5,49,0.2910456062291435,0.932258064516129,-0.2588987764182425,1.6547274749721914
290153,2025-11-25 00:28:00+00:00,24925.5,Short,290592,2025-11-25 07:47:00+00:00,24933.5,PivotExitShort,-8.0,-17.9,85.5,439,-0.6798665183537264,1.2992769744160177,-1.1699666295884317,1.1681312569521691
290592,2025-11-25 07:47:00+00:00,24933.5,Long,290620,2025-11-25 08:15:00+00:00,24887.25,PivotExitLong,-46.25,-94.4,0.0,28,1.2992769744160177,-0.8883203559510567,-0.8623470522803115,1.3155172413793104
290620,2025-11-25 08:15:00+00:00,24887.25,Short,290737,2025-11-25 10:12:00+00:00,24874.0,PivotExitShort,13.25,24.6,118.5,117,-0.8883203559510567,-0.16946607341490544,-2.4048943270300334,1.4972747497219132
290737,2025-11-25 10:12:00+00:00,24874.0,Long,290820,2025-11-25 11:35:00+00:00,24850.75,PivotExitLong,-23.25,-48.4,45.0,83,-0.16946607341490544,-1.378642936596218,-1.282258064516129,1.0345383759733038
290820,2025-11-25 11:35:00+00:00,24850.75,Short,290848,2025-11-25 12:03:00+00:00,24898.25,PivotExitShort,-47.5,-96.9,4.5,28,-1.378642936596218,1.0898220244716352,-1.4443826473859844,0.8418242491657397
290848,2025-11-25 12:03:00+00:00,24898.25,Long,290883,2025-11-25 12:38:00+00:00,24884.0,PivotExitLong,-14.25,-30.4,67.0,35,1.0898220244716352,-0.978698553948832,-0.7937152391546163,3.2547830923248053
290883,2025-11-25 12:38:00+00:00,24884.0,Short,290889,2025-11-25 12:44:00+00:00,24962.25,PivotExitShort,-78.25,-158.4,0.0,6,-0.978698553948832,-0.4506674082313682,-1.3318687430478309,-0.6968854282536151
290889,2025-11-25 12:44:00+00:00,24962.25,Long,290894,2025-11-25 12:49:00+00:00,24904.25,PivotExitLong,-58.0,-117.9,0.0,5,-0.4506674082313682,-0.054616240266963295,-0.6968854282536151,0.08125695216907675
290894,2025-11-25 12:49:00+00:00,24904.25,Short,291017,2025-11-25 14:52:00+00:00,24691.5,PivotExitShort,212.75,423.6,546.0,123,-0.054616240266963295,-7.981090100111235,-7.907730812013348,0.9919911012235818
291017,2025-11-25 14:52:00+00:00,24691.5,Long,291028,2025-11-25 15:03:00+00:00,24705.25,PivotExitLong,13.75,25.6,248.0,11,-7.981090100111235,-3.275528364849833,-7.981090100111235,-3.315127919911012
291028,2025-11-25 15:03:00+00:00,24705.25,Short,291031,2025-11-25 15:06:00+00:00,24731.5,PivotExitShort,-26.25,-54.4,50.0,3,-3.275528364849833,-1.5907675194660733,-3.315127919911012,-2.3511123470522803
291031,2025-11-25 15:06:00+00:00,24731.5,Long,291037,2025-11-25 15:12:00+00:00,24727.0,PivotExitLong,-4.5,-10.9,82.5,6,-1.5907675194660733,2.5816462736373746,-2.3511123470522803,2.129532814238042
291037,2025-11-25 15:12:00+00:00,24727.0,Short,291055,2025-11-25 15:30:00+00:00,24781.25,PivotExitShort,-54.25,-110.4,27.0,18,2.5816462736373746,0.9468298109010012,-1.1902669632925473,2.7629032258064514
291055,2025-11-25 15:30:00+00:00,24781.25,Long,291061,2025-11-25 15:36:00+00:00,24771.0,PivotExitLong,-10.25,-22.4,76.5,6,0.9468298109010012,1.5991657397107897,0.12030033370411568,1.7730812013348165
291061,2025-11-25 15:36:00+00:00,24771.0,Short,291070,2025-11-25 15:45:00+00:00,24845.25,PivotExitShort,-74.25,-150.4,0.0,9,1.5991657397107897,3.4587319243604004,1.5365962180200223,3.1512235817575083
291070,2025-11-25 15:45:00+00:00,24845.25,Long,291075,2025-11-25 15:50:00+00:00,24808.0,PivotExitLong,-37.25,-76.4,51.5,5,3.4587319243604004,3.93448275862069,3.1512235817575083,4.263403781979978
291075,2025-11-25 15:50:00+00:00,24808.0,Short,291084,2025-11-25 15:59:00+00:00,24837.75,PivotExitShort,-29.75,-61.4,57.0,9,3.93448275862069,0.18047830923248054,0.31952169076751946,4.234872080088988
291084,2025-11-25 15:59:00+00:00,24837.75,Long,291091,2025-11-25 16:06:00+00:00,24782.75,PivotExitLong,-55.0,-111.9,0.0,7,0.18047830923248054,-0.5249165739710789,-0.3575639599555061,0.31952169076751946
291091,2025-11-25 16:06:00+00:00,24782.75,Short,291105,2025-11-25 16:20:00+00:00,24830.25,PivotExitShort,-47.5,-96.9,0.0,14,-0.5249165739710789,0.5562291434927698,-1.6171301446051167,0.30011123470522805
291105,2025-11-25 16:20:00+00:00,24830.25,Long,291203,2025-11-25 17:58:00+00:00,25002.0,PivotExitLong,171.75,341.6,454.5,98,0.5562291434927698,-0.49365962180200224,-0.018687430478309234,4.160956618464961
291203,2025-11-25 17:58:00+00:00,25002.0,Short,291253,2025-11-25 18:48:00+00:00,25038.5,PivotExitShort,-36.5,-74.9,32.0,50,-0.49365962180200224,0.6600667408231368,-2.001001112347052,0.9432146829810901
291253,2025-11-25 18:48:00+00:00,25038.5,Long,291282,2025-11-25 19:17:00+00:00,24990.25,PivotExitLong,-48.25,-98.4,15.0,29,0.6600667408231368,-1.5983314794215795,-1.4816462736373748,0.8490545050055618
291282,2025-11-25 19:17:00+00:00,24990.25,Short,291318,2025-11-25 19:53:00+00:00,24992.25,PivotExitShort,-2.0,-5.9,98.0,36,-1.5983314794215795,-0.26512791991101226,-2.140322580645161,-0.5162402669632925
291318,2025-11-25 19:53:00+00:00,24992.25,Long,291380,2025-11-25 20:55:00+00:00,25113.25,EodExitLong,121.0,240.1,277.5,61,-0.26512791991101226,2.4433815350389323,-0.5162402669632925,3.675305895439377
